Datetime,ticker,p_burst,split,p_accum
2025-11-03 15:30:00+00:00,AHMA,0.0005612052193950364,train,0.9994387947805785
2025-11-03 16:30:00+00:00,AHMA,5.853985167490921e-05,train,0.9933795030941968
2025-11-03 17:30:00+00:00,AHMA,2.2371260819134715e-06,train,0.022341939273596245
2025-11-03 18:30:00+00:00,AHMA,6.24957238135994e-07,train,0.003331385552507446
2025-11-03 19:30:00+00:00,AHMA,2.4953413788224453e-06,train,0.005859731345655915
2025-11-03 20:30:00+00:00,AHMA,7.218044712749878e-05,train,0.12194900464072372
2025-11-04 14:30:00+00:00,AHMA,9.776057708060422e-05,train,0.9998363004502496
2025-11-04 15:30:00+00:00,AHMA,3.462381708238794e-05,train,0.08834778871699997
2025-11-04 16:30:00+00:00,AHMA,0.00022519071357737382,train,0.4801637886085012
2025-11-04 17:30:00+00:00,AHMA,6.79240598671087e-05,train,0.6784302332719389
2025-11-04 19:30:00+00:00,AHMA,1.8564938931948886e-06,train,0.019269113220775864
2025-11-04 20:30:00+00:00,AHMA,5.811696530091996e-07,train,0.004307797902996875
2025-11-05 14:30:00+00:00,AHMA,4.904053564745924e-07,train,0.004210862960694106
2025-11-05 15:30:00+00:00,AHMA,6.538643466543746e-07,train,0.002830235599985305
2025-11-05 16:30:00+00:00,AHMA,1.6319784607783398e-05,train,0.023641071078476336
2025-11-05 17:30:00+00:00,AHMA,0.0007444737836758386,train,0.9872769055725044
2025-11-05 18:30:00+00:00,AHMA,0.0002337523193003289,train,0.9997633310910617
2025-11-05 19:30:00+00:00,AHMA,0.00021513649113281638,train,0.9979432643986943
2025-11-05 20:30:00+00:00,AHMA,0.0004467845961612748,train,0.9995532154038217
2025-11-06 14:30:00+00:00,AHMA,2.8914973303988883e-05,train,0.37497503625549977
2025-11-06 16:30:00+00:00,AHMA,1.782122564809749e-06,train,0.011811581641942282
2025-11-06 17:30:00+00:00,AHMA,7.517009088570282e-07,train,0.0035711716150346245
2025-11-06 18:30:00+00:00,AHMA,4.593234737750013e-07,train,0.0025598736901025635
2025-11-06 19:30:00+00:00,AHMA,1.992504582050541e-06,train,0.00964116935169879
2025-11-06 20:30:00+00:00,AHMA,0.0004972267471713684,train,0.022461923138838585
2025-11-07 14:30:00+00:00,AHMA,1.0,train,3.881095266787141e-216
2025-11-07 15:30:00+00:00,AHMA,0.0016906184207048647,train,0.9833219452064946
2025-11-07 16:30:00+00:00,AHMA,8.98605330760447e-06,train,0.03368201239069503
2025-11-07 17:30:00+00:00,AHMA,3.707531249992104e-05,train,0.04136271517149499
2025-11-07 18:30:00+00:00,AHMA,0.00025682439709646737,train,0.9997431756029209
2025-11-07 19:30:00+00:00,AHMA,8.285890043613932e-06,train,0.06979361137405805
2025-11-07 20:30:00+00:00,AHMA,1.1347500803449256e-05,train,0.01800564882605007
2025-11-10 14:30:00+00:00,AHMA,5.123124938090913e-05,train,0.35295131047002104
2025-11-10 15:30:00+00:00,AHMA,1.148260816224876e-05,train,0.0319204886647144
2025-11-10 16:30:00+00:00,AHMA,3.817059862630815e-05,train,0.308981973243161
2025-11-10 17:30:00+00:00,AHMA,9.460451907690782e-07,train,0.008163392230168936
2025-11-10 18:30:00+00:00,AHMA,7.61631769230513e-07,train,0.003517504128192037
2025-11-10 19:30:00+00:00,AHMA,4.924031230211801e-07,train,0.003151830300938462
2025-11-10 20:30:00+00:00,AHMA,8.188444147446268e-07,train,0.007226142336402798
2025-11-11 14:30:00+00:00,AHMA,4.6520772682204344e-07,train,0.0030086750769980166
2025-11-11 15:30:00+00:00,AHMA,1.061507462993391e-06,train,0.00442751697012179
2025-11-11 16:30:00+00:00,AHMA,7.367418745119533e-07,train,0.003992857014885115
2025-11-11 17:30:00+00:00,AHMA,7.437393055846909e-06,train,0.012978453371837841
2025-11-11 18:30:00+00:00,AHMA,7.419730351897282e-05,train,0.5417448451122191
2025-11-11 19:30:00+00:00,AHMA,4.337129879801281e-06,train,0.019394286669915658
2025-11-11 20:30:00+00:00,AHMA,1.843633421168766e-05,train,0.025925293495046922
2025-11-12 14:30:00+00:00,AHMA,8.203586406738474e-05,train,0.999909658638852
2025-11-12 15:30:00+00:00,AHMA,3.4427099810424027e-06,train,0.04242516178928191
2025-11-12 16:30:00+00:00,AHMA,5.2295662905185e-07,train,0.004550942748825206
2025-11-12 17:30:00+00:00,AHMA,5.65100433824211e-07,train,0.0029714284724945794
2025-11-12 18:30:00+00:00,AHMA,3.796514368654682e-07,train,0.002500234343646521
2025-11-12 19:30:00+00:00,AHMA,7.154839308630874e-07,train,0.004399244339526435
2025-11-12 20:30:00+00:00,AHMA,4.851203443153999e-07,train,0.003154038104850175
2025-11-13 14:30:00+00:00,AHMA,6.569021491869165e-07,train,0.003259669896560039
2025-11-13 15:30:00+00:00,AHMA,4.981056117626748e-07,train,0.002682519018875315
2025-11-13 16:30:00+00:00,AHMA,9.904968779184369e-07,train,0.004260877600276466
2025-11-13 17:30:00+00:00,AHMA,5.600521405630695e-07,train,0.003016925940408388
2025-11-13 19:30:00+00:00,AHMA,1.21339237671216e-06,train,0.006189257069605562
2025-11-13 20:30:00+00:00,AHMA,0.0005408973114928602,train,0.023771469553672774
2025-11-14 14:30:00+00:00,AHMA,1.0,train,4.8765579644365944e-157
2025-11-14 15:30:00+00:00,AHMA,0.08702494985219973,train,0.39267038555562617
2025-11-14 17:30:00+00:00,AHMA,1.0,train,3.0771401581988793e-68
2025-11-14 18:30:00+00:00,AHMA,0.0005096790821647373,train,0.14513444438550616
2025-11-14 19:30:00+00:00,AHMA,1.1535876874623756e-06,train,0.008091812503887161
2025-11-14 20:30:00+00:00,AHMA,6.385316819035438e-07,train,0.003179653488947402
2025-11-17 14:30:00+00:00,AHMA,3.1008517240837487e-06,train,0.023830074722638924
2025-11-17 15:30:00+00:00,AHMA,8.77790476458305e-07,train,0.004061834701909694
2025-11-17 16:30:00+00:00,AHMA,1.0201395474045253e-06,train,0.004273543788156783
2025-11-17 17:30:00+00:00,AHMA,1.01865579067653e-06,train,0.004298096617134504
2025-11-17 18:30:00+00:00,AHMA,6.549133224111946e-07,train,0.003997394721455785
2025-11-17 19:30:00+00:00,AHMA,3.92440735151132e-07,train,0.002489598848148657
2025-11-17 20:30:00+00:00,AHMA,1.2647804954055615e-06,train,0.00461818455517256
2025-11-18 14:30:00+00:00,AHMA,5.321880751982765e-06,train,0.05861925695444959
2025-11-18 16:30:00+00:00,AHMA,5.722052450833996e-07,train,0.0036280313080056547
2025-11-18 18:30:00+00:00,AHMA,1.196666985631202e-06,train,0.003672626014865999
2025-11-18 19:30:00+00:00,AHMA,2.1802953594426597e-05,train,0.02568904824353612
2025-11-18 20:30:00+00:00,AHMA,7.665641236343798e-05,train,0.9998592750143281
2025-11-19 14:30:00+00:00,AHMA,5.666349227098352e-06,train,0.02859998746063912
2025-11-19 15:30:00+00:00,AHMA,3.415764733241406e-05,train,0.03771939987379003
2025-11-19 16:30:00+00:00,AHMA,0.001503894124889977,train,0.9984961058751317
2025-11-19 17:30:00+00:00,AHMA,0.0002236218811014773,train,0.9997763781183594
2025-11-19 18:30:00+00:00,AHMA,0.0004335474135414809,train,0.9995664502864526
2025-11-19 19:30:00+00:00,AHMA,7.283724166251199e-05,train,0.9999183071907292
2025-11-19 20:30:00+00:00,AHMA,8.612591139532751e-05,train,0.17330362643609226
2025-11-20 14:30:00+00:00,AHMA,7.714540028430979e-05,train,0.9998683822336244
2025-11-20 15:30:00+00:00,AHMA,5.397714160791243e-06,train,0.02783746619007296
2025-11-20 16:30:00+00:00,AHMA,4.394103391958728e-06,train,0.029389806322643045
2025-11-20 17:30:00+00:00,AHMA,1.9428363380676874e-06,train,0.01699264868854213
2025-11-20 18:30:00+00:00,AHMA,7.329426575102922e-07,train,0.006542573221544935
2025-11-20 19:30:00+00:00,AHMA,2.1091334882506533e-06,train,0.0046852711974141375
2025-11-20 20:30:00+00:00,AHMA,2.6508005391678092e-05,train,0.11050401461254632
2025-11-21 14:30:00+00:00,AHMA,7.174807851345918e-06,train,0.06700986949685213
2025-11-21 15:30:00+00:00,AHMA,1.0235445257123438e-05,train,0.017744914759341323
2025-11-21 16:30:00+00:00,AHMA,5.913806313083542e-05,train,0.4530870141401444
2025-11-21 17:30:00+00:00,AHMA,1.3743031172635942e-06,train,0.016192653298216248
2025-11-21 18:30:00+00:00,AHMA,6.987252301960686e-07,train,0.003430000683526955
2025-11-21 19:30:00+00:00,AHMA,2.5055608531819465e-05,train,0.025541220439440907
2025-11-21 20:30:00+00:00,AHMA,0.010395655059430993,train,0.989603134509463
2025-11-24 14:30:00+00:00,AHMA,0.9944386652575821,train,0.005561334742421161
2025-11-24 15:30:00+00:00,AHMA,0.005692026095858185,train,0.9943079739039392
2025-11-24 16:30:00+00:00,AHMA,0.00033970968134899713,train,0.837287902014232
2025-11-24 17:30:00+00:00,AHMA,0.01573533666894678,train,0.9842646633310594
2025-11-24 18:30:00+00:00,AHMA,0.00024701311053428683,train,0.9997529868894734
2025-11-24 19:30:00+00:00,AHMA,0.00011656115090873169,train,0.4084646540784906
2025-11-24 20:30:00+00:00,AHMA,0.00028606305928164895,train,0.9924368036657899
2025-11-25 14:30:00+00:00,AHMA,0.00023545159281737605,train,0.9997645483888744
2025-11-25 15:30:00+00:00,AHMA,0.0008259826696764554,train,0.9991740173303428
2025-11-25 16:30:00+00:00,AHMA,0.0001911669862416786,train,0.9998088330137637
2025-11-25 17:30:00+00:00,AHMA,0.00023222386238274656,train,0.5455926520566827
2025-11-25 18:30:00+00:00,AHMA,0.0003093649152184681,train,0.9954467302034861
2025-11-25 19:30:00+00:00,AHMA,0.0003073162297388452,train,0.993300238528889
2025-11-25 20:30:00+00:00,AHMA,0.0003045592589620416,train,0.8905589318450505
2025-11-26 14:30:00+00:00,AHMA,0.0002969387232236344,train,0.9997030339725191
2025-11-26 15:30:00+00:00,AHMA,0.00011065061727915236,train,0.9987687755027791
2025-11-26 17:30:00+00:00,AHMA,7.559583339904208e-05,train,0.3840336691237288
2025-11-26 18:30:00+00:00,AHMA,0.00014347401795351486,train,0.3733415366880658
2025-11-26 19:30:00+00:00,AHMA,0.00031756270212962426,train,0.9996814150486661
2025-11-26 20:30:00+00:00,AHMA,0.008746924844618831,train,0.9912530751553986
2025-11-28 14:30:00+00:00,AHMA,0.0002275855855334867,train,0.9997724144144811
2025-11-28 16:30:00+00:00,AHMA,0.004691249848912078,train,0.4630765160582846
2025-12-01 14:30:00+00:00,AHMA,1.0,train,0.0
2025-12-01 15:30:00+00:00,AHMA,1.0,train,1.8589962109755288e-287
2025-12-01 16:30:00+00:00,AHMA,1.0,train,1.9444311051912285e-274
2025-12-01 17:30:00+00:00,AHMA,1.0,train,1.3270676883298114e-86
2025-12-01 18:30:00+00:00,AHMA,1.0,train,7.577340384926977e-291
2025-12-01 19:30:00+00:00,AHMA,1.0,train,4.523854497488471e-199
2025-12-01 20:30:00+00:00,AHMA,1.0,train,5.702253136869271e-66
2025-12-02 14:30:00+00:00,AHMA,0.9999912831889535,train,8.71681106809816e-06
2025-12-02 15:30:00+00:00,AHMA,0.2001800776276435,train,0.7998199223723776
2025-12-02 16:30:00+00:00,AHMA,0.0021555367590414005,train,0.9978444632406746
2025-12-02 17:30:00+00:00,AHMA,0.0004761389888665049,train,0.999522535610571
2025-12-02 18:30:00+00:00,AHMA,0.00022415674464009355,train,0.9997758105485405
2025-12-02 19:30:00+00:00,AHMA,0.0028895790412072206,train,0.997110420957353
2025-12-02 20:30:00+00:00,AHMA,0.007377037212810543,train,0.9911426282442237
2025-12-03 14:30:00+00:00,AHMA,1.0,train,1.5083275478191926e-288
2025-12-03 15:30:00+00:00,AHMA,1.0,train,2.8363617763567026e-37
2025-12-03 16:30:00+00:00,AHMA,0.010919530302825933,train,0.9890804696971557
2025-12-03 17:30:00+00:00,AHMA,0.0003608831355371133,train,0.999639116838377
2025-12-03 18:30:00+00:00,AHMA,0.0005664669602538874,train,0.9994335330397387
2025-12-03 19:30:00+00:00,AHMA,0.00029343522581333226,train,0.9997065647602368
2025-12-03 20:30:00+00:00,AHMA,0.0004617772035832812,train,0.9995382227942605
2025-12-04 14:30:00+00:00,AHMA,0.05532112929879594,train,0.9446788707011912
2025-12-04 15:30:00+00:00,AHMA,0.9999997116596961,train,2.8834028714834076e-07
2025-12-04 16:30:00+00:00,AHMA,0.3496160202117605,train,0.6503839797882628
2025-12-04 17:30:00+00:00,AHMA,0.07306741445630924,train,0.9269325855436875
2025-12-04 18:30:00+00:00,AHMA,9.714824337343937e-05,train,0.1342264552382551
2025-12-04 19:30:00+00:00,AHMA,0.0006661625175386354,train,0.051272686622386834
2025-12-04 20:30:00+00:00,AHMA,0.9445258410381963,train,0.055474158961827925
2025-12-05 14:30:00+00:00,AHMA,1.0,train,1.8223205726654044e-25
2025-12-05 15:30:00+00:00,AHMA,0.17960314394191976,train,0.8203968560580771
2025-12-05 16:30:00+00:00,AHMA,0.0006733332627011859,train,0.5445157432755275
2025-12-05 17:30:00+00:00,AHMA,0.00010211179704684851,train,0.2864659875077328
2025-12-05 18:30:00+00:00,AHMA,0.0004396642637547659,train,0.960941112604493
2025-12-05 19:30:00+00:00,AHMA,9.422047071787431e-05,train,0.6940452083444215
2025-12-05 20:30:00+00:00,AHMA,0.00013382312918868347,train,0.3324527025871007
2025-12-08 14:30:00+00:00,AHMA,0.00014167802507595488,train,0.9086914717594501
2025-12-08 15:30:00+00:00,AHMA,2.9635077216109666e-05,train,0.3453320965293404
2025-12-08 16:30:00+00:00,AHMA,1.1274314070747353e-06,train,0.01145527025314524
2025-12-08 17:30:00+00:00,AHMA,7.669432356681886e-07,train,0.004974546882795783
2025-12-08 18:30:00+00:00,AHMA,6.917691261208345e-06,train,0.009885557707217186
2025-12-08 19:30:00+00:00,AHMA,0.00011064624898289589,train,0.2378032761937996
2025-12-08 20:30:00+00:00,AHMA,7.291164649548094e-05,train,0.3150414314479799
2025-12-09 14:30:00+00:00,AHMA,2.257294370902086e-05,train,0.20955564889498557
2025-12-09 15:30:00+00:00,AHMA,1.2573788243091492e-05,train,0.03332046576648641
2025-12-09 16:30:00+00:00,AHMA,0.00019011611739517523,train,0.45565206168212447
2025-12-09 17:30:00+00:00,AHMA,5.9253780520128154e-05,train,0.33197042982863006
2025-12-09 18:30:00+00:00,AHMA,4.58384863437255e-05,train,0.25452896375478196
2025-12-09 19:30:00+00:00,AHMA,1.1172267702441505e-05,train,0.10684256579429226
2025-12-09 20:30:00+00:00,AHMA,1.2524144666397996e-06,train,0.006492533745339834
2025-12-10 14:30:00+00:00,AHMA,8.568463670984467e-07,train,0.006399604207204903
2025-12-10 15:30:00+00:00,AHMA,5.853687946849891e-07,train,0.003187050936198801
2025-12-10 16:30:00+00:00,AHMA,6.242525721789379e-07,train,0.004614899090918039
2025-12-10 17:30:00+00:00,AHMA,1.0129148925641092e-06,train,0.0032609517145075428
2025-12-10 18:30:00+00:00,AHMA,2.329285460709607e-05,train,0.036200186352956486
2025-12-10 19:30:00+00:00,AHMA,0.0011092753976077513,train,0.9988905372313731
2025-12-10 20:30:00+00:00,AHMA,4.553075622078508e-06,train,0.03653335084390664
2025-12-11 14:30:00+00:00,AHMA,1.4040532843118394e-06,train,0.011586518326483759
2025-12-11 15:30:00+00:00,AHMA,1.0395737009835396e-06,train,0.004434096338357345
2025-12-11 16:30:00+00:00,AHMA,1.141321043549132e-06,train,0.004596238673275344
2025-12-11 17:30:00+00:00,AHMA,1.2527432079301618e-06,train,0.0054010567678664245
2025-12-11 18:30:00+00:00,AHMA,2.2110170612404003e-05,train,0.029082326692390827
2025-12-11 19:30:00+00:00,AHMA,0.00022669789403135086,train,0.9600842019968261
2025-12-11 20:30:00+00:00,AHMA,5.419166548313633e-06,train,0.029149545403376147
2025-12-12 14:30:00+00:00,AHMA,2.6514133282617105e-06,train,0.01968009728732441
2025-12-12 15:30:00+00:00,AHMA,2.109212816515323e-06,train,0.008196518346631243
2025-12-12 16:30:00+00:00,AHMA,6.428557849494663e-06,train,0.0494299853111382
2025-12-12 17:30:00+00:00,AHMA,6.771620239798841e-07,train,0.0036127072319188064
2025-12-12 18:30:00+00:00,AHMA,2.424855011480789e-06,train,0.01207082211920734
2025-12-12 19:30:00+00:00,AHMA,1.636664060575923e-05,train,0.023390981541811014
2025-12-12 20:30:00+00:00,AHMA,0.01290820808091954,train,0.9870815151076123
2025-12-15 14:30:00+00:00,AHMA,0.23249948350928845,train,0.7675005164907376
2025-12-15 15:30:00+00:00,AHMA,0.005584931300788049,train,0.9944150470482968
2025-12-15 16:30:00+00:00,AHMA,5.21518917610087e-05,train,0.27712981998798336
2025-12-15 17:30:00+00:00,AHMA,8.504403920621898e-05,train,0.17752881890637415
2025-12-15 18:30:00+00:00,AHMA,0.010046806549739965,train,0.989953193450071
2025-12-15 19:30:00+00:00,AHMA,0.00011132115159120382,train,0.18381941271468483
2025-12-15 20:30:00+00:00,AHMA,0.0004567540026770721,train,0.9992862680296766
2025-12-16 14:30:00+00:00,AHMA,0.0003092096486848329,train,0.9988853361004555
2025-12-16 15:30:00+00:00,AHMA,0.00019255214353890957,train,0.9672430209145566
2025-12-16 16:30:00+00:00,AHMA,8.527081341063841e-05,train,0.8382939692572925
2025-12-16 17:30:00+00:00,AHMA,1.5744067282969493e-05,train,0.24463159373216253
2025-12-16 18:30:00+00:00,AHMA,1.362630145314322e-06,train,0.009093440493930786
2025-12-16 19:30:00+00:00,AHMA,2.787114097448741e-06,train,0.00628431804790681
2025-12-16 20:30:00+00:00,AHMA,1.103237300137557e-05,train,0.04902711154388047
2025-12-17 14:30:00+00:00,AHMA,5.443957956981565e-06,train,0.037901365477988
2025-12-17 15:30:00+00:00,AHMA,1.5292269210705112e-05,train,0.026185117708010144
2025-12-17 16:30:00+00:00,AHMA,0.00012804358732536707,train,0.8397914754792305
2025-12-17 17:30:00+00:00,AHMA,4.7879283146347304e-06,train,0.024704222563098645
2025-12-17 18:30:00+00:00,AHMA,2.2869593279492293e-05,train,0.037025242954445106
2025-12-17 19:30:00+00:00,AHMA,0.0028831182577037004,train,0.9971131859028761
2025-12-17 20:30:00+00:00,AHMA,0.010015788111067592,train,0.9238207288201764
2025-12-18 14:30:00+00:00,AHMA,0.999999623384113,train,3.7661590566644543e-07
2025-12-18 15:30:00+00:00,AHMA,0.01822970721037704,train,0.9817702870735848
2025-12-18 16:30:00+00:00,AHMA,5.590170482716644e-05,train,0.2558048785071065
2025-12-18 17:30:00+00:00,AHMA,1.7001074857613484e-05,train,0.03530612521820097
2025-12-18 18:30:00+00:00,AHMA,8.717254722816523e-05,train,0.40783133990394294
2025-12-18 19:30:00+00:00,AHMA,2.6206817981881305e-05,train,0.08379352342450153
2025-12-18 20:30:00+00:00,AHMA,0.0001239752929628223,train,0.2555065159693519
2025-12-19 14:30:00+00:00,AHMA,0.00020246375520471097,train,0.9997975362448049
2025-12-19 15:30:00+00:00,AHMA,9.848934845263223e-05,train,0.3392460550986282
2025-12-19 16:30:00+00:00,AHMA,0.00018542261278303466,train,0.9371513040140458
2025-12-19 17:30:00+00:00,AHMA,7.150362992873973e-06,train,0.02954490248297552
2025-12-19 18:30:00+00:00,AHMA,3.059508817508397e-05,train,0.060360493574321154
2025-12-19 19:30:00+00:00,AHMA,0.00039828873213660336,train,0.6917394739682488
2025-12-19 20:30:00+00:00,AHMA,0.0007982808875577469,train,0.9992014570461788
2025-12-22 14:30:00+00:00,AHMA,6.2618068904560325e-06,train,0.05248523071836778
2025-12-22 15:30:00+00:00,AHMA,2.7174282615327663e-06,train,0.019205175256420928
2025-12-22 16:30:00+00:00,AHMA,1.3211798909475125e-06,train,0.009695094058651562
2025-12-22 17:30:00+00:00,AHMA,1.006622295438618e-06,train,0.004229472947893976
2025-12-22 18:30:00+00:00,AHMA,4.015703383122395e-06,train,0.006986448576913837
2025-12-22 19:30:00+00:00,AHMA,6.893552480149324e-05,train,0.15340168126087594
2025-12-22 20:30:00+00:00,AHMA,0.00012104341989189767,train,0.2701112661687155
2025-12-23 14:30:00+00:00,AHMA,0.00034531574955792404,train,0.7675444716897755
2025-12-23 15:30:00+00:00,AHMA,0.005537540339344304,train,0.9944624596606123
2025-12-23 16:30:00+00:00,AHMA,0.0001079756865261021,train,0.9998919853756437
2025-12-23 17:30:00+00:00,AHMA,6.211677107258341e-06,train,0.06380541403040757
2025-12-23 18:30:00+00:00,AHMA,2.0328497579893275e-06,train,0.011911558712156722
2025-12-23 19:30:00+00:00,AHMA,1.3179200444390063e-05,train,0.02645027789023308
2025-12-23 20:30:00+00:00,AHMA,8.01639335011669e-05,train,0.7845478519145533
2025-12-24 14:30:00+00:00,AHMA,4.305492287915822e-06,train,0.02697880701977597
2025-12-24 15:30:00+00:00,AHMA,1.913217715043939e-06,train,0.005751104135460969
2025-12-24 16:30:00+00:00,AHMA,1.0117587705919378e-05,train,0.07905199875125646
2025-12-26 14:30:00+00:00,AHMA,1.0435935092763457e-06,train,0.005735404060465266
2025-12-26 15:30:00+00:00,AHMA,1.6070381778503545e-06,train,0.00456604081881611
2025-12-26 16:30:00+00:00,AHMA,3.6521593024321474e-05,train,0.03152622800308705
2025-12-26 18:30:00+00:00,AHMA,0.028160149647133814,train,0.9718398503527865
2025-12-26 19:30:00+00:00,AHMA,0.00010494818566712744,train,0.9998306441831167
2025-12-26 20:30:00+00:00,AHMA,7.374610662584652e-06,train,0.09918548387274327
2025-12-29 14:30:00+00:00,AHMA,1.7113658133521563e-06,train,0.009887909995770902
2025-12-29 15:30:00+00:00,AHMA,2.1489865575150536e-05,train,0.03313546507482389
2025-12-29 16:30:00+00:00,AHMA,0.00026682359565509536,train,0.9787725842259749
2025-12-29 17:30:00+00:00,AHMA,1.1792607406503787e-05,train,0.042749987034561295
2025-12-29 19:30:00+00:00,AHMA,9.510810607832716e-05,train,0.14197518425609357
2025-12-29 20:30:00+00:00,AHMA,0.020571384303614472,train,0.97942861569604
2025-12-30 14:30:00+00:00,AHMA,0.00045051444125180105,train,0.9995494838637199
2025-12-30 15:30:00+00:00,AHMA,0.0005647728974731275,train,0.9994351971650073
2025-12-30 16:30:00+00:00,AHMA,0.00022978682495878948,train,0.9702248934763934
2025-12-30 17:30:00+00:00,AHMA,0.0007205473447744752,train,0.995215539318798
2025-12-30 18:30:00+00:00,AHMA,0.09813822692751607,train,0.9018617730724681
2025-12-30 19:30:00+00:00,AHMA,0.0009547387468502306,train,0.9990452612531223
2025-12-30 20:30:00+00:00,AHMA,0.00027264572444396685,train,0.9997269687142226
2025-12-31 14:30:00+00:00,AHMA,0.00020282411779692314,train,0.9997971758686697
2025-12-31 15:30:00+00:00,AHMA,0.00043112338338385266,train,0.9995688766166347
2025-12-31 16:30:00+00:00,AHMA,0.0005433281796203929,train,0.9994333857263841
2025-12-31 17:30:00+00:00,AHMA,0.00022704107225410546,train,0.999772958925721
2025-12-31 18:30:00+00:00,AHMA,0.00020268637220477757,train,0.999797313555696
2025-12-31 19:30:00+00:00,AHMA,0.00047685395862609545,train,0.999523146041384
2025-12-31 20:30:00+00:00,AHMA,0.040551351594906596,train,0.9594486484051153
2026-01-02 14:30:00+00:00,AHMA,0.0014565485368044186,train,0.9985434514631892
2026-01-02 15:30:00+00:00,AHMA,0.0002008695826294121,train,0.9997991304173569
2026-01-02 16:30:00+00:00,AHMA,7.851495506025465e-05,train,0.511677381117352
2026-01-02 17:30:00+00:00,AHMA,2.2708520598022536e-05,train,0.1832627478403446
2026-01-02 19:30:00+00:00,AHMA,1.9014862465458238e-05,train,0.03299013298720212
2026-01-02 20:30:00+00:00,AHMA,0.00025248179535099723,train,0.5864864658655174
2026-01-05 14:30:00+00:00,AHMA,0.0027304726182916135,train,0.9972695273816929
2026-01-05 15:30:00+00:00,AHMA,0.01816644588759683,train,0.9818335541124185
2026-01-05 16:30:00+00:00,AHMA,0.9937146184342366,train,0.006285381565769932
2026-01-05 17:30:00+00:00,AHMA,0.005535290179493482,train,0.9580022467964087
2026-01-05 18:30:00+00:00,AHMA,5.7184863594219776e-05,train,0.9997493935218063
2026-01-05 19:30:00+00:00,AHMA,6.577835443942762e-06,train,0.03375499721759681
2026-01-05 20:30:00+00:00,AHMA,3.477498922884803e-05,train,0.06847655437055103
2026-01-06 14:30:00+00:00,AHMA,0.00023176472141430844,train,0.9997682352785745
2026-01-06 15:30:00+00:00,AHMA,0.0001049562744562791,train,0.1886152982046564
2026-01-06 16:30:00+00:00,AHMA,0.0001354223097994002,train,0.9998625685410389
2026-01-06 17:30:00+00:00,AHMA,0.0007322263783729034,train,0.2934368183459819
2026-01-06 18:30:00+00:00,AHMA,0.3935140783064696,train,0.6064859216935389
2026-01-06 19:30:00+00:00,AHMA,0.00462120357202801,train,0.9953787964279897
2026-01-06 20:30:00+00:00,AHMA,0.00023394774513967663,train,0.9859183328064939
2026-01-07 14:30:00+00:00,AHMA,0.00034615694883177267,train,0.9434724570787735
2026-01-07 15:30:00+00:00,AHMA,5.8230538007680375e-05,train,0.9999417694619928
2026-01-07 16:30:00+00:00,AHMA,4.056883613112164e-06,train,0.028198303161706496
2026-01-07 17:30:00+00:00,AHMA,9.054046321396807e-07,train,0.004187161820019692
2026-01-07 18:30:00+00:00,AHMA,9.338591933329671e-07,train,0.004695300350617179
2026-01-07 19:30:00+00:00,AHMA,1.526184936640634e-05,train,0.024048111729105055
2026-01-07 20:30:00+00:00,AHMA,0.00023651065024109504,train,0.9986929828185175
2026-01-08 14:30:00+00:00,AHMA,0.00012212029973731662,train,0.5101432810286237
2026-01-08 15:30:00+00:00,AHMA,3.489273187662387e-05,train,0.4873899575334461
2026-01-08 16:30:00+00:00,AHMA,1.7809711204037684e-06,train,0.0224836786894937
