symbol,date,direction,psi,entry,exit,bars_held,exhausted,ret_pct,relvol,psi_bin,rv_bin
BTC/USDT,2024-08-29,LONG,0.7437,59352.1,57484.0,5,False,-3.1475,0.2043,.70-.80,
BTC/USDT,2024-08-30,LONG,0.6749,59135.6,57970.0,5,False,-1.9711,0.1383,.60-.70,
BTC/USDT,2024-08-31,LONG,0.7031,58974.5,57970.0,4,True,-1.7033,0.1087,.70-.80,
BTC/USDT,2024-09-03,LONG,0.6659,57484.0,57970.0,1,True,0.8455,1.0711,.60-.70,1-1.5x
BTC/USDT,2024-09-05,LONG,0.7324,56176.0,54155.8,2,True,-3.5962,1.1798,.70-.80,1-1.5x
BTC/USDT,2024-09-14,LONG,0.5987,59991.8,61767.7,4,True,2.9602,0.3296,.55-.60,
BTC/USDT,2024-09-24,LONG,0.6698,64275.8,63154.9,1,True,-1.7439,0.6934,.60-.70,
BTC/USDT,2024-09-28,LONG,0.6184,65853.3,65603.5,1,True,-0.3793,0.0664,.60-.70,
BTC/USDT,2024-10-01,LONG,0.7288,60814.5,60753.8,2,True,-0.0998,1.8347,.70-.80,1.5-2x
BTC/USDT,2024-10-14,LONG,0.6118,66089.8,67426.5,3,True,2.0226,2.2731,.60-.70,2-3x
BTC/USDT,2024-10-16,LONG,0.5733,67614.3,67426.5,1,True,-0.2778,0.3806,.55-.60,
BTC/USDT,2024-10-22,LONG,0.6699,67421.2,66666.0,1,True,-1.1201,0.0411,.60-.70,
BTC/USDT,2024-10-24,LONG,0.804,68198.5,67095.9,2,True,-1.6168,1.2559,>.80,1-1.5x
BTC/USDT,2024-10-27,LONG,0.8417,68022.9,69961.2,1,True,2.8495,0.7269,>.80,
BTC/USDT,2024-11-03,LONG,0.634,68769.3,76499.1,5,False,11.2402,0.4925,.60-.70,
BTC/USDT,2024-11-04,LONG,0.7703,67850.0,76499.1,4,True,12.7474,0.7566,.70-.80,
BTC/USDT,2024-11-06,LONG,0.7193,75584.8,76499.1,2,True,1.2096,3.3401,.70-.80,3-5x
BTC/USDT,2024-11-07,LONG,0.6925,75860.3,76499.1,1,True,0.8421,0.1363,.60-.70,
BTC/USDT,2024-11-12,LONG,0.5596,87944.5,91022.9,3,True,3.5004,0.2293,.55-.60,
BTC/USDT,2024-11-30,LONG,0.5859,96409.0,96960.0,5,False,0.5715,0.3276,.55-.60,
BTC/USDT,2024-12-02,LONG,0.6476,95828.1,99835.4,5,False,4.1818,0.5707,.60-.70,
BTC/USDT,2024-12-03,LONG,0.6155,95857.3,99835.4,4,True,4.15,0.0127,.60-.70,
BTC/USDT,2024-12-11,LONG,0.561,101117.4,101418.6,2,True,0.2979,1.943,.55-.60,1.5-2x
BTC/USDT,2024-12-21,LONG,0.8595,97283.3,94884.1,2,True,-2.4662,0.2193,>.80,
BTC/USDT,2024-12-22,LONG,0.6341,95173.4,94884.1,1,True,-0.304,0.8785,.60-.70,
BTC/USDT,2024-12-27,LONG,0.7075,94304.1,92796.4,3,True,-1.5988,0.5949,.70-.80,
BTC/USDT,2024-12-28,LONG,0.7309,95305.3,92796.4,2,True,-2.6325,0.41,.70-.80,
BTC/USDT,2025-01-08,LONG,0.5612,95037.0,94726.5,2,True,-0.3267,0.8721,.55-.60,
BTC/USDT,2025-01-09,LONG,0.6094,92553.1,94726.5,1,True,2.3483,1.1187,.60-.70,1-1.5x
BTC/USDT,2025-01-12,LONG,0.7529,94549.9,94538.5,1,True,-0.0121,0.0281,.70-.80,
BTC/USDT,2025-01-20,LONG,0.6765,102264.3,103704.1,2,True,1.4079,0.3786,.60-.70,
BTC/USDT,2025-01-23,LONG,0.8253,103914.8,102076.1,4,True,-1.7694,0.0792,>.80,
BTC/USDT,2025-01-24,LONG,0.5987,104866.1,102076.1,3,True,-2.6605,0.3567,.55-.60,
BTC/USDT,2025-01-28,LONG,0.6153,101349.3,104727.2,2,True,3.3329,0.338,.60-.70,
BTC/USDT,2025-01-29,LONG,0.6871,103733.3,104727.2,1,True,0.9581,1.1582,.60-.70,1-1.5x
BTC/USDT,2025-02-01,LONG,0.6439,100633.2,101337.5,2,True,0.6999,0.827,.60-.70,
BTC/USDT,2025-02-02,LONG,0.8977,97698.9,101337.5,1,True,3.7243,1.2944,>.80,1-1.5x
BTC/USDT,2025-02-05,LONG,0.6428,96616.1,96554.7,1,True,-0.0636,0.5062,.60-.70,
BTC/USDT,2025-02-07,LONG,0.6556,96504.1,95779.9,4,True,-0.7504,0.025,.60-.70,
BTC/USDT,2025-02-09,LONG,0.9273,96475.9,95779.9,2,True,-0.7214,0.0093,>.80,
BTC/USDT,2025-02-10,LONG,0.7032,97431.7,95779.9,1,True,-1.6953,0.5612,.70-.80,
BTC/USDT,2025-02-17,LONG,0.7474,95778.3,98307.9,3,True,2.6411,0.1876,.70-.80,
BTC/USDT,2025-02-18,LONG,0.5564,95656.6,98307.9,2,True,2.7717,0.0744,.55-.60,
BTC/USDT,2025-02-25,LONG,0.7346,88680.7,86056.1,4,True,-2.9596,1.8671,.70-.80,1.5-2x
BTC/USDT,2025-02-27,LONG,0.6016,84717.4,86056.1,2,True,1.5802,0.2793,.60-.70,
BTC/USDT,2025-02-28,LONG,0.6837,84339.4,86056.1,1,True,2.0355,0.2271,.60-.70,
BTC/USDT,2025-03-02,LONG,0.6968,94269.5,86219.7,1,True,-8.5391,3.1379,.60-.70,3-5x
BTC/USDT,2025-03-04,LONG,0.6658,87277.9,86797.1,3,True,-0.5509,0.3471,.60-.70,
BTC/USDT,2025-03-05,LONG,0.5814,90608.7,86797.1,2,True,-4.2067,1.0428,.55-.60,1-1.5x
BTC/USDT,2025-03-09,LONG,0.5647,80743.3,78595.8,1,True,-2.6597,1.6169,.55-.60,1.5-2x
BTC/USDT,2025-03-12,LONG,0.6808,83691.9,83988.7,2,True,0.3546,0.2165,.60-.70,
BTC/USDT,2025-03-13,LONG,0.597,81119.5,83988.7,1,True,3.537,0.7336,.55-.60,
BTC/USDT,2025-03-15,LONG,0.5607,84342.0,84225.9,5,False,-0.1377,0.0978,.55-.60,
BTC/USDT,2025-03-16,LONG,0.5874,82578.1,84086.5,5,False,1.8266,0.4986,.55-.60,
BTC/USDT,2025-03-20,LONG,0.5552,84225.9,86083.3,3,True,2.2053,0.7097,.55-.60,
BTC/USDT,2025-03-21,LONG,0.5787,84086.5,86083.3,2,True,2.3747,0.0392,.55-.60,
BTC/USDT,2025-03-29,LONG,0.5646,82650.1,82398.2,1,True,-0.3048,0.8077,.55-.60,
BTC/USDT,2025-03-31,LONG,0.7371,82556.9,83216.3,3,True,0.7987,0.0875,.70-.80,
BTC/USDT,2025-04-06,LONG,0.8574,78426.0,79174.4,1,True,0.9543,2.4503,>.80,2-3x
ETH/USDT,2024-08-27,LONG,0.6172,2457.38,2528.4,1,True,2.8901,1.8241,.60-.70,1.5-2x
ETH/USDT,2024-08-30,LONG,0.5711,2525.89,2513.2,1,True,-0.5024,0.0241,.55-.60,
ETH/USDT,2024-09-05,LONG,0.721,2368.62,2225.1,1,True,-6.0592,1.0622,.70-.80,1-1.5x
ETH/USDT,2024-09-08,LONG,0.5727,2297.25,2359.19,1,True,2.6963,0.3006,.55-.60,
ETH/USDT,2024-09-14,LONG,0.6909,2417.99,2465.28,5,False,1.9558,0.2662,.60-.70,
ETH/USDT,2024-09-18,LONG,0.5863,2374.79,2647.61,5,False,11.4882,0.4922,.55-.60,
ETH/USDT,2024-09-21,LONG,0.5781,2612.89,2631.99,5,False,0.731,0.6602,.55-.60,
ETH/USDT,2024-09-22,LONG,0.6561,2581.17,2694.64,5,False,4.3961,0.4192,.60-.70,
ETH/USDT,2024-09-25,LONG,0.634,2580.27,2602.16,5,False,0.8484,1.024,.60-.70,1-1.5x
ETH/USDT,2024-10-12,LONG,0.5737,2476.4,2605.67,5,False,5.2201,0.653,.55-.60,
ETH/USDT,2024-10-15,LONG,0.6103,2607.3,2605.67,2,True,-0.0625,0.3254,.60-.70,
ETH/USDT,2024-10-16,LONG,0.6081,2611.19,2605.67,1,True,-0.2114,0.0577,.60-.70,
ETH/USDT,2024-10-18,LONG,0.7756,2642.48,2648.55,1,True,0.2297,0.5553,.70-.80,
ETH/USDT,2024-10-21,LONG,0.5929,2666.57,2482.7,5,False,-6.8954,1.2689,.55-.60,1-1.5x
ETH/USDT,2024-10-23,LONG,0.573,2524.7,2482.7,3,True,-1.6636,1.57,.55-.60,1.5-2x
ETH/USDT,2024-10-24,LONG,0.7075,2535.96,2482.7,2,True,-2.1002,0.1932,.70-.80,
ETH/USDT,2024-10-27,LONG,0.7869,2508.0,2567.4,1,True,2.3684,0.4083,.70-.80,
ETH/USDT,2024-10-29,LONG,0.6443,2639.01,2518.72,2,True,-4.5581,1.1221,.60-.70,1-1.5x
ETH/USDT,2024-11-03,LONG,0.6036,2457.52,2962.15,5,False,20.5341,0.6339,.60-.70,
ETH/USDT,2024-11-09,LONG,0.767,3126.35,3183.15,1,True,1.8168,1.3637,.70-.80,1-1.5x
ETH/USDT,2024-11-15,LONG,0.9284,3089.66,3208.01,3,True,3.8305,0.2418,>.80,
ETH/USDT,2024-11-16,LONG,0.9784,3133.05,3208.01,2,True,2.3926,0.3385,>.80,
ETH/USDT,2024-11-17,LONG,0.9358,3076.26,3208.01,1,True,4.2828,0.4324,>.80,
ETH/USDT,2024-11-25,LONG,0.6838,3415.0,3325.13,1,True,-2.6316,0.3647,.60-.70,
ETH/USDT,2024-11-28,LONG,0.9168,3578.42,3703.63,2,True,3.499,0.4995,>.80,
ETH/USDT,2024-12-01,LONG,0.9024,3707.45,3643.79,1,True,-1.7171,0.027,>.80,
ETH/USDT,2024-12-08,LONG,0.8962,4004.53,3712.05,1,True,-7.3037,0.0525,>.80,
ETH/USDT,2024-12-11,LONG,0.6986,3831.53,3881.75,1,True,1.3107,1.4599,.60-.70,1-1.5x
ETH/USDT,2024-12-15,LONG,0.5568,3959.77,3986.37,1,True,0.6718,0.6036,.55-.60,
ETH/USDT,2024-12-18,LONG,0.5798,3627.03,3472.3,2,True,-4.266,1.9375,.55-.60,1.5-2x
ETH/USDT,2024-12-19,LONG,0.8488,3417.21,3472.3,1,True,1.6121,1.5386,>.80,1.5-2x
ETH/USDT,2024-12-21,LONG,0.6988,3338.88,3493.2,3,True,4.6219,1.014,.60-.70,1-1.5x
ETH/USDT,2024-12-22,LONG,0.6476,3281.8,3493.2,2,True,6.4416,0.4512,.60-.70,
ETH/USDT,2024-12-23,LONG,0.689,3422.2,3493.2,1,True,2.0747,1.088,.60-.70,1-1.5x
ETH/USDT,2024-12-28,LONG,0.6911,3404.2,3356.41,1,True,-1.4039,0.5948,.60-.70,
ETH/USDT,2025-01-04,LONG,0.5897,3656.88,3380.81,3,True,-7.5493,0.4235,.55-.60,
ETH/USDT,2025-01-12,LONG,0.5911,3267.49,3137.61,1,True,-3.9749,0.1707,.55-.60,
ETH/USDT,2025-01-18,LONG,0.7321,3307.91,3215.35,1,True,-2.7981,1.3021,.70-.80,1-1.5x
ETH/USDT,2025-01-21,LONG,0.7877,3327.5,3243.15,1,True,-2.5349,0.349,.70-.80,
ETH/USDT,2025-01-23,LONG,0.6458,3338.98,3319.4,2,True,-0.5864,0.8082,.60-.70,
ETH/USDT,2025-01-27,LONG,0.7396,3183.0,3247.47,3,True,2.0254,0.4853,.70-.80,
ETH/USDT,2025-02-01,LONG,0.8467,3117.31,2879.38,2,True,-7.6325,1.5631,>.80,1.5-2x
ETH/USDT,2025-02-02,LONG,0.9074,2869.91,2879.38,1,True,0.33,2.0453,>.80,2-3x
ETH/USDT,2025-02-05,LONG,0.8673,2788.22,2686.92,1,True,-3.6331,0.5924,>.80,
ETH/USDT,2025-02-07,LONG,0.769,2622.2,2632.29,1,True,0.3848,0.7573,.70-.80,
ETH/USDT,2025-02-09,LONG,0.9961,2627.22,2602.6,2,True,-0.9371,0.0623,>.80,
ETH/USDT,2025-02-10,LONG,0.5871,2661.22,2602.6,1,True,-2.2027,0.4185,.55-.60,
ETH/USDT,2025-02-12,LONG,0.6069,2738.34,2675.81,1,True,-2.2835,1.5926,.60-.70,1.5-2x
ETH/USDT,2025-02-15,LONG,0.6999,2693.3,2661.21,1,True,-1.1915,0.3564,.60-.70,
ETH/USDT,2025-02-17,LONG,0.5805,2744.46,2762.97,5,False,0.6744,0.9274,.55-.60,
ETH/USDT,2025-02-27,LONG,0.569,2307.77,2149.28,4,True,-6.8677,0.3411,.55-.60,
ETH/USDT,2025-02-28,LONG,0.6395,2237.62,2149.28,3,True,-3.9479,0.8384,.60-.70,
ETH/USDT,2025-03-01,LONG,0.7214,2217.6,2149.28,2,True,-3.0808,0.2469,.70-.80,
ETH/USDT,2025-03-05,LONG,0.5954,2241.61,2141.8,2,True,-4.4526,0.5636,.55-.60,
ETH/USDT,2025-03-09,LONG,0.5883,2020.39,1865.29,1,True,-7.6767,1.4036,.55-.60,1-1.5x
ETH/USDT,2025-03-13,LONG,0.6937,1864.8,1911.54,1,True,2.5064,0.3743,.60-.70,
ETH/USDT,2025-03-16,LONG,0.5538,1887.3,1926.27,1,True,2.0649,0.4564,.55-.60,
ETH/USDT,2025-03-19,LONG,0.6106,2056.49,1983.79,1,True,-3.5351,1.1152,.60-.70,1-1.5x
ETH/USDT,2025-03-22,LONG,0.6429,1980.7,2006.02,1,True,1.2783,0.157,.60-.70,
ETH/USDT,2025-03-31,LONG,0.609,1822.39,1817.05,4,True,-0.293,0.2877,.60-.70,
ETH/USDT,2025-04-05,LONG,0.6612,1805.87,1553.0,2,True,-14.0027,0.1985,.60-.70,
ETH/USDT,2025-04-06,LONG,0.5884,1580.8,1553.0,1,True,-1.7586,3.0468,.55-.60,3-5x
BNB/USDT,2024-08-28,LONG,0.6089,537.1,533.1,3,True,-0.7447,0.2833,.60-.70,
BNB/USDT,2024-08-29,LONG,0.8463,536.7,533.1,2,True,-0.6708,0.0292,>.80,
BNB/USDT,2024-08-30,LONG,0.6037,535.2,533.1,1,True,-0.3924,0.1126,.60-.70,
BNB/USDT,2024-09-10,LONG,0.7819,517.0,544.6,2,True,5.3385,0.1578,.70-.80,
BNB/USDT,2024-09-13,LONG,0.6535,556.2,533.6,3,True,-4.0633,0.9125,.60-.70,
BNB/USDT,2024-10-06,LONG,0.7081,570.5,573.5,5,False,0.5259,0.613,.70-.80,
BNB/USDT,2024-10-07,LONG,0.733,564.3,573.5,4,True,1.6303,0.5073,.70-.80,
BNB/USDT,2024-10-08,LONG,0.5783,580.5,573.5,3,True,-1.2059,1.3251,.55-.60,1-1.5x
BNB/USDT,2024-10-12,LONG,0.7085,576.4,592.8,5,False,2.8452,0.2406,.70-.80,
BNB/USDT,2024-10-16,LONG,0.5612,600.9,592.8,1,True,-1.348,0.5122,.55-.60,
BNB/USDT,2024-10-27,LONG,0.6823,589.4,601.3,1,True,2.019,0.6209,.60-.70,
BNB/USDT,2024-10-31,LONG,0.6444,577.0,563.4,5,False,-2.357,1.8567,.60-.70,1.5-2x
BNB/USDT,2024-11-01,LONG,0.5792,573.2,592.3,5,False,3.3322,0.3848,.55-.60,
BNB/USDT,2024-11-03,LONG,0.6564,557.8,597.9,5,False,7.189,1.1862,.60-.70,1-1.5x
BNB/USDT,2024-11-04,LONG,0.7695,552.7,597.9,4,True,8.178,0.5732,.70-.80,
BNB/USDT,2024-11-05,LONG,0.5788,563.4,597.9,3,True,6.1235,1.1742,.55-.60,1-1.5x
BNB/USDT,2024-11-06,LONG,0.708,592.3,597.9,2,True,0.9455,2.531,.70-.80,2-3x
BNB/USDT,2024-11-07,LONG,0.6152,598.5,597.9,1,True,-0.1003,0.517,.60-.70,
BNB/USDT,2024-11-10,LONG,0.5896,627.5,625.9,2,True,-0.255,0.1872,.55-.60,
BNB/USDT,2024-11-11,LONG,0.9736,659.8,625.9,1,True,-5.1379,2.0937,>.80,2-3x
BNB/USDT,2024-11-15,LONG,0.9992,619.1,618.9,2,True,-0.0323,0.2103,>.80,
BNB/USDT,2024-11-16,LONG,0.9993,622.6,618.9,1,True,-0.5943,0.218,>.80,
BNB/USDT,2024-11-23,LONG,0.5841,650.4,654.3,5,False,0.5996,1.1048,.55-.60,1-1.5x
BNB/USDT,2024-11-25,LONG,0.7152,636.5,654.3,3,True,2.7965,1.368,.70-.80,1-1.5x
BNB/USDT,2024-11-26,LONG,0.864,614.0,654.3,2,True,6.5635,1.3873,>.80,1-1.5x
BNB/USDT,2024-11-27,LONG,0.5504,644.5,654.3,1,True,1.5206,1.8012,.55-.60,1.5-2x
BNB/USDT,2024-12-08,LONG,0.5982,741.9,706.0,4,True,-4.8389,0.2879,.55-.60,
BNB/USDT,2024-12-17,LONG,0.5624,717.7,649.8,5,False,-9.4608,0.1172,.55-.60,
BNB/USDT,2024-12-21,LONG,0.6155,663.6,649.8,1,True,-2.0796,0.5224,.60-.70,
BNB/USDT,2024-12-23,LONG,0.6635,694.1,696.9,1,True,0.4034,2.1137,.60-.70,2-3x
BNB/USDT,2024-12-27,LONG,0.5552,691.6,694.9,2,True,0.4772,0.108,.55-.60,
BNB/USDT,2024-12-28,LONG,0.5724,722.3,694.9,1,True,-3.7934,1.3606,.55-.60,1-1.5x
BNB/USDT,2024-12-30,LONG,0.5518,705.4,706.7,3,True,0.1843,0.5141,.55-.60,
BNB/USDT,2024-12-31,LONG,0.6005,702.3,706.7,2,True,0.6265,0.1621,.60-.70,
BNB/USDT,2025-01-10,LONG,0.6605,693.4,693.2,2,True,-0.0288,0.4835,.60-.70,
BNB/USDT,2025-01-14,LONG,0.5782,699.0,708.2,2,True,1.3162,0.7172,.55-.60,
BNB/USDT,2025-01-21,LONG,0.5913,692.5,680.7,3,True,-1.704,0.7899,.55-.60,
BNB/USDT,2025-01-22,LONG,0.6449,695.6,680.7,2,True,-2.142,0.2408,.60-.70,
BNB/USDT,2025-01-28,LONG,0.5972,661.3,667.7,1,True,0.9678,1.5845,.55-.60,1.5-2x
BNB/USDT,2025-01-30,LONG,0.8845,677.6,677.6,1,True,0.0,0.8537,>.80,
BNB/USDT,2025-02-01,LONG,0.7978,652.9,571.8,5,False,-12.4215,1.9172,.70-.80,1.5-2x
BNB/USDT,2025-02-03,LONG,0.9878,616.8,612.6,5,False,-0.6809,0.0896,>.80,
BNB/USDT,2025-02-05,LONG,0.6539,569.6,615.8,4,True,8.111,0.2227,.60-.70,
BNB/USDT,2025-02-06,LONG,0.8858,571.8,615.8,3,True,7.695,0.1585,>.80,
BNB/USDT,2025-02-07,LONG,0.8517,577.7,615.8,2,True,6.5951,0.4161,>.80,
BNB/USDT,2025-02-08,LONG,0.6475,612.6,615.8,1,True,0.5224,2.1236,.60-.70,2-3x
BNB/USDT,2025-02-16,LONG,0.985,673.2,654.0,3,True,-2.852,0.4494,>.80,
BNB/USDT,2025-02-17,LONG,0.5626,667.3,654.0,2,True,-1.9931,0.2427,.55-.60,
BNB/USDT,2025-03-04,LONG,0.5666,584.1,594.9,3,True,1.849,0.4653,.55-.60,
BNB/USDT,2025-03-05,LONG,0.6284,598.3,594.9,2,True,-0.5683,0.82,.60-.70,
BNB/USDT,2025-03-13,LONG,0.6979,579.9,588.1,1,True,1.414,0.4979,.60-.70,
BNB/USDT,2025-03-16,LONG,0.6705,602.4,632.0,1,True,4.9137,0.8194,.60-.70,
BNB/USDT,2025-03-18,LONG,0.5995,627.7,630.3,2,True,0.4142,0.189,.55-.60,
BNB/USDT,2025-03-19,LONG,0.6397,618.4,630.3,1,True,1.9243,0.4104,.60-.70,
BNB/USDT,2025-03-21,LONG,0.9402,635.1,623.6,2,True,-1.8107,0.2182,>.80,
BNB/USDT,2025-03-22,LONG,0.611,627.0,623.6,1,True,-0.5423,0.3685,.60-.70,
BNB/USDT,2025-03-26,LONG,0.6006,618.0,604.8,5,False,-2.1359,0.6366,.60-.70,
BNB/USDT,2025-03-27,LONG,0.5607,637.0,611.1,5,False,-4.0659,1.0061,.55-.60,1-1.5x
BNB/USDT,2025-03-30,LONG,0.6717,602.3,597.8,5,False,-0.7471,0.0257,.60-.70,
BNB/USDT,2025-04-01,LONG,0.5578,611.1,555.6,5,False,-9.082,0.4366,.55-.60,
BNB/USDT,2025-04-06,LONG,0.7675,555.6,578.2,4,True,4.0677,2.9299,.70-.80,2-3x
SOL/USDT,2024-08-27,LONG,0.561,146.8,140.02,2,True,-4.6185,1.4396,.55-.60,1-1.5x
SOL/USDT,2024-09-05,LONG,0.7178,129.4,135.05,4,True,4.3663,0.8604,.70-.80,
SOL/USDT,2024-09-08,LONG,0.6133,130.1,135.05,1,True,3.8048,0.5002,.60-.70,
SOL/USDT,2024-09-14,LONG,0.6043,137.15,142.86,5,False,4.1633,0.3875,.60-.70,
SOL/USDT,2024-09-18,LONG,0.639,134.32,144.79,5,False,7.7948,0.6675,.60-.70,
SOL/USDT,2024-09-21,LONG,0.6096,149.46,155.51,5,False,4.0479,0.586,.60-.70,
SOL/USDT,2024-09-22,LONG,0.6256,144.63,157.63,5,False,8.9885,1.0044,.60-.70,1-1.5x
SOL/USDT,2024-09-25,LONG,0.551,147.95,156.79,3,True,5.975,1.0514,.55-.60,1-1.5x
SOL/USDT,2024-10-07,LONG,0.5912,143.98,145.5,4,True,1.0557,0.5043,.55-.60,
SOL/USDT,2024-10-09,LONG,0.6092,139.33,145.5,2,True,4.4283,0.9303,.60-.70,
SOL/USDT,2024-10-10,LONG,0.5889,139.05,145.5,1,True,4.6386,0.0656,.55-.60,
SOL/USDT,2024-10-12,LONG,0.5872,146.38,154.25,4,True,5.3764,0.1928,.55-.60,
SOL/USDT,2024-10-15,LONG,0.5532,154.74,154.25,1,True,-0.3167,0.5631,.55-.60,
SOL/USDT,2024-10-24,LONG,0.9193,177.2,164.89,1,True,-6.947,1.4103,>.80,1-1.5x
SOL/USDT,2024-10-26,LONG,0.5796,170.89,178.29,2,True,4.3303,1.1324,.55-.60,1-1.5x
SOL/USDT,2024-10-27,LONG,0.9015,176.64,178.29,1,True,0.9341,1.0504,>.80,1-1.5x
SOL/USDT,2024-10-29,LONG,0.6734,179.43,174.86,1,True,-2.547,0.21,.60-.70,
SOL/USDT,2024-11-01,LONG,0.6129,166.1,166.16,1,True,0.0361,0.4668,.60-.70,
SOL/USDT,2024-11-03,LONG,0.5908,162.5,196.33,4,True,20.8185,0.7386,.55-.60,
SOL/USDT,2024-11-04,LONG,0.6882,157.95,196.33,3,True,24.2988,0.9255,.60-.70,
SOL/USDT,2024-11-09,LONG,0.6145,199.91,210.08,1,True,5.0873,0.0074,.60-.70,
SOL/USDT,2024-11-15,LONG,0.9745,218.48,215.73,1,True,-1.2587,1.0303,>.80,1-1.5x
SOL/USDT,2024-11-17,LONG,0.9368,237.46,239.78,1,True,0.977,2.1871,>.80,2-3x
SOL/USDT,2024-11-22,LONG,0.6449,256.95,252.75,2,True,-1.6346,0.0465,.60-.70,
SOL/USDT,2024-11-25,LONG,0.5879,234.22,241.97,2,True,3.3089,1.4969,.55-.60,1-1.5x
SOL/USDT,2024-11-30,LONG,0.8669,237.61,235.87,5,False,-0.7323,0.5448,>.80,
SOL/USDT,2024-12-02,LONG,0.6354,225.75,236.83,4,True,4.9081,1.1241,.60-.70,1-1.5x
SOL/USDT,2024-12-05,LONG,0.7232,235.87,236.83,1,True,0.407,0.7113,.70-.80,
SOL/USDT,2024-12-07,LONG,0.8213,238.1,237.04,1,True,-0.4452,0.1556,>.80,
SOL/USDT,2024-12-16,LONG,0.6233,216.21,223.17,1,True,3.2191,1.044,.60-.70,1-1.5x
SOL/USDT,2024-12-18,LONG,0.8673,206.56,190.1,5,False,-7.9686,2.0252,>.80,2-3x
SOL/USDT,2024-12-19,LONG,0.5712,193.8,197.13,5,False,1.7183,1.6254,.55-.60,1.5-2x
SOL/USDT,2024-12-21,LONG,0.5834,181.43,197.13,3,True,8.6535,1.6734,.55-.60,1.5-2x
SOL/USDT,2024-12-23,LONG,0.6254,190.1,197.13,1,True,3.6981,1.311,.60-.70,1-1.5x
SOL/USDT,2024-12-27,LONG,0.5667,184.23,189.96,2,True,3.1102,0.5401,.55-.60,
SOL/USDT,2024-12-28,LONG,0.7813,195.51,189.96,1,True,-2.8387,1.3712,.70-.80,1-1.5x
SOL/USDT,2025-01-04,LONG,0.6263,216.64,218.23,2,True,0.7339,0.1437,.60-.70,
SOL/USDT,2025-01-08,LONG,0.6322,197.48,184.96,1,True,-6.3399,0.5741,.60-.70,
SOL/USDT,2025-01-12,LONG,0.8528,188.51,182.81,1,True,-3.0237,0.0571,>.80,
SOL/USDT,2025-01-18,LONG,0.5917,261.95,257.33,1,True,-1.7637,3.3404,.55-.60,3-5x
SOL/USDT,2025-01-24,LONG,0.5906,253.38,256.41,1,True,1.1958,0.0195,.55-.60,
SOL/USDT,2025-02-01,LONG,0.8417,212.98,216.25,2,True,1.5354,1.33,>.80,1-1.5x
SOL/USDT,2025-02-02,LONG,0.8988,203.5,216.25,1,True,6.2654,0.724,>.80,
SOL/USDT,2025-02-06,LONG,0.6618,189.55,197.99,5,False,4.4527,0.5545,.60-.70,
SOL/USDT,2025-02-07,LONG,0.5557,191.97,197.99,4,True,3.1359,0.3301,.55-.60,
SOL/USDT,2025-02-17,LONG,0.6384,177.54,168.91,4,True,-4.8609,1.5434,.60-.70,1.5-2x
SOL/USDT,2025-02-23,LONG,0.6608,167.95,148.13,5,False,-11.8011,0.8071,.60-.70,
SOL/USDT,2025-02-24,LONG,0.5963,141.81,148.13,4,True,4.4567,3.5896,.55-.60,3-5x
SOL/USDT,2025-02-27,LONG,0.7922,137.69,148.13,1,True,7.5822,0.3941,.70-.80,
SOL/USDT,2025-03-03,LONG,0.7393,142.16,144.79,1,True,1.85,2.3344,.70-.80,2-3x
SOL/USDT,2025-03-06,LONG,0.9203,143.29,139.39,1,True,-2.7218,0.2316,>.80,
SOL/USDT,2025-03-12,LONG,0.5896,126.62,133.56,2,True,5.481,0.1115,.55-.60,
SOL/USDT,2025-03-15,LONG,0.6016,135.87,127.61,5,False,-6.0793,0.1888,.60-.70,
SOL/USDT,2025-03-16,LONG,0.5636,126.13,128.47,5,False,1.8552,0.8317,.55-.60,
SOL/USDT,2025-03-31,LONG,0.747,124.56,117.44,2,True,-5.7161,0.0496,.70-.80,
SOL/USDT,2025-04-01,LONG,0.6176,126.7,117.44,1,True,-7.3086,0.3928,.60-.70,
SOL/USDT,2025-04-05,LONG,0.6916,120.32,105.4,3,True,-12.4003,0.4924,.60-.70,
XRP/USDT,2024-08-27,LONG,0.5717,0.5666,0.5662,4,True,-0.0706,1.2557,.55-.60,1-1.5x
XRP/USDT,2024-08-30,LONG,0.5742,0.5667,0.5662,1,True,-0.0882,0.3353,.55-.60,
XRP/USDT,2024-09-02,LONG,0.7169,0.5677,0.5573,1,True,-1.832,1.6333,.70-.80,1.5-2x
XRP/USDT,2024-09-07,LONG,0.5823,0.5249,0.5294,1,True,0.8573,0.2961,.55-.60,
XRP/USDT,2024-09-15,LONG,0.6097,0.5706,0.5838,2,True,2.3134,1.5581,.60-.70,1.5-2x
XRP/USDT,2024-09-18,LONG,0.7608,0.5853,0.5976,3,True,2.1015,0.098,.70-.80,
XRP/USDT,2024-09-20,LONG,0.6273,0.585,0.5976,1,True,2.1538,0.1235,.60-.70,
XRP/USDT,2024-09-25,LONG,0.5974,0.5829,0.6114,5,False,4.8893,0.5901,.55-.60,
XRP/USDT,2024-09-26,LONG,0.5778,0.5904,0.597,5,False,1.1179,0.6174,.55-.60,
XRP/USDT,2024-10-01,LONG,0.6966,0.597,0.5339,3,True,-10.5695,0.858,.60-.70,
XRP/USDT,2024-10-02,LONG,0.6493,0.5385,0.5339,2,True,-0.8542,2.888,.60-.70,2-3x
XRP/USDT,2024-10-10,LONG,0.5983,0.5305,0.5416,5,False,2.0924,0.3613,.55-.60,
