symbol,swing_bars,date,entry,entry_level,entry_lvl_type,exit_lvl_type,psi_in,bars_held,exit_type,ret_pct,hold_bin
XRP/USDT,10,2026-06-11 11:50:00+00:00,1.124,1.1201,SwingHigh,SwingLow,0.737632,4,bearish_break,-0.47153,3-5
XRP/USDT,10,2026-06-11 14:45:00+00:00,1.1163,1.1133,SwingLow,SwingLow,0.678097,3,bearish_break,-0.546448,3-5
XRP/USDT,10,2026-06-11 16:00:00+00:00,1.1133,1.1096,SwingLow,SwingLow,0.732168,4,bearish_break,-0.368274,3-5
XRP/USDT,10,2026-06-11 16:35:00+00:00,1.1116,1.1096,SwingLow,SwingLow,0.744903,3,bearish_break,-0.296869,3-5
XRP/USDT,10,2026-06-11 18:40:00+00:00,1.1387,1.1355,SwingLow,SwingLow,0.73717,18,bearish_break,0.079037,11-20
XRP/USDT,10,2026-06-11 21:10:00+00:00,1.1423,1.1372,SwingHigh,SwingLow,0.687223,3,bearish_break,-0.236365,3-5
XRP/USDT,10,2026-06-11 22:50:00+00:00,1.1426,1.1403,SwingHigh,SwingLow,0.680719,7,bearish_break,-0.288815,6-10
XRP/USDT,10,2026-06-11 23:40:00+00:00,1.1437,1.1403,SwingHigh,SwingLow,0.713361,7,bearish_break,-0.306024,6-10
XRP/USDT,10,2026-06-12 02:05:00+00:00,1.1463,1.1409,SwingHigh,SwingHigh,0.707281,16,bearish_break,-0.383844,11-20
XRP/USDT,10,2026-06-12 03:35:00+00:00,1.1451,1.1436,SwingHigh,SwingHigh,0.720015,23,bearish_break,-0.296917,21-40
XRP/USDT,10,2026-06-12 04:15:00+00:00,1.1467,1.1436,SwingHigh,SwingHigh,0.75725,15,bearish_break,-0.436034,11-20
XRP/USDT,10,2026-06-12 11:20:00+00:00,1.145,1.1429,SwingHigh,SwingHigh,0.727359,3,bearish_break,-0.28821,3-5
XRP/USDT,10,2026-06-12 14:35:00+00:00,1.1432,1.1366,SwingLow,SwingHigh,0.713573,14,bearish_break,-0.664801,11-20
XRP/USDT,10,2026-06-12 19:10:00+00:00,1.133,1.1318,SwingHigh,SwingLow,0.725561,8,bearish_break,-0.203001,6-10
XRP/USDT,10,2026-06-12 19:25:00+00:00,1.1343,1.133,SwingLow,SwingLow,0.754917,5,bearish_break,-0.317376,3-5
XRP/USDT,10,2026-06-12 20:35:00+00:00,1.1338,1.1318,SwingHigh,SwingLow,0.740527,2,bearish_break,-0.167578,1-2
XRP/USDT,10,2026-06-12 20:55:00+00:00,1.133,1.1318,SwingHigh,SwingLow,0.692408,11,bearish_break,-0.079435,11-20
XRP/USDT,10,2026-06-12 22:25:00+00:00,1.1316,1.13,SwingHigh,SwingHigh,0.732476,1,bearish_break,-0.132556,1-2
XRP/USDT,10,2026-06-13 11:10:00+00:00,1.1479,1.1445,SwingHigh,,0.764093,60,time_stop,0.470424,41-60
XRP/USDT,10,2026-06-13 15:15:00+00:00,1.1555,1.1542,SwingLow,SwingLow,0.711983,15,bearish_break,-0.700995,11-20
XRP/USDT,10,2026-06-13 21:00:00+00:00,1.1478,1.1458,SwingLow,SwingLow,0.764102,3,bearish_break,-0.130685,3-5
XRP/USDT,10,2026-06-13 21:40:00+00:00,1.1563,1.1458,SwingLow,SwingHigh,0.713984,13,bearish_break,-0.492952,11-20
XRP/USDT,10,2026-06-13 23:15:00+00:00,1.1528,1.1501,SwingLow,SwingHigh,0.715214,6,bearish_break,-0.303609,6-10
XRP/USDT,10,2026-06-13 23:35:00+00:00,1.1513,1.1501,SwingLow,SwingHigh,0.734052,2,bearish_break,-0.173717,1-2
XRP/USDT,10,2026-06-14 01:15:00+00:00,1.1561,1.1519,SwingHigh,,0.737906,60,time_stop,-0.294092,41-60
XRP/USDT,10,2026-06-14 03:15:00+00:00,1.1525,1.1501,SwingLow,SwingHigh,0.724831,51,bearish_break,-0.633406,41-60
XRP/USDT,10,2026-06-14 08:35:00+00:00,1.1468,1.1449,SwingLow,SwingHigh,0.762356,8,bearish_break,-0.340077,6-10
XRP/USDT,10,2026-06-14 09:30:00+00:00,1.1446,1.142,SwingHigh,SwingHigh,0.733483,15,bearish_break,-0.043683,11-20
XRP/USDT,10,2026-06-14 09:35:00+00:00,1.1467,1.1449,SwingLow,SwingHigh,0.726625,14,bearish_break,-0.226738,11-20
XRP/USDT,10,2026-06-14 09:40:00+00:00,1.1498,1.1469,SwingHigh,SwingHigh,0.711438,13,bearish_break,-0.495738,11-20
ZEC/USDT,10,2026-06-01 23:35:00+00:00,546.05,542.78,SwingLow,SwingLow,0.700472,22,bearish_break,-0.598846,21-40
ZEC/USDT,10,2026-06-02 00:10:00+00:00,544.41,542.78,SwingLow,SwingLow,0.709411,15,bearish_break,-0.299407,11-20
ZEC/USDT,10,2026-06-02 20:35:00+00:00,590.34,584.0,SwingLow,SwingHigh,0.76965,26,bearish_break,-0.396382,21-40
ZEC/USDT,10,2026-06-02 20:45:00+00:00,596.74,590.34,SwingHigh,SwingHigh,0.725813,24,bearish_break,-1.464624,21-40
ZEC/USDT,10,2026-06-02 23:40:00+00:00,604.91,590.34,SwingHigh,SwingHigh,0.704317,29,bearish_break,3.007059,21-40
ZEC/USDT,10,2026-06-03 01:50:00+00:00,627.63,626.84,SwingHigh,SwingHigh,0.70166,3,bearish_break,-0.721763,3-5
ZEC/USDT,10,2026-06-03 05:45:00+00:00,615.06,610.13,SwingLow,SwingHigh,0.756269,2,bearish_break,-0.221117,1-2
ZEC/USDT,10,2026-06-03 09:20:00+00:00,612.4,610.13,SwingLow,SwingLow,0.792523,2,bearish_break,-1.851731,1-2
ZEC/USDT,10,2026-06-03 18:45:00+00:00,608.32,602.83,SwingLow,SwingHigh,0.710905,13,bearish_break,-1.280576,11-20
ZEC/USDT,10,2026-06-03 21:00:00+00:00,618.73,605.37,SwingHigh,SwingHigh,0.738108,12,bearish_break,-0.491329,11-20
ZEC/USDT,10,2026-06-03 23:05:00+00:00,617.48,615.0,SwingHigh,SwingHigh,0.727128,18,bearish_break,-0.246162,11-20
ZEC/USDT,10,2026-06-03 23:25:00+00:00,620.0,617.48,SwingHigh,SwingHigh,0.765397,14,bearish_break,-0.651613,11-20
ZEC/USDT,10,2026-06-04 01:30:00+00:00,605.37,602.7,SwingLow,SwingLow,0.738544,4,bearish_break,-1.052249,3-5
ZEC/USDT,10,2026-06-04 11:20:00+00:00,537.9,536.31,SwingHigh,SwingLow,0.744689,10,bearish_break,-2.660346,6-10
ZEC/USDT,10,2026-06-04 12:35:00+00:00,538.91,536.31,SwingHigh,SwingLow,0.726765,7,bearish_break,-2.352898,6-10
ZEC/USDT,10,2026-06-04 14:15:00+00:00,525.8,523.59,SwingLow,SwingLow,0.765806,41,bearish_break,-0.75504,41-60
ZEC/USDT,10,2026-06-04 15:05:00+00:00,536.88,533.1,SwingLow,SwingLow,0.706916,31,bearish_break,-2.803233,21-40
ZEC/USDT,10,2026-06-04 17:20:00+00:00,533.1,529.91,SwingLow,SwingLow,0.699942,4,bearish_break,-2.11405,3-5
ZEC/USDT,10,2026-06-05 09:05:00+00:00,318.21,317.12,SwingHigh,,0.699992,60,time_stop,-0.028283,41-60
ZEC/USDT,10,2026-06-05 14:15:00+00:00,329.85,320.06,SwingHigh,SwingLow,0.742363,7,bearish_break,-4.12915,6-10
ZEC/USDT,10,2026-06-06 02:45:00+00:00,379.04,378.64,SwingLow,SwingLow,0.712625,34,bearish_break,-2.654073,21-40
ZEC/USDT,10,2026-06-06 17:15:00+00:00,361.05,358.89,SwingHigh,SwingHigh,0.70081,2,bearish_break,-0.950007,1-2
ZEC/USDT,10,2026-06-06 17:50:00+00:00,360.99,358.89,SwingHigh,SwingHigh,0.776726,6,bearish_break,-1.252112,6-10
ZEC/USDT,10,2026-06-06 19:05:00+00:00,360.76,357.0,SwingLow,SwingHigh,0.719653,3,bearish_break,-1.225191,3-5
ZEC/USDT,10,2026-06-06 21:50:00+00:00,355.67,353.99,SwingHigh,SwingHigh,0.740354,17,bearish_break,0.905334,11-20
ZEC/USDT,10,2026-06-07 10:15:00+00:00,395.21,394.59,SwingHigh,,0.70882,60,time_stop,9.708762,41-60
ZEC/USDT,10,2026-06-07 12:45:00+00:00,407.28,403.46,SwingHigh,SwingHigh,0.717509,41,bearish_break,3.675604,41-60
ZEC/USDT,10,2026-06-07 20:10:00+00:00,413.07,412.64,SwingHigh,SwingLow,0.747503,3,bearish_break,0.561648,3-5
ZEC/USDT,10,2026-06-07 22:05:00+00:00,429.94,425.76,SwingHigh,SwingHigh,0.712764,17,bearish_break,2.432898,11-20
ZEC/USDT,10,2026-06-08 08:55:00+00:00,428.88,426.31,SwingHigh,SwingLow,0.732473,23,bearish_break,-0.94432,21-40
ZEC/USDT,10,2026-06-08 10:30:00+00:00,429.7,425.77,SwingLow,SwingLow,0.754759,4,bearish_break,-1.133349,3-5
ZEC/USDT,10,2026-06-08 13:15:00+00:00,432.73,429.85,SwingHigh,SwingLow,0.701395,9,bearish_break,0.436762,6-10
ZEC/USDT,10,2026-06-08 13:25:00+00:00,437.57,435.14,SwingLow,SwingLow,0.720143,7,bearish_break,-0.674178,6-10
ZEC/USDT,10,2026-06-08 14:50:00+00:00,437.39,435.14,SwingLow,SwingHigh,0.722679,32,bearish_break,1.364915,21-40
ZEC/USDT,10,2026-06-08 19:40:00+00:00,459.57,453.32,SwingHigh,,0.753029,60,time_stop,-1.553626,41-60
ZEC/USDT,10,2026-06-09 04:30:00+00:00,446.58,445.73,SwingLow,SwingHigh,0.732511,42,bearish_break,4.54118,41-60
ZEC/USDT,10,2026-06-09 09:50:00+00:00,472.6,470.51,SwingHigh,SwingHigh,0.740396,17,bearish_break,-0.727888,11-20
ZEC/USDT,10,2026-06-09 14:50:00+00:00,464.89,462.95,SwingLow,SwingLow,0.710935,4,bearish_break,-1.78752,3-5
ZEC/USDT,10,2026-06-09 21:05:00+00:00,449.18,446.51,SwingLow,SwingHigh,0.715995,2,bearish_break,-0.578833,1-2
ZEC/USDT,10,2026-06-10 00:55:00+00:00,439.59,430.85,SwingLow,SwingLow,0.704894,9,bearish_break,-1.960918,6-10
ZEC/USDT,10,2026-06-10 01:45:00+00:00,433.58,430.85,SwingLow,SwingHigh,0.715786,2,bearish_break,1.296185,1-2
ZEC/USDT,10,2026-06-10 04:10:00+00:00,437.42,432.53,SwingLow,SwingHigh,0.733575,3,bearish_break,0.448082,3-5
ZEC/USDT,10,2026-06-10 13:20:00+00:00,425.77,422.2,SwingLow,SwingHigh,0.711055,15,bearish_break,2.736219,11-20
ZEC/USDT,10,2026-06-10 13:25:00+00:00,427.81,425.77,SwingHigh,SwingHigh,0.701084,14,bearish_break,2.246324,11-20
ZEC/USDT,10,2026-06-10 17:00:00+00:00,428.93,425.77,SwingHigh,SwingHigh,0.720244,5,bearish_break,-1.676264,3-5
ZEC/USDT,10,2026-06-10 23:40:00+00:00,412.21,409.89,SwingHigh,SwingLow,0.716075,2,bearish_break,-0.536134,1-2
ZEC/USDT,10,2026-06-11 04:50:00+00:00,424.8,423.81,SwingHigh,SwingHigh,0.736022,8,bearish_break,-0.38371,6-10
ZEC/USDT,10,2026-06-11 06:15:00+00:00,425.17,423.81,SwingHigh,SwingHigh,0.741459,6,bearish_break,-0.43512,6-10
ZEC/USDT,10,2026-06-11 09:55:00+00:00,429.89,429.26,SwingHigh,SwingHigh,0.753273,3,bearish_break,-0.26751,3-5
ZEC/USDT,10,2026-06-11 10:35:00+00:00,432.54,429.26,SwingHigh,SwingLow,0.723496,34,bearish_break,-2.01831,21-40
ZEC/USDT,10,2026-06-11 10:55:00+00:00,430.14,429.26,SwingHigh,SwingLow,0.735227,30,bearish_break,-1.471614,21-40
ZEC/USDT,10,2026-06-11 14:45:00+00:00,423.17,422.25,SwingHigh,SwingHigh,0.739296,11,bearish_break,-0.815275,11-20
ZEC/USDT,10,2026-06-11 21:10:00+00:00,440.94,438.22,SwingHigh,SwingHigh,0.726297,4,bearish_break,-0.866331,3-5
ZEC/USDT,10,2026-06-12 01:50:00+00:00,426.84,426.33,SwingLow,SwingLow,0.707312,40,bearish_break,0.805923,21-40
ZEC/USDT,10,2026-06-12 04:50:00+00:00,434.84,433.94,SwingHigh,SwingLow,0.720248,4,bearish_break,-1.048662,3-5
ZEC/USDT,10,2026-06-12 07:35:00+00:00,423.17,421.21,SwingLow,SwingLow,0.708317,13,bearish_break,2.006286,11-20
ZEC/USDT,10,2026-06-12 09:05:00+00:00,435.14,433.94,SwingHigh,SwingLow,0.73499,35,bearish_break,0.326332,21-40
ZEC/USDT,10,2026-06-12 22:55:00+00:00,409.74,405.15,SwingLow,SwingHigh,0.707007,39,bearish_break,1.681554,21-40
ZEC/USDT,10,2026-06-13 00:50:00+00:00,416.53,415.37,SwingHigh,SwingHigh,0.738185,16,bearish_break,0.024008,11-20
ZEC/USDT,10,2026-06-13 01:45:00+00:00,417.64,417.08,SwingHigh,SwingHigh,0.736078,5,bearish_break,-0.241835,3-5
ZEC/USDT,10,2026-06-13 08:35:00+00:00,416.8,415.63,SwingLow,,0.724139,60,time_stop,-0.050384,41-60
ZEC/USDT,10,2026-06-13 14:25:00+00:00,412.97,412.21,SwingHigh,SwingHigh,0.720089,22,bearish_break,-0.668329,21-40
ZEC/USDT,10,2026-06-13 18:20:00+00:00,411.67,410.66,SwingHigh,SwingLow,0.709159,15,bearish_break,0.310929,11-20
ZEC/USDT,10,2026-06-13 18:25:00+00:00,413.55,411.67,SwingHigh,SwingLow,0.713499,14,bearish_break,-0.145085,11-20
ZEC/USDT,10,2026-06-14 01:45:00+00:00,426.65,424.28,SwingHigh,SwingHigh,0.717888,13,bearish_break,-1.019571,11-20
ZEC/USDT,10,2026-06-14 03:25:00+00:00,424.85,424.28,SwingHigh,SwingHigh,0.713966,13,bearish_break,-0.906202,11-20
ZEC/USDT,10,2026-06-14 06:40:00+00:00,423.63,422.1,SwingHigh,SwingHigh,0.75087,9,bearish_break,0.731771,6-10
ZEC/USDT,10,2026-06-14 07:55:00+00:00,427.69,427.22,SwingHigh,SwingHigh,0.710156,2,bearish_break,-0.322664,1-2
ZEC/USDT,10,2026-06-14 09:40:00+00:00,427.62,424.25,SwingHigh,SwingHigh,0.734194,5,bearish_break,-0.49109,3-5
ZEC/USDT,10,2026-06-14 18:35:00+00:00,423.17,421.61,SwingHigh,,0.756566,60,time_stop,11.936101,41-60
ZEN/USDT,10,2026-06-03 22:00:00+00:00,5.58,5.47,SwingLow,,0.958526,60,time_stop,-6.989247,41-60
ZIL/USDT,10,2026-06-03 09:20:00+00:00,0.00353,0.00351,SwingHigh,,0.798446,60,time_stop,-0.849858,41-60
ZRX/USDT,10,2026-06-10 01:10:00+00:00,0.0888,0.087,SwingLow,,0.938225,60,time_stop,0.0,41-60
