ticker,entry_price,known_peak,window_peak,exit_price,exit_bar,peak_bar,exited_before_peak,peak_capture,gain_pct,total_fwd_bars
BAOS,2.6700000762939453,3.819999933242798,3.069999933242798,2.6800999641418457,2,56,True,0.8782512264564215,0.37827294229591907,64
BAOS,2.6700000762939453,3.819999933242798,3.069999933242798,2.6800999641418457,2,56,True,0.8782512264564215,0.37827294229591907,64
BAOS,2.6700000762939453,3.819999933242798,3.069999933242798,2.6800999641418457,2,56,True,0.8782512264564215,0.37827294229591907,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.6150000095367432,2,51,True,0.0,0.0,64
BGI,0.6899999976158142,0.7099999785423279,0.7099999785423279,0.682699978351593,2,35,True,-36.50013113034356,-1.0579738100645295,64
AIOS,7.409999847412109,33.86989974975586,33.86989974975586,7.849999904632568,4,20,True,1.6628938841204193,5.937922621875977,64
CLWT,1.2649999856948853,2.25,1.335800051689148,1.2000000476837158,3,46,True,-6.598978382454619,-5.138335078752108,64
CHNR,4.070000171661377,5.329999923706055,5.329999923706055,4.059999942779541,2,11,True,-0.7936691150619642,-0.2457058589693827,64
BGI,0.6899999976158142,0.7099999785423279,0.7099999785423279,0.682699978351593,2,35,True,-36.50013113034356,-1.0579738100645295,64
CHNR,4.070000171661377,5.329999923706055,5.329999923706055,4.059999942779541,2,11,True,-0.7936691150619642,-0.2457058589693827,64
CHNR,4.070000171661377,5.329999923706055,5.329999923706055,4.059999942779541,2,11,True,-0.7936691150619642,-0.2457058589693827,64
BGI,0.6899999976158142,0.7099999785423279,0.7099999785423279,0.682699978351593,2,35,True,-36.50013113034356,-1.0579738100645295,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.6150000095367432,2,51,True,0.0,0.0,64
BGI,0.6899999976158142,0.7099999785423279,0.7099999785423279,0.682699978351593,2,35,True,-36.50013113034356,-1.0579738100645295,64
BGMS,0.9950000047683716,2.240000009536743,1.149999976158142,0.9799000024795532,3,27,True,-1.2128515848180794,-1.5175881624577001,64
BTOG,2.049999952316284,2.2625999450683594,2.180000066757202,2.0299999713897705,3,49,True,-9.407329072601039,-0.9756088483765962,64
APWC,1.382699966430664,2.26990008354187,1.6399999856948853,1.4016000032424927,2,9,True,2.1303014333867125,1.3668935611980693,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.6150000095367432,2,51,True,0.0,0.0,64
CIIT,1.440000057220459,3.4200000762939453,1.600000023841858,1.4600000381469727,3,16,True,1.0101000370632516,1.3888875091517963,64
ACCL,1.4019999504089355,2.1600000858306885,1.5449999570846558,1.399999976158142,2,42,True,-0.26384879861276894,-0.14265152079428423,64
AHMA,1.0700000524520874,5.400000095367432,1.179900050163269,1.059999942779541,3,53,True,-0.23094941278137762,-0.934589643208842,64
BBGI,22.799999237060547,24.989999771118164,23.947999954223633,22.010000228881836,3,20,True,-36.07300527525473,-3.464908046552024,64
BQ,0.7599999904632568,1.2999999523162842,0.7955999970436096,0.7710009813308716,4,3,False,2.0372206749542148,1.4474988165340776,64
BGMS,0.9950000047683716,2.240000009536743,1.149999976158142,0.9799000024795532,3,27,True,-1.2128515848180794,-1.5175881624577001,64
BCG,1.9199999570846558,2.5,2.0899999141693115,1.9003000259399414,3,44,True,-3.396539601220292,-1.0260381033876114,64
ACCL,1.4019999504089355,2.1600000858306885,1.5449999570846558,1.399999976158142,2,42,True,-0.26384879861276894,-0.14265152079428423,64
AIHS,1.2200000286102295,1.5399999618530271,1.2776000499725342,1.25,2,8,True,9.37499301507924,2.459013990675489,64
CHR,1.659999966621399,2.880000114440918,1.9599000215530396,1.6301000118255615,2,36,True,-2.4508156699224153,-1.801202132352619,64
APWC,1.382699966430664,2.26990008354187,1.6399999856948853,1.4016000032424927,2,9,True,2.1303014333867125,1.3668935611980693,64
CIIT,1.440000057220459,3.4200000762939453,1.600000023841858,1.4600000381469727,3,16,True,1.0101000370632516,1.3888875091517963,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.6150000095367432,2,51,True,0.0,0.0,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.6150000095367432,2,51,True,0.0,0.0,64
BQ,0.7599999904632568,1.2999999523162842,0.7955999970436096,0.7710009813308716,4,3,False,2.0372206749542148,1.4474988165340776,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.6150000095367432,2,51,True,0.0,0.0,64
AGMH,0.8615000247955322,1.4500000476837158,0.9366999864578247,0.8626000285148621,3,62,True,0.18691651258250458,0.12768469967147222,64
BYAH,1.1100000143051147,6.489999771118164,1.4496999979019165,1.080299973487854,7,53,True,-0.5520453933041468,-2.675679318423581,64
AIOS,7.409999847412109,33.86989974975586,33.86989974975586,7.849999904632568,4,20,True,1.6628938841204193,5.937922621875977,64
AXIL,6.769999980926514,7.25,7.0,6.814899921417236,2,13,True,9.354153897199874,0.6632192114803793,64
BENF,3.434799909591675,3.869999885559082,3.494999885559082,3.390000104904175,6,62,True,-10.29407333672627,-1.3042915414780523,64
AMBO,2.299999952316284,2.880000114440918,2.5999999046325684,2.2799999713897705,7,25,True,-3.448271609657923,-0.8695644061371431,64
CETX,10.850000381469727,11.549999237060549,11.25,10.850000381469727,2,21,True,0.0,0.0,64
BENF,3.434799909591675,3.869999885559082,3.494999885559082,3.390000104904175,6,62,True,-10.29407333672627,-1.3042915414780523,64
BELFA,237.4949951171875,276.2049865722656,258.010009765625,232.25999450683594,4,63,True,-13.523641864986294,-2.2042572340391633,64
AZI,1.3600000143051147,6.989999771118164,1.409999966621399,1.340000033378601,2,3,True,-0.35523946341757884,-1.4705868173635692,64
CIIT,1.440000057220459,3.4200000762939453,1.600000023841858,1.4600000381469727,3,16,True,1.0101000370632516,1.3888875091517963,64
CHR,1.659999966621399,2.880000114440918,1.9599000215530396,1.6301000118255615,2,36,True,-2.4508156699224153,-1.801202132352619,64
BKTI,94.52999877929688,97.80999755859376,97.51000213623047,94.19499969482422,3,55,True,-10.21339052279976,-0.354383887441692,64
AZI,1.3600000143051147,6.989999771118164,1.409999966621399,1.340000033378601,2,3,True,-0.35523946341757884,-1.4705868173635692,64
BTBD,1.809999942779541,2.309999942779541,2.309999942779541,1.8173999786376953,3,37,True,1.4800071716308594,0.4088417730439467,64
BNRG,3.0450000762939453,3.4000000953674316,3.1500000953674316,3.0148000717163086,2,10,True,-8.507043085928737,-0.9917899448591475,64
