ticker,entry_price,known_peak,exit_price,exit_bar,peak_bar,exited_before_peak,peak_capture,gain_pct,total_fwd_bars
ASTC,2.700000047683716,68.8499984741211,2.7100000381469727,18,24,True,0.015117143917059052,0.37037001061669084,64
BODI,12.920000076293945,13.510000228881836,10.619999885559082,63,3,False,-389.8304399831895,-17.801858956293522,64
BELFA,268.7099914550781,273.7550048828125,224.5500030517578,63,0,False,-875.3195414814141,-16.434070115588835,64
APWC,1.4500000476837158,2.26990008354187,1.3700000047683716,63,10,False,-9.757292281565961,-5.517244157552911,64
BARK,9.350000381469727,10.710000038146973,9.390000343322754,56,0,False,2.9411744081432585,0.4278070611879456,64
ARTL,2.319999933242798,2.4226999282836914,1.4600000381469727,63,7,False,-837.3903959327228,-37.06896206215634,64
BGMS,1.0199999809265137,2.240000009536743,1.0499999523162842,63,5,False,2.459013990675489,2.941173720662243,64
ANNA,3.630000114440918,3.838399887084961,3.4600000381469727,63,13,False,-81.57402195649885,-4.68319754640361,64
BTBD,1.1100000143051147,1.2400000095367432,1.1399999856948853,40,45,True,23.076901915509954,2.7027000903735274,64
BNZI,5.910099983215332,8.175000190734863,3.424999952316284,63,13,False,-109.72227485557408,-42.04835853804039,64
CETX,7.9830002784729,9.779999732971191,8.457000732421875,63,37,False,26.37732876114378,5.937622916376097,64
CDTG,8.304999351501465,15.119999885559082,7.49500036239624,63,34,False,-11.885530823619103,-9.75314933599344,64
CHNR,4.0,4.75,4.349999904632568,49,57,True,46.66665395100911,8.749997615814209,64
AKTX,3.490000009536743,29.31999969482422,11.43019962310791,63,61,False,30.74022342359466,227.5128822886489,64
AMCI,5.0,5.592700004577637,5.295499801635742,63,51,False,49.856554640372906,5.909996032714844,64
AMBO,2.4644999504089355,2.700000047683716,2.4700000286102295,63,7,False,2.3354887173895658,0.22317217739774411,64
CDIO,1.340000033378601,2.569999933242798,1.5700000524520874,34,57,True,18.69919006488378,17.16418010032262,64
BLRX,2.680000066757202,3.5999999046325684,3.00219988822937,29,35,True,35.02172589684922,12.022381098744878,64
BNZI,3.8299999237060547,4.0,3.559999942779541,63,0,False,-158.8234469140235,-7.049607997517956,64
AEMD,2.059999942779541,2.2100000381469727,2.109999895095825,13,61,True,33.33328035146055,2.427182218695582,64
AKTX,3.430000066757202,16.110000610351562,18.34000015258789,44,46,True,117.5867464245723,434.6938715930386,64
BESS,4.150000095367432,6.199999809265137,4.449999809265137,63,45,False,14.634134427624367,7.228908602498328,64
BQ,0.7200999855995178,1.1100000143051147,0.801800012588501,62,62,True,20.954096171835026,11.345650412833152,64
BLRX,2.805000066757202,3.365000009536743,3.390000104904175,44,58,True,104.464303200344,20.855615836875117,64
BIYA,1.2450000047683716,2.0,1.059999942779541,63,27,False,-24.503319623475484,-14.859442673114629,64
ASTC,2.5,29.0,20.649999618530273,23,56,True,68.49056459822745,725.9999847412109,64
ACON,3.319999933242798,3.612099885940552,3.3550000190734863,63,13,False,11.982229201832238,1.0542194739293946,64
AKTX,23.610000610351562,24.44499969482422,14.65999984741211,63,0,False,-1071.8575540225684,-37.90766849457605,64
AZI,1.2100000381469727,1.7999999523162842,1.0677000284194946,63,0,False,-24.11864922520012,-11.760331011675023,64
BJDX,2.119999885559082,4.860000133514404,5.579999923706055,63,54,False,126.27736222757417,163.2075577793962,64
CABO,43.68000030517578,49.279998779296875,42.959999084472656,63,0,False,-12.857168158713247,-1.6483544314852254,64
BJDX,5.260000228881836,5.440000057220459,4.489999771118164,63,16,False,-427.7784400522402,-14.638791335706037,64
AIFA,2.075399875640869,2.5799999237060547,2.188800096511841,63,1,False,22.473287766378164,5.464017908161168,64
BARK,9.90999984741211,10.710000038146973,10.220000267028809,63,39,False,38.75004321335716,3.1281576628646723,64
BODI,10.0,10.06999969482422,8.505000114440918,63,0,False,-2135.7234332424523,-14.94999885559082,64
BARK,9.610099792480469,10.710000038146973,10.3100004196167,25,26,True,63.63310035557937,7.28296939937997,64
AEMD,2.0450000762939453,2.2100000381469727,2.027400016784668,63,8,False,-10.666705198971188,-0.8606385747023091,64
BYAH,2.360100030899048,2.450000047683716,1.4545999765396118,63,1,False,-1007.230128252729,-38.367020147637476,64
BYAH,1.510699987411499,1.559999942779541,1.4600000381469727,63,31,False,-102.8397467827971,-3.356056774144675,64
CDIO,2.0244998931884766,2.0899999141693115,2.009999990463257,36,8,False,-22.137248978076418,-0.7162214616066575,37
CIIT,0.6438000202178955,0.6700000166893005,0.4869999885559082,53,1,False,-598.4734838919563,-24.355394025759427,54
CIIT,0.48559999465942383,0.4990000128746032,0.4869999885559082,9,0,False,10.447701443409068,0.28830187641708327,10
