ticker,entry_time,exit_time,entry_price,exit_price,peak_price,pnl,pnl_pct,bars_to_exit,peak_capture,exit_reason,status
ADIL,2026-05-08 19:30:00+00:00,,1.440000057220459,1.4607000350952148,1.4700000286102295,0.02069997787475586,1.4374984064036578,1.0,68.99999205270645,hit_sqrt_t_target,completed
AMBO,2026-05-11 17:15:00+00:00,,2.2300000190734863,2.109999895095825,2.305000066757202,-0.12000012397766113,-5.3811714327930105,4.0,-100.0,hit_sqrt_t_target,completed
AIFA,2026-05-27 14:30:00+00:00,,3.697199821472168,3.697199821472168,,0.0,0.0,0.0,0.0,insufficient_history,completed
ACXP,2026-05-11 19:45:00+00:00,,2.1600000858306885,1.9957500355584281,2.190000057220459,-0.16425005027226036,-7.604168691923611,1.0,-100.0,trailing_stop_atr,completed
ACXP,2026-05-11 19:45:00+00:00,,2.1600000858306885,1.9957500355584281,2.190000057220459,-0.16425005027226036,-7.604168691923611,1.0,-100.0,trailing_stop_atr,completed
BODI,2026-05-12 16:30:00+00:00,,12.279999732971191,12.324999809265137,12.515000343322754,0.04500007629394531,0.3664501406553156,1.0,19.148918901370042,hit_sqrt_t_target,completed
BELFA,2026-05-12 17:30:00+00:00,,266.54998779296875,267.9700012207031,267.9700012207031,1.420013427734375,0.5327381327202722,2.0,100.0,hit_sqrt_t_target,completed
BNZI,2026-05-12 18:30:00+00:00,,4.815000057220459,4.840000152587891,4.900000095367432,0.02500009536743164,0.5192127740464322,2.0,29.411863703171807,hit_sqrt_t_target,completed
ALGS,2026-05-12 19:45:00+00:00,,6.53000020980835,6.559999942779541,6.559999942779541,0.029999732971191406,0.45941396642117216,1.0,0.0,hit_sqrt_t_target,completed
BBGI,2026-05-12 19:45:00+00:00,,16.18000030517578,16.530000686645508,16.530000686645508,0.35000038146972656,2.163166717356401,1.0,100.0,hit_sqrt_t_target,completed
ASTC,2026-05-12 19:45:00+00:00,,2.700000047683716,2.759999990463257,2.759999990463257,0.059999942779541016,2.222220063700145,21.0,100.0,hit_sqrt_t_target,completed
BODI,2026-05-14 14:45:00+00:00,,12.920000076293945,13.149999618530273,13.149999618530273,0.22999954223632812,1.7801822049392946,1.0,100.0,hit_sqrt_t_target,completed
BELFA,2026-05-12 19:45:00+00:00,,268.7099914550781,249.27609252929688,269.2550048828125,-19.43389892578125,-7.232294869478322,1.0,0.0,trailing_stop_atr,completed
BODI,2026-05-13 19:45:00+00:00,,12.640000343322754,12.920000076293945,12.930000305175781,0.2799997329711914,2.215187700679968,1.0,96.55164475955894,hit_sqrt_t_target,completed
ADTX,2026-05-13 19:45:00+00:00,,2.273400068283081,1.8471862418310983,2.2950000762939453,-0.4262138264519828,-18.74785843451955,1.0,-100.0,trailing_stop_atr,completed
AQMS,2026-05-13 19:45:00+00:00,,5.019999980926514,4.69935713495527,5.130000114440918,-0.3206428459712436,-6.387307712938763,11.0,-100.0,trailing_stop_atr,completed
CISS,2026-05-13 19:00:00+00:00,,3.2100000381469727,3.2291998863220215,3.255000114440918,0.019199848175048828,0.5981261042642314,3.0,42.66625694061798,hit_sqrt_t_target,completed
APWC,2026-05-11 19:15:00+00:00,,1.4500000476837158,1.4200999736785889,1.465000033378601,-0.029900074005126953,-2.0620740015071344,1.0,-100.0,hit_sqrt_t_target,completed
BARK,2026-05-14 16:30:00+00:00,,9.350000381469727,9.02618476322719,9.420000076293945,-0.323815618242536,-3.4632685030076487,17.0,-100.0,trailing_stop_atr,completed
ARTL,2026-05-14 16:45:00+00:00,,2.319999933242798,2.3399999141693115,2.3399999141693115,0.019999980926513672,0.862068168189925,3.0,100.0,hit_sqrt_t_target,completed
BGMS,2026-05-14 16:45:00+00:00,,1.0199999809265137,1.034999966621399,1.034999966621399,0.014999985694885254,1.4705868603311214,1.0,100.0,hit_sqrt_t_target,completed
ANNA,2026-05-14 16:45:00+00:00,,3.630000114440918,3.6500000953674316,3.724299907684326,0.019999980926513672,0.5509636445175157,1.0,21.208934016312618,hit_sqrt_t_target,completed
BTBD,2026-05-14 16:45:00+00:00,,1.1100000143051147,1.1299999952316284,1.1299999952316284,0.019999980926513672,1.8018000602490185,1.0,100.0,hit_sqrt_t_target,completed
AQMS,2026-05-14 19:45:00+00:00,,4.650000095367432,4.267464297158377,4.6585001945495605,-0.38253579820905426,-8.226576136851179,1.0,0.0,trailing_stop_atr,completed
BCG,2026-05-15 16:30:00+00:00,,1.899999976158142,1.7211428710392542,1.899999976158142,-0.17885710511888786,-9.413531966486778,9.0,0.0,trailing_stop_atr,completed
BNZI,2026-05-15 16:30:00+00:00,,5.910099983215332,5.989999771118164,5.989999771118164,0.07989978790283203,1.351919394422213,1.0,100.0,hit_sqrt_t_target,completed
CETX,2026-05-15 16:30:00+00:00,,7.9830002784729,7.662285906927926,7.9830002784729,-0.32071437154497406,-4.017466621037433,14.0,0.0,trailing_stop_atr,completed
CDTG,2026-05-15 17:30:00+00:00,,8.304999351501465,8.850000381469727,8.850000381469727,0.5450010299682617,6.5623247745315085,1.0,100.0,hit_sqrt_t_target,completed
CHNR,2026-05-15 18:00:00+00:00,,4.0,4.15500020980835,4.15500020980835,0.1550002098083496,3.8750052452087402,1.0,100.0,hit_sqrt_t_target,completed
AIFA,2026-05-18 09:00:00,,,,,,,,,,no_previous_day
AKTX,2026-05-15 19:45:00+00:00,,3.490000009536743,3.6666998863220215,3.6666998863220215,0.17669987678527832,5.063033704940682,2.0,100.0,hit_sqrt_t_target,completed
AMCI,2026-05-15 19:45:00+00:00,,5.0,4.543464694704328,5.085000038146973,-0.456535305295672,-9.13070610591344,2.0,-100.0,trailing_stop_atr,completed
AMBO,2026-05-18 19:45:00+00:00,,2.4644999504089355,2.819999933242798,2.8399999141693115,0.3554999828338623,14.424832216972616,1.0,94.67377287437594,hit_sqrt_t_target,completed
CDIO,2026-05-19 16:00:00+00:00,,1.340000033378601,1.350000023841858,1.375,0.009999990463256836,0.7462679264300778,1.0,28.57142857142857,hit_sqrt_t_target,completed
BLRX,2026-05-19 19:45:00+00:00,,2.680000066757202,2.869999885559082,2.869999885559082,0.18999981880187988,7.089545301085738,1.0,100.0,hit_sqrt_t_target,completed
BNZI,2026-05-19 19:45:00+00:00,,3.8299999237060547,3.3672857454844882,3.8299999237060547,-0.46271417822156646,-12.08131037699412,23.0,0.0,trailing_stop_atr,completed
BDSX,2026-05-20 19:45:00+00:00,,14.399999618530273,14.833200454711914,14.833200454711914,0.4332008361816406,3.0083392198440557,1.0,100.0,hit_sqrt_t_target,completed
AEMD,2026-05-20 19:45:00+00:00,,2.059999942779541,2.0799999237060547,2.109999895095825,0.019999980926513672,0.9708728874782327,1.0,40.0,hit_sqrt_t_target,completed
AKTX,2026-05-20 19:45:00+00:00,,3.430000066757202,3.509999990463257,3.6050000190734863,0.07999992370605469,2.3323592463276066,1.0,45.71425457389139,hit_sqrt_t_target,completed
BESS,2026-05-20 19:45:00+00:00,,4.150000095367432,4.75,4.929999828338623,0.5999999046325684,14.457828695048397,1.0,76.92309103068999,hit_sqrt_t_target,completed
AIFA,2026-05-21 22:30:00,,,,,,,,,,no_previous_day
BQ,2026-05-21 19:45:00+00:00,,0.7200999855995178,0.7315000295639038,0.7315000295639038,0.011400043964385986,1.5831195934401947,1.0,100.0,hit_sqrt_t_target,completed
BLRX,2026-05-21 17:15:00+00:00,,2.805000066757202,2.990000009536743,2.9902000427246094,0.18499994277954102,6.595363221984352,1.0,99.89199070527881,hit_sqrt_t_target,completed
BIYA,2026-05-22 17:30:00+00:00,,1.2450000047683716,1.2549999952316284,1.3200000524520874,0.009999990463256836,0.8032120823258392,2.0,13.33331214058422,hit_sqrt_t_target,completed
AIFA,2026-05-26 09:00:00,,,,,,,,,,no_previous_day
BLRX,2026-05-26 19:45:00+00:00,,3.1600000858306885,3.1826000213623047,3.1826000213623047,0.02259993553161621,0.7151878138533413,1.0,100.0,hit_sqrt_t_target,completed
BIYA,2026-05-26 19:45:00+00:00,,1.659999966621399,1.2147499067442757,1.75,-0.4452500598771232,-26.822293303013822,12.0,-100.0,trailing_stop_atr,completed
ASTC,2026-05-26 19:45:00+00:00,,2.5,7.295899868011475,7.579899787902832,4.795899868011475,191.83599472045898,1.0,94.40934011006145,hit_sqrt_t_target,completed
ACON,2026-05-27 19:45:00+00:00,,3.130000114440918,3.319999933242798,3.369999885559082,0.18999981880187988,6.070281528913545,1.0,79.16666666666666,hit_sqrt_t_target,completed
ASBP,2026-05-27 19:45:00+00:00,,4.639999866485596,5.139999866485596,5.139999866485596,0.5,10.775862379037251,1.0,100.0,hit_sqrt_t_target,completed
CDTG,2026-05-27 19:45:00+00:00,,9.0,9.274999618530273,9.7475004196167,0.27499961853027344,3.055551317003038,1.0,36.789225974118764,hit_sqrt_t_target,completed
ACON,2026-05-28 15:15:00+00:00,,3.319999933242798,3.4100000858306885,3.440000057220459,0.09000015258789062,2.710848024023401,1.0,75.00004967048599,hit_sqrt_t_target,completed
AKTX,2026-05-28 19:00:00+00:00,,23.610000610351562,23.510000228881836,25.644100189208984,-0.10000038146972656,-0.42355094826165496,1.0,-4.916198917159108,hit_sqrt_t_target,completed
AZI,2026-05-28 19:45:00+00:00,,1.2100000381469727,1.1612857580184937,1.215000033378601,-0.048714280128479004,-4.0259734374125635,3.0,0.0,trailing_stop_atr,completed
ADTX,2026-05-29 19:45:00+00:00,,0.11389999836683273,0.1412000060081482,0.14190000295639038,0.02730000764131546,23.968400379946907,19.0,97.50001130891512,hit_sqrt_t_target,completed
AIRE,2026-05-29 19:45:00+00:00,,2.505000114440918,2.600100040435791,2.6500000953674316,0.09509992599487305,3.7964040578935485,1.0,65.5861644858215,hit_sqrt_t_target,completed
AEMD,2026-06-01 19:45:00+00:00,,2.4149999618530273,2.129642810140337,2.4200000762939453,-0.28535715171269027,-11.816031313463707,8.0,0.0,trailing_stop_atr,completed
BJDX,2026-06-01 19:45:00+00:00,,2.119999885559082,5.809999942779541,6.099999904632568,3.690000057220459,174.0566158685117,1.0,92.71356883258164,hit_sqrt_t_target,completed
CABO,2026-06-05 19:45:00+00:00,,43.68000030517578,41.475746154785156,44.51499938964844,-2.204254150390625,-5.046369356662838,24.0,-100.0,trailing_stop_atr,completed
BJDX,2026-06-08 14:30:00+00:00,,5.260000228881836,5.389999866485596,5.440000057220459,0.12999963760375977,2.471475892528524,16.0,72.22208976732973,hit_sqrt_t_target,completed
AERT,2026-06-05 19:45:00+00:00,,6.379199981689453,6.600800037384033,6.600800037384033,0.22160005569458008,3.4737906999412176,1.0,100.0,hit_sqrt_t_target,completed
ACON,2026-06-05 19:45:00+00:00,,3.569999933242798,3.4601429530552457,3.5899999141693115,-0.10985698018755219,-3.0772263933283592,2.0,-100.0,trailing_stop_atr,completed
AMBO,2026-06-05 19:30:00+00:00,,2.2899999618530273,2.335900068283081,2.335900068283081,0.04590010643005371,2.004371493216627,1.0,100.0,hit_sqrt_t_target,completed
AIMD,2026-06-05 19:45:00+00:00,,1.9299999475479126,2.049299955368042,2.049299955368042,0.1193000078201294,6.181347723439135,1.0,100.0,hit_sqrt_t_target,completed
BARK,2026-06-05 19:45:00+00:00,,9.154999732971191,9.949999809265137,10.0,0.7950000762939453,8.683780442186135,1.0,94.08281953440392,hit_sqrt_t_target,completed
AIFA,2026-06-05 19:45:00+00:00,,2.075399875640869,2.2693282706396922,2.5493998527526855,0.19392839499882308,9.344146025784035,1.0,40.913165477448,trailing_stop_atr,completed
BARK,2026-06-09 16:30:00+00:00,,9.90999984741211,9.960000038146973,9.989999771118164,0.05000019073486328,0.5045428002495913,1.0,62.500298023508094,hit_sqrt_t_target,completed
BODI,2026-06-09 16:30:00+00:00,,10.0,9.562857151031494,10.135000228881836,-0.43714284896850586,-4.371428489685059,12.0,-100.0,trailing_stop_atr,completed
BARK,2026-06-10 14:30:00+00:00,,9.610099792480469,9.686200141906738,9.994999885559082,0.07610034942626953,0.7918788677492726,1.0,19.77145518921102,hit_sqrt_t_target,completed
ADTX,2026-06-09 19:45:00+00:00,,0.028200000524520874,0.020414287490504127,0.028999999165534973,-0.007785713034016747,-27.608910954617894,7.0,-100.0,trailing_stop_atr,completed
ACON,2026-06-09 19:45:00+00:00,,3.2300000190734863,3.2799999713897705,3.2799999713897705,0.04999995231628418,1.5479861306820204,2.0,100.0,hit_sqrt_t_target,completed
AEMD,2026-06-10 16:30:00+00:00,,2.0450000762939453,2.1287999153137207,2.130000114440918,0.08379983901977539,4.097791486230249,7.0,98.58800166051454,hit_sqrt_t_target,completed
AUUD,2026-06-10 19:45:00+00:00,,1.2999999523162842,1.315000057220459,1.316499948501587,0.015000104904174805,1.153854265721184,1.0,90.90974770973615,hit_sqrt_t_target,completed
BYAH,2026-06-12 15:15:00+00:00,,2.360100030899048,2.331700086593628,2.450000047683716,-0.028399944305419922,-1.2033364659802726,1.0,-31.590588434977246,hit_sqrt_t_target,completed
BNAI,2026-06-12 19:45:00+00:00,,21.325000762939453,19.555928094046457,21.3700008392334,-1.7690726688929956,-8.295768373276932,13.0,0.0,trailing_stop_atr,completed
CDIO,2026-06-12 19:45:00+00:00,,1.9738999605178833,2.0199999809265137,2.028899908065796,0.04610002040863037,2.335479068378689,1.0,83.81829886014135,hit_sqrt_t_target,completed
BYAH,2026-06-15 16:45:00+00:00,,1.510699987411499,1.358321453843798,1.559999942779541,-0.15237853356770104,-10.086617782316477,38.0,-100.0,trailing_stop_atr,completed
BARK,2026-06-15 19:45:00+00:00,,8.550000190734863,8.640000343322754,8.640000343322754,0.09000015258789062,1.0526333401187353,1.0,100.0,hit_sqrt_t_target,completed
CIIT,2026-06-15 19:45:00+00:00,,1.4700000286102295,0.6494642666407995,1.5499000549316406,-0.82053576196943,-55.81875823126226,1.0,-100.0,trailing_stop_atr,completed
ADV,2026-06-15 19:45:00+00:00,,38.790000915527344,38.79999923706055,39.20000076293945,0.009998321533203125,0.02577551249605893,1.0,2.438615915667247,hit_sqrt_t_target,completed
BNKK,2026-06-16 19:45:00+00:00,,1.340000033378601,1.4300999641418457,1.5099999904632568,0.09009993076324463,6.7238752626051586,1.0,52.99997265197961,hit_sqrt_t_target,completed
BIAF,2026-06-16 19:45:00+00:00,,0.949999988079071,0.8148570997374398,0.954800009727478,-0.13514288834163124,-14.225567372363265,1.0,-100.0,trailing_stop_atr,completed
BIAF,2026-06-16 19:45:00+00:00,,0.949999988079071,0.8148570997374398,0.954800009727478,-0.13514288834163124,-14.225567372363265,1.0,-100.0,trailing_stop_atr,completed
AIFA,2026-06-16 19:45:00+00:00,,2.200000047683716,2.259999990463257,2.3299999237060547,0.059999942779541016,2.7272700672307866,1.0,46.15384615384615,hit_sqrt_t_target,completed
CDIO,2026-06-17 15:15:00+00:00,,2.0244998931884766,2.0350000858306885,2.0350000858306885,0.010500192642211914,0.518656122311505,1.0,100.0,hit_sqrt_t_target,completed
CIIT,2026-06-17 17:15:00+00:00,,0.6438000202178955,0.6589000225067139,0.6700000166893005,0.01510000228881836,2.3454491790335346,1.0,57.63360428425505,hit_sqrt_t_target,completed
BGMS,2026-06-17 19:45:00+00:00,,0.8148000240325928,0.7212999846254077,0.8148000240325928,-0.0935000394071851,-11.47521313811903,23.0,0.0,trailing_stop_atr,completed
BIAF,2026-06-17 19:45:00+00:00,,0.838699996471405,0.8500000238418579,0.859499990940094,0.01130002737045288,1.3473265074513625,13.0,54.32706911275024,hit_sqrt_t_target,completed
CIIT,2026-06-22 17:15:00+00:00,,0.48559999465942383,0.49900001287460327,0.49900001287460327,0.013400018215179443,2.7594765985484746,2.0,100.0,hit_sqrt_t_target,completed
CDIO,2026-06-23 15:10:00,,,,,,,,,,no_bars_after_news
