ticker,entry_price,known_peak,window_peak,exit_price,exit_bar,peak_bar,exited_before_peak,peak_capture,gain_pct,total_fwd_bars
BAOS,2.6700000762939453,3.819999933242798,3.069999933242798,2.7300000190734863,1,56,True,5.217386977658518,2.2471888039352814,64
BAOS,2.6700000762939453,3.819999933242798,3.069999933242798,2.7300000190734863,1,56,True,5.217386977658518,2.2471888039352814,64
BAOS,2.6700000762939453,3.819999933242798,3.069999933242798,2.7300000190734863,1,56,True,5.217386977658518,2.2471888039352814,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.5570999979972839,13,51,True,-1.4903477910319143,-9.414635876684486,64
BGI,0.6899999976158142,0.7099999785423279,0.7099999785423279,0.6798999905586243,48,35,False,-50.500083446582266,-1.4637691437810025,64
AIOS,7.409999847412109,33.86989974975586,33.86989974975586,8.300000190734863,12,20,True,3.3635816711608952,12.010801101886397,64
CLWT,1.2649999856948853,2.25,1.335800051689148,1.2000000476837158,6,46,True,-6.598978382454619,-5.138335078752108,64
CHNR,4.070000171661377,5.329999923706055,5.329999923706055,4.909999847412109,10,11,True,66.66665405192454,20.638811801519996,64
BGI,0.6899999976158142,0.7099999785423279,0.7099999785423279,0.6798999905586243,48,35,False,-50.500083446582266,-1.4637691437810025,64
CHNR,4.070000171661377,5.329999923706055,5.329999923706055,4.909999847412109,10,11,True,66.66665405192454,20.638811801519996,64
CHNR,4.070000171661377,5.329999923706055,5.329999923706055,4.909999847412109,10,11,True,66.66665405192454,20.638811801519996,64
BGI,0.6899999976158142,0.7099999785423279,0.7099999785423279,0.6798999905586243,48,35,False,-50.500083446582266,-1.4637691437810025,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.5570999979972839,13,51,True,-1.4903477910319143,-9.414635876684486,64
BGI,0.6899999976158142,0.7099999785423279,0.7099999785423279,0.6798999905586243,48,35,False,-50.500083446582266,-1.4637691437810025,64
BGMS,0.9950000047683716,2.240000009536743,1.149999976158142,0.9714999794960022,5,27,True,-1.8875522234830429,-2.361811573844164,64
BTOG,2.049999952316284,2.2625999450683594,2.180000066757202,2.049999952316284,6,49,True,0.0,0.0,64
APWC,1.382699966430664,2.26990008354187,1.6399999856948853,1.6200000047683716,9,9,True,26.74707022248546,17.162077391979672,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.5570999979972839,13,51,True,-1.4903477910319143,-9.414635876684486,64
CIIT,1.440000057220459,3.4200000762939453,1.600000023841858,1.4801000356674194,33,16,False,2.025251417205778,2.784720614828509,64
ACCL,1.4019999504089355,2.1600000858306885,1.5449999570846558,1.5199999809265137,52,42,False,15.567283566766468,8.416550263297788,64
AHMA,1.0700000524520874,5.400000095367432,1.179900050163269,1.0499999523162842,20,53,True,-0.4618960724614072,-1.8691681453631321,64
BBGI,22.799999237060547,24.989999771118164,23.947999954223633,23.1200008392334,22,20,False,14.611941741400166,1.4035158459685424,64
BQ,0.7599999904632568,1.2999999523162842,0.7955999970436096,0.7699999809265137,2,3,True,1.8518502166077095,1.31578823536055,64
BGMS,0.9950000047683716,2.240000009536743,1.149999976158142,0.9714999794960022,5,27,True,-1.8875522234830429,-2.361811573844164,64
BCG,1.9199999570846558,2.5,2.0899999141693115,1.9199999570846558,17,44,True,0.0,0.0,64
ACCL,1.4019999504089355,2.1600000858306885,1.5449999570846558,1.5199999809265137,52,42,False,15.567283566766468,8.416550263297788,64
AIHS,1.2200000286102295,1.5399999618530271,1.2776000499725342,1.090000033378601,59,8,False,-40.625006984920795,-10.65573706418013,64
CHR,1.659999966621399,2.880000114440918,1.9599000215530396,1.6699999570846558,1,36,True,0.8196712501330111,0.6024090761646119,64
APWC,1.382699966430664,2.26990008354187,1.6399999856948853,1.6200000047683716,9,9,True,26.74707022248546,17.162077391979672,64
CIIT,1.440000057220459,3.4200000762939453,1.600000023841858,1.4801000356674194,33,16,False,2.025251417205778,2.784720614828509,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.5570999979972839,13,51,True,-1.4903477910319143,-9.414635876684486,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.5570999979972839,13,51,True,-1.4903477910319143,-9.414635876684486,64
BQ,0.7599999904632568,1.2999999523162842,0.7955999970436096,0.7699999809265137,2,3,True,1.8518502166077095,1.31578823536055,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.5570999979972839,13,51,True,-1.4903477910319143,-9.414635876684486,64
AGMH,0.8615000247955322,1.4500000476837158,0.9366999864578247,0.8202999830245972,9,62,True,-7.000856443256785,-4.782361066177966,64
BYAH,1.1100000143051147,6.489999771118164,1.4496999979019165,1.2200000286102295,39,53,True,2.04461002374237,9.9099110709451,64
AIOS,7.409999847412109,33.86989974975586,33.86989974975586,8.300000190734863,12,20,True,3.3635816711608952,12.010801101886397,64
AXIL,6.769999980926514,7.25,7.0,6.699999809265137,40,13,False,-14.5833685166292,-1.0339759506439026,64
BENF,3.434799909591675,3.869999885559082,3.494999885559082,3.390000104904175,4,62,True,-10.29407333672627,-1.3042915414780523,64
AMBO,2.299999952316284,2.880000114440918,2.5999999046325684,2.3299999237060547,6,25,True,5.172407414486884,1.3043466092057148,64
CETX,10.850000381469727,11.549999237060549,11.25,10.850000381469727,2,21,True,0.0,0.0,64
BENF,3.434799909591675,3.869999885559082,3.494999885559082,3.390000104904175,4,62,True,-10.29407333672627,-1.3042915414780523,64
BELFA,237.4949951171875,276.2049865722656,258.010009765625,225.60000610351562,9,63,True,-30.728472331169797,-5.008521972348308,64
AZI,1.3600000143051147,6.989999771118164,1.409999966621399,1.3200000524520874,19,3,False,-0.7104789268351577,-2.9411736347271384,64
CIIT,1.440000057220459,3.4200000762939453,1.600000023841858,1.4801000356674194,33,16,False,2.025251417205778,2.784720614828509,64
CHR,1.659999966621399,2.880000114440918,1.9599000215530396,1.6699999570846558,1,36,True,0.8196712501330111,0.6024090761646119,64
BKTI,94.52999877929688,97.80999755859376,97.51000213623047,90.0,33,55,True,-138.1097702807054,-4.792128253247154,64
AZI,1.3600000143051147,6.989999771118164,1.409999966621399,1.3200000524520874,19,3,False,-0.7104789268351577,-2.9411736347271384,64
BTBD,1.809999942779541,2.309999942779541,2.309999942779541,2.190000057220459,42,37,False,76.0000228881836,20.994482124533537,64
BNRG,3.0450000762939453,3.4000000953674316,3.1500000953674316,3.072700023651123,1,10,True,7.802801653214486,0.909686261515343,64
BGMS,0.9950000047683716,2.240000009536743,1.149999976158142,0.9714999794960022,5,27,True,-1.8875522234830429,-2.361811573844164,64
ARTL,4.010000228881836,4.119999885559082,4.119999885559082,3.869999885559082,4,1,False,-127.2734366194741,-3.491280182839095,64
ANNA,3.809999942779541,4.099899768829346,4.099899768829346,3.9149999618530273,2,52,True,36.21941430742609,2.755906053817019,64
BNZI,9.055999755859375,9.107999801635742,9.234000205993652,8.97800064086914,2,0,False,-149.9981660125445,-0.8612976710800783,64
BKTI,94.52999877929688,97.80999755859376,97.51000213623047,90.0,33,55,True,-138.1097702807054,-4.792128253247154,64
BCG,1.9199999570846558,2.5,2.0899999141693115,1.9199999570846558,17,44,True,0.0,0.0,64
AIOS,7.409999847412109,33.86989974975586,33.86989974975586,8.300000190734863,12,20,True,3.3635816711608952,12.010801101886397,64
BBGI,22.799999237060547,24.989999771118164,23.947999954223633,23.1200008392334,22,20,False,14.611941741400166,1.4035158459685424,64
BBGI,22.799999237060547,24.989999771118164,23.947999954223633,23.1200008392334,22,20,False,14.611941741400166,1.4035158459685424,64
BCG,1.9199999570846558,2.5,2.0899999141693115,1.9199999570846558,17,44,True,0.0,0.0,64
BQ,0.7599999904632568,1.2999999523162842,0.7955999970436096,0.7699999809265137,2,3,True,1.8518502166077095,1.31578823536055,64
BELFA,237.4949951171875,276.2049865722656,258.010009765625,225.60000610351562,9,63,True,-30.728472331169797,-5.008521972348308,64
ACXP,2.0,2.2999000549316406,2.240000009536743,1.9900000095367432,2,61,True,-3.334441024205961,-0.4999995231628418,64
CABO,100.99500274658203,104.5500030517578,104.55000305175781,102.05000305175781,1,4,True,29.67651799184922,1.0446064423830967,64
AMCI,6.920000076293945,7.21999979019165,7.21999979019165,6.710000038146973,41,9,False,-70.0000794729355,-3.0346825987238955,64
BIYA,0.7570000290870667,2.380000114440918,2.380000114440918,1.5700000524520874,2,45,True,50.09242024702469,107.39762115273489,64
BBGI,22.540000915527344,24.989999771118164,23.0,21.5,10,0,False,-42.44903678849051,-4.614023395229361,64
ACXP,2.049999952316284,2.2200000286102295,2.2999000549316406,2.1449999809265137,19,31,True,55.88234469140235,4.634147844876262,64
APWC,1.5800000429153442,2.26990008354187,1.6100000143051147,1.5299999713897705,10,0,False,-7.247437104100858,-3.1645614030057794,64
BELFA,227.5,276.2049865722656,269.9849853515625,231.6699981689453,13,48,True,8.5617479080055,1.8329662281078296,64
BKTI,91.22000122070312,97.80999755859376,97.51000213623047,92.55999755859375,2,17,True,20.333794879156763,1.4689720674839257,64
BIYA,1.8849999904632568,2.0,2.380000114440918,1.9908000230789185,7,1,False,92.00002073204864,5.612733854160935,64
ALGS,6.050000190734863,6.849999904632568,6.75,6.070000171661377,6,51,True,2.4999985098833477,0.3305781867105094,64
AHMA,1.1309000253677368,5.400000095367432,1.190000057220459,1.1349999904632568,7,30,True,0.09603815858831138,0.3625400126935912,64
CABO,92.63999938964844,95.55999755859376,95.55999755859375,75.05000305175781,17,10,False,-602.3975126067957,-18.987474583096905,64
AHMA,1.1309000253677368,5.400000095367432,1.190000057220459,1.1349999904632568,7,30,True,0.09603815858831138,0.3625400126935912,64
BIYA,2.0,2.140000104904175,2.140000104904175,1.5950000286102295,63,10,False,-289.2854770837343,-20.249998569488525,64
CLWT,1.2000000476837158,2.25,1.335800051689148,1.2000000476837158,3,43,True,0.0,0.0,64
BESS,2.509999990463257,6.199999809265137,2.7100000381469727,2.700000047683716,27,3,False,5.149053294050048,7.5697234239985685,64
BELFA,244.2899932861328,276.2049865722656,269.9849853515625,252.0449981689453,2,29,True,24.298939414729816,3.1745077964487853,64
APWC,1.5299999713897705,2.26990008354187,1.5848000049591064,1.5399999618530273,13,8,False,1.3515324972948728,0.653594160147165,64
BDSX,11.083000183105469,18.219999313354492,15.509900093078613,15.149999618530273,62,54,False,56.98472651043885,36.695834776077994,64
BNAI,27.899999618530273,30.899900436401367,28.0,24.954999923706055,5,1,False,-98.16990206076758,-10.55555460605901,64
CABO,72.0,74.6500015258789,74.6500015258789,74.29000091552734,2,3,True,86.4150791297313,3.1805568271213107,64
ACXP,2.1449999809265137,2.190000057220459,2.2200000286102295,2.109999895095825,46,1,False,-77.77783664646294,-1.6317056476415677,64
BDSX,11.279999732971191,18.219999313354492,15.850000381469727,15.149999618530273,37,57,True,55.763690483470306,34.30851043592809,64
BARK,9.305000305175781,10.710000038146973,9.5649995803833,9.369999885559082,5,57,True,4.626305532873261,0.6985446346212976,64
BDSX,14.720000267028809,18.219999313354492,15.850000381469727,15.149999618530273,24,44,True,12.28569910477205,2.9211911936212145,64
BODI,13.5,13.510000228881836,15.260000228881836,14.819999694824219,20,18,False,13199.69483120351,9.777775517216435,64
BIYA,1.149899959564209,2.0,1.7999999523162842,1.6749999523162842,1,1,True,61.76919983239743,45.6648413963836,64
ADV,38.04999923706055,43.5,45.625,38.584999084472656,63,35,False,9.816509587487793,1.406044305228321,64
BNZI,5.644000053405762,8.175000190734863,7.688000202178955,5.789999961853027,60,43,False,5.768467029849138,2.5868162130715224,64
ADV,40.720001220703125,45.625,45.625,41.63999938964844,2,25,True,18.756338387452015,2.25932745914939,64
ASBP,0.19050000607967377,6.980000019073486,5.829899787902832,5.429999828338623,62,45,False,77.17062835601358,2750.393519708134,64
ASBP,0.19050000607967377,6.980000019073486,5.829899787902832,5.429999828338623,62,45,False,77.17062835601358,2750.393519708134,64
BJDX,1.7100000381469727,6.20989990234375,1.8743000030517578,1.8200000524520874,18,2,False,2.444499158310704,6.432749231065244,64
BBGI,16.774999618530273,24.989999771118164,18.84000015258789,16.760099411010742,60,18,False,-0.18137805529848205,-0.0888238918531595,64
AQMS,5.130000114440918,5.210000038146973,5.289999961853027,4.869999885559082,42,0,False,-325.0005960470162,-5.068230469428976,64
CCHH,0.4699000120162964,0.8799999952316284,0.4699000120162964,0.3903000056743622,44,0,False,-19.409902365233325,-16.939775336539814,64
BH,301.7900085449219,348.6600036621094,308.2900085449219,306.67999267578125,5,12,True,10.433080094489256,1.6203267147366456,64
AIMD,1.7000000476837158,3.8798999786376953,1.7549999952316284,1.7000999450683594,9,2,False,0.004582659195729093,0.00587631657891227,64
ADIL,1.440000057220459,5.159999847412109,1.4848999977111816,1.3700000047683716,19,3,False,-1.8817219462391712,-4.861114560453843,64
AMBO,2.2300000190734863,2.880000114440918,2.7200000286102295,2.259999990463257,21,47,True,4.615379536646397,1.3452901853442496,64
AIFA,3.697199821472168,3.698400020599365,3.7680001258850098,3.492000102996826,9,0,False,-17097.139451734576,-5.5501387099395245,64
BODI,12.279999732971191,13.920000076293944,13.920000076293945,10.994999885559082,61,14,False,-78.35363282965004,-10.464168366078612,64
BELFA,266.54998779296875,273.7550048828125,269.2550048828125,262.6900939941406,7,9,True,-53.57230594593679,-1.4480937818785915,64
BNZI,4.815000057220459,8.175000190734863,6.939899921417236,5.119999885559082,12,47,True,9.077375482708906,6.334368114518557,64
BBGI,16.18000030517578,24.989999771118164,17.3799991607666,14.125,63,3,False,-23.325771052767745,-12.700866912335051,64
ASTC,2.700000047683716,68.8499984741211,2.8099000453948975,2.440000057220459,54,24,False,-0.39304610226467634,-9.629629106351551,64
BODI,12.920000076293945,13.510000228881836,13.510000228881836,10.930000305175781,31,3,False,-337.28800956906866,-15.402474917701303,64
BELFA,268.7099914550781,273.7550048828125,269.2550048828125,242.0800018310547,1,0,False,-527.847745213683,-9.910308686260866,64
APWC,1.4500000476837158,2.26990008354187,1.5,1.4200999736785889,1,10,True,-3.646795060062636,-2.0620740015071344,64
BARK,9.350000381469727,10.710000038146973,9.420000076293945,9.154999732971191,16,0,False,-14.33828659743644,-2.0855683480505163,64
ARTL,2.319999933242798,2.4226999282836914,2.4226999282836914,1.9500000476837158,17,7,False,-360.2725447179952,-15.948271388176801,64
BGMS,1.0199999809265137,2.240000009536743,1.059999942779541,0.9602000117301941,55,5,False,-4.9016367044221365,-5.862742187700873,64
ANNA,3.630000114440918,3.838399887084961,3.838399887084961,3.75,15,13,False,57.58158180145797,3.305781867105094,64
BTBD,1.1100000143051147,1.2400000095367432,1.159999966621399,1.0750000476837158,8,45,True,-26.923052234761613,-3.153150105435783,64
BNZI,5.910099983215332,8.175000190734863,8.175000190734863,6.570000171661377,14,13,False,29.135949842521015,11.165634935452186,64
CETX,7.9830002784729,9.779999732971191,9.298999786376953,7.904000282287598,6,37,True,-4.396217037659532,-0.9896028238698115,64
CDTG,8.304999351501465,15.119999885559082,9.75,9.25,35,34,False,13.866479448914825,11.378696234668435,64
CHNR,4.0,4.75,4.539999961853027,4.244999885559082,47,57,True,32.66665140787761,6.124997138977051,64
AKTX,3.490000009536743,29.31999969482422,12.220000267028809,4.923600196838379,43,61,True,5.550136294109988,41.07736915140953,64
AMCI,5.0,5.592700004577637,5.559999942779541,4.489999771118164,16,51,True,-86.04694195088906,-10.200004577636719,64
AMBO,2.4644999504089355,2.700000047683716,2.880000114440918,2.799999952316284,3,7,True,142.46278697536545,13.613309338946383,64
CDIO,1.340000033378601,2.569999933242798,1.7000000476837158,1.4800000190734863,41,57,True,11.382113584752531,10.447759866236506,64
BLRX,2.680000066757202,3.5999999046325684,3.369999885559082,2.869999885559082,5,35,True,20.65215785696904,7.089545301085738,64
BNZI,3.8299999237060547,4.0,3.8299999237060547,3.380000114440918,1,0,False,-264.7056513592658,-11.749342512511062,64
AEMD,2.059999942779541,2.2100000381469727,3.079900026321411,2.200000047683716,23,61,True,93.3333439297079,6.796121786065383,64
AKTX,3.430000066757202,16.110000610351562,19.530000686645508,4.820000171661377,14,46,True,10.962145467780521,40.52478361081525,64
BESS,4.150000095367432,6.199999809265137,4.940000057220459,4.440000057220459,39,45,True,14.146341576879767,6.987950727440921,64
BQ,0.7200999855995178,1.1100000143051147,0.801800012588501,0.7699000239372253,2,62,True,12.772514663062564,6.915711614165162,64
BLRX,2.805000066757202,3.365000009536743,3.859999895095825,3.200000047683716,27,58,True,70.53571808703131,14.08199541981346,64
BIYA,1.2450000047683716,2.0,2.0,1.2000999450683594,42,27,False,-5.94702781239584,-3.6064304841802572,64
ASTC,2.5,29.0,68.8499984741211,66.4800033569336,57,56,False,241.43397493182488,2559.2001342773438,64
ACON,3.319999933242798,3.612099885940552,3.4800000190734863,3.359999895095825,47,13,False,13.69392958937472,1.2048181523292238,64
AKTX,23.610000610351562,24.44499969482422,25.644100189208984,23.93000030517578,2,0,False,38.32335876467632,1.3553565715873728,64
AZI,1.2100000381469727,1.7999999523162842,1.215000033378601,1.149999976158142,8,0,False,-10.169503511421262,-4.958682652664732,64
BJDX,2.119999885559082,4.860000133514404,6.20989990234375,5.605000019073486,2,54,True,127.18977438469304,164.3868076245366,64
CABO,43.68000030517578,49.279998779296875,44.51499938964844,43.380001068115234,50,0,False,-5.357130692926323,-0.6868114353584357,64
BJDX,5.260000228881836,5.440000057220459,5.440000057220459,5.085000038146973,7,16,True,-97.22242090456095,-3.3269996790867937,64
AIFA,2.075399875640869,2.5799999237060547,2.5493998527526855,2.2200000286102295,27,1,False,28.656389059772845,6.967339386811365,64
BARK,9.90999984741211,10.710000038146973,10.710000038146973,9.835000038146973,17,39,True,-9.374973922974128,-0.7568093886976408,64
BODI,10.0,10.06999969482422,10.135000228881836,9.699999809265137,9,0,False,-428.57356948227795,-3.000001907348633,64
BARK,9.610099792480469,10.710000038146973,10.710000038146973,9.835000038146973,4,26,True,20.447331160492798,2.3402488061828417,64
AEMD,2.0450000762939453,2.2100000381469727,2.2100000381469727,1.8600000143051147,27,8,False,-112.12127561194116,-9.04645746146363,64
BYAH,2.360100030899048,2.450000047683716,2.450000047683716,1.8899999856948853,6,1,False,-522.9143019296254,-19.91864916950509,64
BYAH,1.510699987411499,1.559999942779541,1.559999942779541,1.440000057220459,8,31,True,-143.40769613935652,-4.679945110225391,64
CDIO,2.0244998931884766,2.0899999141693115,2.0899999141693115,1.9600000381469727,34,8,False,-98.47302958937418,-3.18596485277755,37
CIIT,0.6438000202178955,0.6700000166893005,0.6700000166893005,0.5027999877929688,11,1,False,-538.1681351706126,-21.90121590508882,54
CIIT,0.48559999465942383,0.4990000128746032,0.49900001287460327,0.4869999885559082,9,0,False,10.447701443409068,0.28830187641708327,10
