ticker,entry_price,peak_price,exit_price,exit_bar,peak_capture,gain_pct,total_bars
BAOS,2.6700000762939453,3.819999933242798,2.7100000381469727,8,3.478257985105679,1.4981258692901878,133
BAOS,2.6700000762939453,3.819999933242798,2.7100000381469727,8,3.478257985105679,1.4981258692901878,133
BAOS,2.6700000762939453,3.819999933242798,2.7100000381469727,8,3.478257985105679,1.4981258692901878,133
CCTG,0.6150000095367432,4.5,0.6003999710083008,8,-0.3758053684499865,-2.373989967811554,378
BGI,0.6899999976158142,0.7099999785423279,0.6899999976158142,3,0.0,0.0,9
AIOS,7.409999847412109,33.86989974975586,8.0649995803833,3,2.475442973664361,8.839402786221992,20
CLWT,1.2649999856948853,2.25,1.2160999774932861,8,-4.964467765627037,-3.865613340282968,189
CHNR,4.070000171661377,5.329999923706055,4.050000190734863,4,-1.5873003858975763,-0.4914000020385666,11
BGI,0.6899999976158142,0.7099999785423279,0.6899999976158142,3,0.0,0.0,9
CHNR,4.070000171661377,5.329999923706055,4.050000190734863,4,-1.5873003858975763,-0.4914000020385666,11
CHNR,4.070000171661377,5.329999923706055,4.050000190734863,4,-1.5873003858975763,-0.4914000020385666,11
BGI,0.6899999976158142,0.7099999785423279,0.6899999976158142,3,0.0,0.0,9
CCTG,0.6150000095367432,4.5,0.6003999710083008,8,-0.3758053684499865,-2.373989967811554,378
BGI,0.6899999976158142,0.7099999785423279,0.6899999976158142,3,0.0,0.0,9
BGMS,0.9950000047683716,2.240000009536743,0.9799000024795532,3,-1.2128515848180794,-1.5175881624577001,209
BTOG,2.049999952316284,2.2625999450683594,2.049999952316284,5,0.0,0.0,78
APWC,1.382699966430664,2.26990008354187,1.4701000452041626,3,9.851224891412338,6.320972076040131,163
CCTG,0.6150000095367432,4.5,0.6003999710083008,8,-0.3758053684499865,-2.373989967811554,378
CIIT,1.440000057220459,3.4200000762939453,1.4700000286102295,5,1.5151500555948771,2.083331263727694,245
ACCL,1.4019999504089355,2.1600000858306885,1.3899999856948853,3,-1.5831085184930063,-0.8559176275683991,165
AHMA,1.0700000524520874,5.400000095367432,1.0750000476837158,4,0.1154733298400148,0.467289251077145,573
BBGI,22.799999237060547,24.989999771118164,21.770000457763672,4,-47.031896261162125,-4.517538656855087,457
BQ,0.7599999904632568,1.2999999523162842,0.7712000012397766,3,2.074076216243901,1.4736856469817619,550
BGMS,0.9950000047683716,2.240000009536743,0.9799000024795532,3,-1.2128515848180794,-1.5175881624577001,209
BCG,1.9199999570846558,2.5,1.899999976158142,5,-3.4482723183923683,-1.041665696538963,99
ACCL,1.4019999504089355,2.1600000858306885,1.3899999856948853,3,-1.5831085184930063,-0.8559176275683991,165
AIHS,1.2200000286102295,1.5399999618530271,1.2583999633789062,3,11.999982118602844,3.1475355629639026,170
CHR,1.659999966621399,2.880000114440918,1.6301000118255615,3,-2.4508156699224153,-1.801202132352619,363
APWC,1.382699966430664,2.26990008354187,1.4701000452041626,3,9.851224891412338,6.320972076040131,163
CIIT,1.440000057220459,3.4200000762939453,1.4700000286102295,5,1.5151500555948771,2.083331263727694,245
CCTG,0.6150000095367432,4.5,0.6003999710083008,8,-0.3758053684499865,-2.373989967811554,378
CCTG,0.6150000095367432,4.5,0.6003999710083008,8,-0.3758053684499865,-2.373989967811554,378
BQ,0.7599999904632568,1.2999999523162842,0.7712000012397766,3,2.074076216243901,1.4736856469817619,550
CCTG,0.6150000095367432,4.5,0.6003999710083008,8,-0.3758053684499865,-2.373989967811554,378
AGMH,0.8615000247955322,1.4500000476837158,0.8712999820709229,4,1.6652433125312962,1.1375457914486469,351
BYAH,1.1100000143051147,6.489999771118164,1.090000033378601,5,-0.371746874173858,-1.8018000602490185,210
AIOS,7.409999847412109,33.86989974975586,8.0649995803833,3,2.475442973664361,8.839402786221992,20
AXIL,6.769999980926514,7.25,6.815000057220459,3,9.375015522042293,0.6646983223150141,112
BENF,3.434799909591675,3.869999885559082,3.4100000858306885,3,-5.698489230349503,-0.7220165486709386,217
AMBO,2.299999952316284,2.880000114440918,2.2699999809265137,3,-5.172407414486884,-1.3043466092057148,161
CETX,10.850000381469727,11.549999237060549,10.850000381469727,3,0.0,0.0,78
BENF,3.434799909591675,3.869999885559082,3.4100000858306885,3,-5.698489230349503,-0.7220165486709386,217
BELFA,237.4949951171875,276.2049865722656,225.0657958984375,8,-32.10850416532317,-5.233457325118385,129
AZI,1.3600000143051147,6.989999771118164,1.3799999952316284,5,0.35523946341757884,1.4705868173635692,323
CIIT,1.440000057220459,3.4200000762939453,1.4700000286102295,5,1.5151500555948771,2.083331263727694,245
CHR,1.659999966621399,2.880000114440918,1.6301000118255615,3,-2.4508156699224153,-1.801202132352619,363
BKTI,94.52999877929688,97.80999755859376,94.06500244140625,4,-14.176722894704952,-0.4919034633400042,55
AZI,1.3600000143051147,6.989999771118164,1.3799999952316284,5,0.35523946341757884,1.4705868173635692,323
BTBD,1.809999942779541,2.309999942779541,1.7899999618530273,9,-3.9999961853027344,-1.1049713568388595,37
BNRG,3.0450000762939453,3.4000000953674316,3.0850000381469727,3,11.26759428278994,1.3136276141480792,103
BGMS,0.9950000047683716,2.240000009536743,0.9799000024795532,3,-1.2128515848180794,-1.5175881624577001,209
ARTL,4.010000228881836,4.119999885559082,4.099999904632568,1,81.81814241002921,2.2443808133105336,1
ANNA,3.809999942779541,4.099899768829346,3.9100000858306885,4,34.49472337177859,2.6246757100524656,49
BKTI,94.52999877929688,97.80999755859376,94.06500244140625,4,-14.176722894704952,-0.4919034633400042,55
BCG,1.9199999570846558,2.5,1.899999976158142,5,-3.4482723183923683,-1.041665696538963,99
AIOS,7.409999847412109,33.86989974975586,8.0649995803833,3,2.475442973664361,8.839402786221992,20
BBGI,22.799999237060547,24.989999771118164,21.770000457763672,4,-47.031896261162125,-4.517538656855087,457
BBGI,22.799999237060547,24.989999771118164,21.770000457763672,4,-47.031896261162125,-4.517538656855087,457
BCG,1.9199999570846558,2.5,1.899999976158142,5,-3.4482723183923683,-1.041665696538963,99
BQ,0.7599999904632568,1.2999999523162842,0.7712000012397766,3,2.074076216243901,1.4736856469817619,550
BELFA,237.4949951171875,276.2049865722656,225.0657958984375,8,-32.10850416532317,-5.233457325118385,129
ACXP,2.0,2.2999000549316406,1.9600000381469727,3,-13.337764096823843,-1.9999980926513672,68
CABO,100.99500274658203,104.5500030517578,103.9000015258789,3,81.71585175583397,2.8763787319122467,3
AMCI,6.920000076293945,7.21999979019165,6.889999866485596,3,-10.000079472935491,-0.43352903869354337,8
BIYA,0.7570000290870667,2.380000114440918,1.649999976158142,7,55.02155884830905,117.96564237230255,45
BBGI,22.540000915527344,24.989999771118164,21.565000534057617,4,-39.79595252645961,-4.325644817512269,425
ACXP,2.049999952316284,2.2200000286102295,1.9850000143051147,9,-38.23524049411527,-3.1707287572239373,22
APWC,1.5800000429153442,2.26990008354187,1.5700000524520874,3,-1.4494839649778022,-0.632910771622848,153
BELFA,227.5,276.2049865722656,225.3000030517578,5,-4.516985021601351,-0.9670316256009615,94
BKTI,91.22000122070312,97.80999755859376,96.94000244140625,17,86.79824581714432,6.270555957200452,17
BIYA,1.8849999904632568,2.0,2.199899911880493,1,273.8259959157864,16.70556620744845,1
ALGS,6.050000190734863,6.849999904632568,6.070000171661377,6,2.4999985098833477,0.3305781867105094,175
AHMA,1.1309000253677368,5.400000095367432,1.1299999952316284,6,-0.02108243239443349,-0.07958529630554513,512
CABO,92.63999938964844,95.55999755859376,94.71499633789062,5,71.0615838842,2.239849915709355,5
AHMA,1.1309000253677368,5.400000095367432,1.1299999952316284,6,-0.02108243239443349,-0.07958529630554513,512
BIYA,2.0,2.140000104904175,2.090100049972534,8,64.35713032801263,4.505002498626709,8
CLWT,1.2000000476837158,2.25,1.2160999774932861,5,1.5333267181635684,1.341660764151384,186
BESS,2.509999990463257,6.199999809265137,2.6449999809265137,4,3.658536506570629,5.378485696262518,685
BELFA,244.2899932861328,276.2049865722656,253.04400634765625,3,27.429155265801324,3.5834513496711295,75
APWC,1.5299999713897705,2.26990008354187,1.5399999618530273,6,1.3515324972948728,0.653594160147165,143
BDSX,11.083000183105469,18.219999313354492,11.369999885559082,3,4.021293784907598,2.5895488379681293,544
BNAI,27.899999618530273,30.899900436401367,25.155000686645508,8,-91.50298954992714,-9.838705983571506,508
CABO,72.0,74.6500015258789,74.29000091552734,2,86.4150791297313,3.1805568271213107,2
BDSX,11.279999732971191,18.219999313354492,11.600000381469727,5,4.610960631799654,2.8368852488815253,519
BARK,9.305000305175781,10.710000038146973,9.404999732971191,7,7.117398348819513,1.074684841652147,473
BDSX,14.720000267028809,18.219999313354492,14.100000381469727,4,-17.71428727130543,-4.2119556678800745,506
BIYA,1.149899959564209,2.0,1.600000023841858,12,52.946717194238914,39.14254109968215,322
ADV,38.04999923706055,43.5,39.790000915527344,3,31.926631832769292,4.572934857701764,17
BNZI,5.644000053405762,8.175000190734863,4.375999927520752,5,-50.098777443097944,-22.466337949799627,176
ADV,40.720001220703125,45.625,42.08000183105469,5,27.72682872199444,3.339883520583251,24
ASBP,0.19050000607967377,6.980000019073486,0.16060000658035278,4,-0.44038588176004223,-15.695537294007098,164
ASBP,0.19050000607967377,6.980000019073486,0.16060000658035278,4,-0.44038588176004223,-15.695537294007098,164
BJDX,1.7100000381469727,6.20989990234375,1.7999999523162842,3,2.000042598400716,5.263152757987022,223
BBGI,16.774999618530273,24.989999771118164,17.40999984741211,4,7.72976527190688,3.7853963834395064,333
CCHH,0.4699000120162964,0.8799999952316284,0.4350999891757965,5,-8.485741103341466,-7.405835699211047,294
BH,301.7900085449219,348.6600036621094,305.0,7,6.84871301362906,1.063650672384773,495
AIMD,1.7000000476837158,3.8798999786376953,1.749899983406067,4,2.289092953937275,2.9352902542762123,119
ADIL,1.440000057220459,5.159999847412109,1.4848999977111816,3,1.206987715674292,3.1180512990666243,328
AMBO,2.2300000190734863,2.880000114440918,2.25,3,3.0769196910975984,0.8968601235628331,106
BODI,12.279999732971191,13.920000076293944,12.380000114440918,4,6.097582959471763,0.8143353716957378,14
BELFA,266.54998779296875,273.7550048828125,266.6199951171875,3,0.9716468864096504,0.026264238388607683,385
BNZI,4.815000057220459,8.175000190734863,4.8190999031066895,4,0.12201921795587015,0.08514736941866569,71
BBGI,16.18000030517578,24.989999771118164,17.204999923706055,4,11.634502618220441,6.334978981442842,288
ASTC,2.700000047683716,68.8499984741211,2.67930006980896,6,-0.03129248430410083,-0.7666658336733742,157
BODI,12.920000076293945,13.510000228881836,13.079999923706055,3,27.118611191930945,1.2383889045456165,3
BELFA,268.7099914550781,273.7550048828125,244.4499969482422,7,-480.87076187883736,-9.028318737039456,376
APWC,1.4500000476837158,2.26990008354187,1.4299999475479126,4,-2.4393339750095233,-1.3793172053857603,120
BARK,9.350000381469727,10.710000038146973,9.295000076293945,5,-4.044141107370431,-0.5882385340302602,338
ARTL,2.319999933242798,2.4226999282836914,2.3399999141693115,3,19.474179057701015,0.862068168189925,6
BGMS,1.0199999809265137,2.240000009536743,1.0399999618530273,4,1.6393426604503258,1.960782480441495,123
ANNA,3.630000114440918,3.838399887084961,3.6610000133514404,3,14.875207644046624,0.8539916786007313,13
BTBD,1.1100000143051147,1.2400000095367432,1.1100000143051147,4,0.0,0.0,207
BNZI,5.910099983215332,8.175000190734863,6.179999828338623,3,11.916632981321476,4.566755992111907,13
CETX,7.9830002784729,9.779999732971191,7.925999641418457,4,-3.1719896693211584,-0.714025241965133,192
CDTG,8.304999351501465,15.119999885559082,7.374999523162842,5,-13.646364716935771,-11.19807225716987,123
CHNR,4.0,4.75,4.065000057220459,3,8.666674296061199,1.6250014305114746,68
AKTX,3.490000009536743,29.31999969482422,3.450000047683716,4,-0.15485854564609594,-1.1461307089892208,121
AMCI,5.0,5.592700004577637,4.704999923706055,3,-49.772241271394115,-5.900001525878906,51
AMBO,2.4644999504089355,2.700000047683716,2.819999933242798,1,150.95534437043852,14.424832216972616,1
CDIO,1.340000033378601,2.569999933242798,1.3425999879837036,3,0.21137844038764536,0.19402645823427025,152
BLRX,2.680000066757202,3.5999999046325684,2.7699999809265137,3,9.78260109014323,3.3582056689353497,71
BNZI,3.8299999237060547,4.0,3.4010000228881836,3,-252.35276958116887,-11.201042019937022,84
AEMD,2.059999942779541,2.2100000381469727,2.0899999141693115,3,19.999968210876332,1.4563093312173492,17
AKTX,3.430000066757202,16.110000610351562,4.074999809265137,4,5.086748539878993,18.8046568499846,41
BESS,4.150000095367432,6.199999809265137,4.500100135803223,3,17.078053136414294,8.436145358806165,423
BQ,0.7200999855995178,1.1100000143051147,0.7506999969482422,3,7.8481685293307875,4.249411465165964,209
BLRX,2.805000066757202,3.365000009536743,3.009999990463257,4,36.607132973718606,7.3083750027518,14
BIYA,1.2450000047683716,2.0,1.784999966621399,10,71.52317420708847,43.37349074576852,27
ASTC,2.5,29.0,15.5,7,49.056603773584904,520.0,36
ACON,3.319999933242798,3.612099885940552,3.384999990463257,9,22.252676393863275,1.9578330881763126,99
AZI,1.2100000381469727,1.7999999523162842,1.1749999523162842,4,-5.932218800398766,-2.892568985724048,97
BJDX,2.119999885559082,4.860000133514404,5.809999942779541,1,134.67152274800185,174.0566158685117,1
CABO,43.68000030517578,49.279998779296875,43.58000183105469,3,-1.785687524437911,-0.22893423402573698,139
BJDX,5.260000228881836,5.440000057220459,5.099899768829346,4,-88.94478485351813,-3.043734849542472,16
AIFA,2.075399875640869,2.5799999237060547,2.100600004196167,4,4.994079697757467,1.2142300310929828,167
BARK,9.90999984741211,10.710000038146973,9.9399995803833,3,3.7499657273374254,0.30272183080835785,39
BARK,9.610099792480469,10.710000038146973,9.300000190734863,6,-28.193429628492822,-3.2268093822318726,26
AEMD,2.0450000762939453,2.2100000381469727,2.037600040435791,4,-4.48487125393752,-0.36185993066391586,8
BYAH,2.360100030899048,2.450000047683716,2.331700086593628,1,-31.590588434977246,-1.2033364659802726,1
CDIO,2.0244998931884766,2.0899999141693115,2.069999933242798,2,69.4656877554809,2.2474706077984137,2
CIIT,0.6438000202178955,0.6700000166893005,0.6589000225067139,1,57.63360428425505,2.3454491790335346,1
