ticker,entry_time,exit_time,entry_price,exit_price,pnl,pnl_pct,status
BAOS,2026-04-27 14:30:00+00:00,2026-05-01 18:45:00+00:00,2.6700000762939453,2.593500018119812,-0.0765000581741333,-2.8651706362614826,stopped_out
BAOS,2026-04-27 14:30:00+00:00,2026-05-01 18:45:00+00:00,2.6700000762939453,2.593500018119812,-0.0765000581741333,-2.8651706362614826,stopped_out
BAOS,2026-04-27 14:30:00+00:00,2026-05-01 18:45:00+00:00,2.6700000762939453,2.593500018119812,-0.0765000581741333,-2.8651706362614826,stopped_out
BAOS,2026-04-27 14:30:00+00:00,2026-05-01 18:45:00+00:00,2.6700000762939453,2.593500018119812,-0.0765000581741333,-2.8651706362614826,stopped_out
BAOS,2026-04-27 14:30:00+00:00,2026-05-01 18:45:00+00:00,2.6700000762939453,2.593500018119812,-0.0765000581741333,-2.8651706362614826,stopped_out
BAOS,2026-04-27 14:30:00+00:00,2026-05-01 18:45:00+00:00,2.6700000762939453,2.593500018119812,-0.0765000581741333,-2.8651706362614826,stopped_out
BAOS,2026-04-27 14:30:00+00:00,2026-05-01 18:45:00+00:00,2.6700000762939453,2.593500018119812,-0.0765000581741333,-2.8651706362614826,stopped_out
CHNR,2026-04-27 16:45:00+00:00,2026-05-04 14:45:00+00:00,4.070000171661377,4.740405106544494,0.6704049348831171,16.471865027206064,stopped_out
AIHS,2026-04-27 18:15:00+00:00,2026-04-29 14:30:00+00:00,1.2200000286102295,1.2137200474739074,-0.00627998113632211,-0.5147525400860842,stopped_out
CHNR,2026-04-27 16:45:00+00:00,2026-05-04 14:45:00+00:00,4.070000171661377,4.740405106544494,0.6704049348831171,16.471865027206064,stopped_out
CCTG,2026-04-27 14:30:00+00:00,2026-04-28 15:30:00+00:00,0.6150000095367432,0.5889049887657165,-0.026095020771026656,-4.243092742499805,stopped_out
CCTG,2026-04-27 14:30:00+00:00,2026-04-28 15:30:00+00:00,0.6150000095367432,0.5889049887657165,-0.026095020771026656,-4.243092742499805,stopped_out
CHNR,2026-04-27 16:45:00+00:00,2026-05-04 14:45:00+00:00,4.070000171661377,4.740405106544494,0.6704049348831171,16.471865027206064,stopped_out
BGI,2026-04-27 15:15:00+00:00,2026-04-28 15:15:00+00:00,0.6899999976158142,0.6683249741792678,-0.02167502343654637,-3.1413077552813022,stopped_out
ATPC,2026-04-27 15:00:00+00:00,2026-04-27 17:45:00+00:00,2.259999990463257,2.175499963760376,-0.08450002670288104,-3.738939250418322,stopped_out
ADVB,2026-04-27 15:00:00+00:00,2026-04-28 15:00:00+00:00,5.309999942779541,5.139499855041504,-0.17050008773803693,-3.210924474111914,stopped_out
ADVB,2026-04-27 15:00:00+00:00,2026-04-28 15:00:00+00:00,5.309999942779541,5.139499855041504,-0.17050008773803693,-3.210924474111914,stopped_out
AIOS,2026-04-27 15:15:00+00:00,2026-04-28 18:30:00+00:00,7.409999847412109,9.011225318908691,1.6012254714965817,21.608981166926725,stopped_out
AIOS,2026-04-27 15:15:00+00:00,2026-04-28 18:30:00+00:00,7.409999847412109,9.011225318908691,1.6012254714965817,21.608981166926725,stopped_out
ATPC,2026-04-27 15:00:00+00:00,2026-04-27 17:45:00+00:00,2.259999990463257,2.175499963760376,-0.08450002670288104,-3.738939250418322,stopped_out
CLWT,2026-04-27 19:00:00+00:00,2026-05-01 14:45:00+00:00,1.2649999856948853,1.2017499864101409,-0.0632499992847444,-5.000000000000011,stopped_out
CDTG,2026-04-27 14:30:00+00:00,2026-04-27 14:45:00+00:00,8.077500343322754,9.022625398635864,0.9451250553131096,11.700712041372984,stopped_out
ATXG,2026-04-27 14:45:00+00:00,2026-04-27 16:15:00+00:00,5.220099925994873,5.502875018119812,0.2827750921249388,5.417043660731189,stopped_out
CHNR,2026-04-27 16:45:00+00:00,2026-05-04 14:45:00+00:00,4.070000171661377,4.740405106544494,0.6704049348831171,16.471865027206064,stopped_out
BGI,2026-04-27 15:15:00+00:00,2026-04-28 15:15:00+00:00,0.6899999976158142,0.6683249741792678,-0.02167502343654637,-3.1413077552813022,stopped_out
ATXG,2026-04-27 14:45:00+00:00,2026-04-27 16:15:00+00:00,5.220099925994873,5.502875018119812,0.2827750921249388,5.417043660731189,stopped_out
CHNR,2026-04-27 16:45:00+00:00,2026-05-04 14:45:00+00:00,4.070000171661377,4.740405106544494,0.6704049348831171,16.471865027206064,stopped_out
BGDE,2026-04-30 14:30:00+00:00,2026-04-30 15:00:00+00:00,4.409999847412109,4.464999818801879,0.054999971389769975,1.2471649272742091,stopped_out
BGI,2026-04-27 15:15:00+00:00,2026-04-28 15:15:00+00:00,0.6899999976158142,0.6683249741792678,-0.02167502343654637,-3.1413077552813022,stopped_out
AIOS,2026-04-27 15:15:00+00:00,2026-04-28 18:30:00+00:00,7.409999847412109,9.011225318908691,1.6012254714965817,21.608981166926725,stopped_out
AIOS,2026-04-27 15:15:00+00:00,2026-04-28 18:30:00+00:00,7.409999847412109,9.011225318908691,1.6012254714965817,21.608981166926725,stopped_out
CHNR,2026-04-27 16:45:00+00:00,2026-05-04 14:45:00+00:00,4.070000171661377,4.740405106544494,0.6704049348831171,16.471865027206064,stopped_out
CDTG,2026-04-27 14:30:00+00:00,2026-04-27 14:45:00+00:00,8.077500343322754,9.022625398635864,0.9451250553131096,11.700712041372984,stopped_out
ATXG,2026-04-27 14:45:00+00:00,2026-04-27 16:15:00+00:00,5.220099925994873,5.502875018119812,0.2827750921249388,5.417043660731189,stopped_out
BGI,2026-04-27 15:15:00+00:00,2026-04-28 15:15:00+00:00,0.6899999976158142,0.6683249741792678,-0.02167502343654637,-3.1413077552813022,stopped_out
BGI,2026-04-27 15:15:00+00:00,2026-04-28 15:15:00+00:00,0.6899999976158142,0.6683249741792678,-0.02167502343654637,-3.1413077552813022,stopped_out
BGMS,2026-04-27 14:30:00+00:00,2026-04-29 16:00:00+00:00,0.9950000047683716,0.945250004529953,-0.04975000023841858,-5.0,stopped_out
CCTG,2026-04-27 14:30:00+00:00,2026-04-28 15:30:00+00:00,0.6150000095367432,0.5889049887657165,-0.026095020771026656,-4.243092742499805,stopped_out
BQ,2026-04-27 14:30:00+00:00,2026-04-29 15:15:00+00:00,0.7599999904632568,0.7558199971914291,-0.00417999327182772,-0.5499991216157532,stopped_out
AIHS,2026-04-27 18:15:00+00:00,2026-04-29 14:30:00+00:00,1.2200000286102295,1.2137200474739074,-0.00627998113632211,-0.5147525400860842,stopped_out
BGI,2026-04-27 15:15:00+00:00,2026-04-28 15:15:00+00:00,0.6899999976158142,0.6683249741792678,-0.02167502343654637,-3.1413077552813022,stopped_out
BBGI,2026-04-27 14:30:00+00:00,2026-04-27 15:45:00+00:00,22.799999237060547,21.694484901428222,-1.105514335632325,-4.848747248356713,stopped_out
ABTS,2026-04-27 15:15:00+00:00,2026-04-27 17:15:00+00:00,1.190000057220459,1.1875,-0.0025000572204589844,-0.21008883195337735,stopped_out
BTOG,2026-04-27 14:30:00+00:00,2026-04-27 18:00:00+00:00,2.049999952316284,1.966499936580658,-0.08350001573562627,-4.073171594042236,stopped_out
BGMS,2026-04-27 14:30:00+00:00,2026-04-29 16:00:00+00:00,0.9950000047683716,0.945250004529953,-0.04975000023841858,-5.0,stopped_out
BTOG,2026-04-27 14:30:00+00:00,2026-04-27 18:00:00+00:00,2.049999952316284,1.966499936580658,-0.08350001573562627,-4.073171594042236,stopped_out
APWC,2026-04-27 14:30:00+00:00,2026-04-27 16:00:00+00:00,1.382699966430664,1.4439999818801879,0.06130001544952379,4.433356254991831,stopped_out
ABTS,2026-04-27 15:15:00+00:00,2026-04-27 17:15:00+00:00,1.190000057220459,1.1875,-0.0025000572204589844,-0.21008883195337735,stopped_out
AIHS,2026-04-27 18:15:00+00:00,2026-04-29 14:30:00+00:00,1.2200000286102295,1.2137200474739074,-0.00627998113632211,-0.5147525400860842,stopped_out
BGMS,2026-04-27 14:30:00+00:00,2026-04-29 16:00:00+00:00,0.9950000047683716,0.945250004529953,-0.04975000023841858,-5.0,stopped_out
CCTG,2026-04-27 14:30:00+00:00,2026-04-28 15:30:00+00:00,0.6150000095367432,0.5889049887657165,-0.026095020771026656,-4.243092742499805,stopped_out
CCTG,2026-04-27 14:30:00+00:00,2026-04-28 15:30:00+00:00,0.6150000095367432,0.5889049887657165,-0.026095020771026656,-4.243092742499805,stopped_out
CIIT,2026-04-27 15:00:00+00:00,2026-04-28 14:45:00+00:00,1.440000057220459,1.406000018119812,-0.03400003910064697,-2.3611137326115874,stopped_out
BQ,2026-04-27 14:30:00+00:00,2026-04-29 15:15:00+00:00,0.7599999904632568,0.7558199971914291,-0.00417999327182772,-0.5499991216157532,stopped_out
ABTS,2026-04-27 15:15:00+00:00,2026-04-27 17:15:00+00:00,1.190000057220459,1.1875,-0.0025000572204589844,-0.21008883195337735,stopped_out
BTOG,2026-04-27 14:30:00+00:00,2026-04-27 18:00:00+00:00,2.049999952316284,1.966499936580658,-0.08350001573562627,-4.073171594042236,stopped_out
CLIK,2026-04-27 14:30:00+00:00,2026-04-28 19:45:00+00:00,3.159899950027466,3.0590000271797178,-0.10089992284774807,-3.1931366322807486,stopped_out
ACCL,2026-04-27 14:30:00+00:00,2026-04-29 16:45:00+00:00,1.4019999504089355,1.4240499556064605,0.02205000519752498,1.5727536360535126,stopped_out
ACCL,2026-04-27 14:30:00+00:00,2026-04-29 16:45:00+00:00,1.4019999504089355,1.4240499556064605,0.02205000519752498,1.5727536360535126,stopped_out
AHMA,2026-04-27 14:30:00+00:00,2026-04-28 16:00:00+00:00,1.0700000524520874,1.035500031709671,-0.034500020742416426,-3.224300845906853,stopped_out
BYAH,2026-04-27 14:30:00+00:00,2026-04-29 14:45:00+00:00,1.1100000143051147,1.054500013589859,-0.05550000071525574,-5.0,stopped_out
BQ,2026-04-27 14:30:00+00:00,2026-04-29 15:15:00+00:00,0.7599999904632568,0.7558199971914291,-0.00417999327182772,-0.5499991216157532,stopped_out
BQ,2026-04-27 14:30:00+00:00,2026-04-29 15:15:00+00:00,0.7599999904632568,0.7558199971914291,-0.00417999327182772,-0.5499991216157532,stopped_out
BQ,2026-04-27 14:30:00+00:00,2026-04-29 15:15:00+00:00,0.7599999904632568,0.7558199971914291,-0.00417999327182772,-0.5499991216157532,stopped_out
BBGI,2026-04-27 14:30:00+00:00,2026-04-27 15:45:00+00:00,22.799999237060547,21.694484901428222,-1.105514335632325,-4.848747248356713,stopped_out
BQ,2026-04-27 14:30:00+00:00,2026-04-29 15:15:00+00:00,0.7599999904632568,0.7558199971914291,-0.00417999327182772,-0.5499991216157532,stopped_out
AHMA,2026-04-27 14:30:00+00:00,2026-04-28 16:00:00+00:00,1.0700000524520874,1.035500031709671,-0.034500020742416426,-3.224300845906853,stopped_out
