ticker,entry_price,known_peak,window_peak,exit_price,exit_bar,peak_bar,exited_before_peak,peak_capture,gain_pct,total_fwd_bars
BAOS,2.6700000762939453,3.819999933242798,3.069999933242798,2.6500000953674316,10,56,True,-1.7391289925528395,-0.7490629346450939,64
BAOS,2.6700000762939453,3.819999933242798,3.069999933242798,2.6500000953674316,10,56,True,-1.7391289925528395,-0.7490629346450939,64
BAOS,2.6700000762939453,3.819999933242798,3.069999933242798,2.6500000953674316,10,56,True,-1.7391289925528395,-0.7490629346450939,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.6118999719619751,7,51,True,-0.0797950471654547,-0.5040711425522107,64
BGI,0.6899999976158142,0.7099999785423279,0.7099999785423279,0.6830000281333923,8,35,True,-34.99988079059676,-1.0144883342911828,64
AIOS,7.409999847412109,33.86989974975586,33.86989974975586,7.850100040435791,2,20,True,1.663272327741114,5.939273982271182,64
CLWT,1.2649999856948853,2.25,1.335800051689148,1.1699999570846558,7,46,True,-9.644672815284059,-7.509883769527825,64
CHNR,4.070000171661377,5.329999923706055,5.329999923706055,4.800099849700928,11,11,True,57.9444302949087,17.93856627139953,64
BGI,0.6899999976158142,0.7099999785423279,0.7099999785423279,0.6830000281333923,8,35,True,-34.99988079059676,-1.0144883342911828,64
CHNR,4.070000171661377,5.329999923706055,5.329999923706055,4.800099849700928,11,11,True,57.9444302949087,17.93856627139953,64
CHNR,4.070000171661377,5.329999923706055,5.329999923706055,4.800099849700928,11,11,True,57.9444302949087,17.93856627139953,64
BGI,0.6899999976158142,0.7099999785423279,0.7099999785423279,0.6830000281333923,8,35,True,-34.99988079059676,-1.0144883342911828,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.6118999719619751,7,51,True,-0.0797950471654547,-0.5040711425522107,64
BGI,0.6899999976158142,0.7099999785423279,0.7099999785423279,0.6830000281333923,8,35,True,-34.99988079059676,-1.0144883342911828,64
BGMS,0.9950000047683716,2.240000009536743,1.149999976158142,0.9751999974250793,4,27,True,-1.5903620295146879,-1.989950477226533,64
BTOG,2.049999952316284,2.2625999450683594,2.180000066757202,2.049999952316284,23,49,True,0.0,0.0,64
APWC,1.382699966430664,2.26990008354187,1.6399999856948853,1.5800000429153442,10,9,False,22.238508841399263,14.2691893595684,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.6118999719619751,7,51,True,-0.0797950471654547,-0.5040711425522107,64
CIIT,1.440000057220459,3.4200000762939453,1.600000023841858,1.4500000476837158,7,16,True,0.5050500185316258,0.6944437545758981,64
ACCL,1.4019999504089355,2.1600000858306885,1.5449999570846558,1.399999976158142,8,42,True,-0.26384879861276894,-0.14265152079428423,64
AHMA,1.0700000524520874,5.400000095367432,1.179900050163269,1.0504000186920166,6,53,True,-0.45265666433745116,-1.8317787662864113,64
BBGI,22.799999237060547,24.989999771118164,23.947999954223633,23.260099411010742,13,20,True,21.00913523969444,2.0179832866060785,64
BQ,0.7599999904632568,1.2999999523162842,0.7955999970436096,0.7712000012397766,3,3,True,2.074076216243901,1.4736856469817619,64
BGMS,0.9950000047683716,2.240000009536743,1.149999976158142,0.9751999974250793,4,27,True,-1.5903620295146879,-1.989950477226533,64
BCG,1.9199999570846558,2.5,2.0899999141693115,1.9003000259399414,3,44,True,-3.396539601220292,-1.0260381033876114,64
ACCL,1.4019999504089355,2.1600000858306885,1.5449999570846558,1.399999976158142,8,42,True,-0.26384879861276894,-0.14265152079428423,64
AIHS,1.2200000286102295,1.5399999618530271,1.2776000499725342,1.25,2,8,True,9.37499301507924,2.459013990675489,64
CHR,1.659999966621399,2.880000114440918,1.9599000215530396,1.6399999856948853,4,36,True,-1.6393425002660222,-1.2048181523292238,64
APWC,1.382699966430664,2.26990008354187,1.6399999856948853,1.5800000429153442,10,9,False,22.238508841399263,14.2691893595684,64
CIIT,1.440000057220459,3.4200000762939453,1.600000023841858,1.4500000476837158,7,16,True,0.5050500185316258,0.6944437545758981,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.6118999719619751,7,51,True,-0.0797950471654547,-0.5040711425522107,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.6118999719619751,7,51,True,-0.0797950471654547,-0.5040711425522107,64
BQ,0.7599999904632568,1.2999999523162842,0.7955999970436096,0.7712000012397766,3,3,True,2.074076216243901,1.4736856469817619,64
CCTG,0.6150000095367432,4.5,0.6478000283241272,0.6118999719619751,7,51,True,-0.0797950471654547,-0.5040711425522107,64
AGMH,0.8615000247955322,1.4500000476837158,0.9366999864578247,0.8659999966621399,5,62,True,0.7646510945782362,0.5223414668706117,64
BYAH,1.1100000143051147,6.489999771118164,1.4496999979019165,1.1298999786376953,23,53,True,0.3698878295929275,1.7927895564072038,64
AIOS,7.409999847412109,33.86989974975586,33.86989974975586,7.850100040435791,2,20,True,1.663272327741114,5.939273982271182,64
AXIL,6.769999980926514,7.25,7.0,6.775700092315674,13,13,True,1.1875231588871018,0.08419662341535285,64
BENF,3.434799909591675,3.869999885559082,3.494999885559082,3.390000104904175,4,62,True,-10.29407333672627,-1.3042915414780523,64
AMBO,2.299999952316284,2.880000114440918,2.5999999046325684,2.2799999713897705,2,25,True,-3.448271609657923,-0.8695644061371431,64
CETX,10.850000381469727,11.549999237060549,11.25,10.819000244140625,5,21,True,-4.428598287198116,-0.28571554137496097,64
BENF,3.434799909591675,3.869999885559082,3.494999885559082,3.390000104904175,4,62,True,-10.29407333672627,-1.3042915414780523,64
BELFA,237.4949951171875,276.2049865722656,258.010009765625,232.25999450683594,4,63,True,-13.523641864986294,-2.2042572340391633,64
AZI,1.3600000143051147,6.989999771118164,1.409999966621399,1.3899999856948853,3,3,True,0.5328591951263683,2.2058802260453536,64
CIIT,1.440000057220459,3.4200000762939453,1.600000023841858,1.4500000476837158,7,16,True,0.5050500185316258,0.6944437545758981,64
CHR,1.659999966621399,2.880000114440918,1.9599000215530396,1.6399999856948853,4,36,True,-1.6393425002660222,-1.2048181523292238,64
BKTI,94.52999877929688,97.80999755859376,97.51000213623047,94.5,2,55,True,-0.9145972701644002,-0.03173466590951133,64
AZI,1.3600000143051147,6.989999771118164,1.409999966621399,1.3899999856948853,3,3,True,0.5328591951263683,2.2058802260453536,64
BTBD,1.809999942779541,2.309999942779541,2.309999942779541,1.809999942779541,5,37,True,0.0,0.0,64
BNRG,3.0450000762939453,3.4000000953674316,3.1500000953674316,3.0148000717163086,2,10,True,-8.507043085928737,-0.9917899448591475,64
BGMS,0.9950000047683716,2.240000009536743,1.149999976158142,0.9751999974250793,4,27,True,-1.5903620295146879,-1.989950477226533,64
ARTL,4.010000228881836,4.119999885559082,4.119999885559082,3.8178000450134277,7,1,False,-174.72798522667173,-4.793021768031221,64
ANNA,3.809999942779541,4.099899768829346,4.099899768829346,3.9100000858306885,4,52,True,34.49472337177859,2.6246757100524656,64
BNZI,9.055999755859375,9.107999801635742,9.234000205993652,8.493999481201172,18,0,False,-1080.7688075413564,-6.205833588882112,64
BKTI,94.52999877929688,97.80999755859376,97.51000213623047,94.5,2,55,True,-0.9145972701644002,-0.03173466590951133,64
BCG,1.9199999570846558,2.5,2.0899999141693115,1.9003000259399414,3,44,True,-3.396539601220292,-1.0260381033876114,64
AIOS,7.409999847412109,33.86989974975586,33.86989974975586,7.850100040435791,2,20,True,1.663272327741114,5.939273982271182,64
BBGI,22.799999237060547,24.989999771118164,23.947999954223633,23.260099411010742,13,20,True,21.00913523969444,2.0179832866060785,64
BBGI,22.799999237060547,24.989999771118164,23.947999954223633,23.260099411010742,13,20,True,21.00913523969444,2.0179832866060785,64
BCG,1.9199999570846558,2.5,2.0899999141693115,1.9003000259399414,3,44,True,-3.396539601220292,-1.0260381033876114,64
BQ,0.7599999904632568,1.2999999523162842,0.7955999970436096,0.7712000012397766,3,3,True,2.074076216243901,1.4736856469817619,64
BELFA,237.4949951171875,276.2049865722656,258.010009765625,232.25999450683594,4,63,True,-13.523641864986294,-2.2042572340391633,64
ACXP,2.0,2.2999000549316406,2.240000009536743,2.0,6,61,True,0.0,0.0,64
CABO,100.99500274658203,104.5500030517578,104.55000305175781,103.5000991821289,5,4,False,70.46684164554571,2.4804162259717892,64
AMCI,6.920000076293945,7.21999979019165,7.21999979019165,6.832300186157227,2,9,True,-29.233324591310428,-1.267339438870166,64
BIYA,0.7570000290870667,2.380000114440918,2.380000114440918,1.5444999933242798,6,45,True,48.52125217636819,104.02905336568205,64
BBGI,22.540000915527344,24.989999771118164,23.0,21.25,7,0,False,-52.65312318753138,-5.723162658075531,64
