ticker,entry_price,peak_price,exit_price,exit_bar,peak_capture,gain_pct,total_bars
BAOS,2.6700000762939453,3.819999933242798,2.6800999641418457,2,0.8782512264564215,0.37827294229591907,133
BAOS,2.6700000762939453,3.819999933242798,2.6800999641418457,2,0.8782512264564215,0.37827294229591907,133
BAOS,2.6700000762939453,3.819999933242798,2.6800999641418457,2,0.8782512264564215,0.37827294229591907,133
CCTG,0.6150000095367432,4.5,0.6150000095367432,2,0.0,0.0,378
BGI,0.6899999976158142,0.7099999785423279,0.682699978351593,2,-36.50013113034356,-1.0579738100645295,9
AIOS,7.409999847412109,33.86989974975586,7.849999904632568,4,1.6628938841204193,5.937922621875977,20
CLWT,1.2649999856948853,2.25,1.2000000476837158,3,-6.598978382454619,-5.138335078752108,189
CHNR,4.070000171661377,5.329999923706055,4.059999942779541,2,-0.7936691150619642,-0.2457058589693827,11
BGI,0.6899999976158142,0.7099999785423279,0.682699978351593,2,-36.50013113034356,-1.0579738100645295,9
CHNR,4.070000171661377,5.329999923706055,4.059999942779541,2,-0.7936691150619642,-0.2457058589693827,11
CHNR,4.070000171661377,5.329999923706055,4.059999942779541,2,-0.7936691150619642,-0.2457058589693827,11
BGI,0.6899999976158142,0.7099999785423279,0.682699978351593,2,-36.50013113034356,-1.0579738100645295,9
CCTG,0.6150000095367432,4.5,0.6150000095367432,2,0.0,0.0,378
BGI,0.6899999976158142,0.7099999785423279,0.682699978351593,2,-36.50013113034356,-1.0579738100645295,9
BGMS,0.9950000047683716,2.240000009536743,0.9799000024795532,3,-1.2128515848180794,-1.5175881624577001,209
BTOG,2.049999952316284,2.2625999450683594,2.0299999713897705,3,-9.407329072601039,-0.9756088483765962,78
APWC,1.382699966430664,2.26990008354187,1.4016000032424927,2,2.1303014333867125,1.3668935611980693,163
CCTG,0.6150000095367432,4.5,0.6150000095367432,2,0.0,0.0,378
CIIT,1.440000057220459,3.4200000762939453,1.4600000381469727,3,1.0101000370632516,1.3888875091517963,245
ACCL,1.4019999504089355,2.1600000858306885,1.399999976158142,2,-0.26384879861276894,-0.14265152079428423,165
AHMA,1.0700000524520874,5.400000095367432,1.059999942779541,3,-0.23094941278137762,-0.934589643208842,573
BBGI,22.799999237060547,24.989999771118164,22.010000228881836,3,-36.07300527525473,-3.464908046552024,457
BQ,0.7599999904632568,1.2999999523162842,0.7710009813308716,4,2.0372206749542148,1.4474988165340776,550
BGMS,0.9950000047683716,2.240000009536743,0.9799000024795532,3,-1.2128515848180794,-1.5175881624577001,209
BCG,1.9199999570846558,2.5,1.9003000259399414,3,-3.396539601220292,-1.0260381033876114,99
ACCL,1.4019999504089355,2.1600000858306885,1.399999976158142,2,-0.26384879861276894,-0.14265152079428423,165
