ticker,entry_time,exit_time,entry_price,exit_price,peak_price,pnl,pnl_pct,bars_to_exit,peak_capture,signal_valid,hmm_fit_success,exit_reason,status
BNZI,2026-05-05 19:45:00+00:00,,5.644000053405762,4.399714265550886,5.809999465942383,-1.244285787854876,-22.04616895961998,1.0,-100.0,True,True,emergency_trailing_atr,completed
CHSN,2026-05-05 19:45:00+00:00,,2.180000066757202,2.180000066757202,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
ADV,2026-05-06 17:15:00+00:00,,40.720001220703125,40.946429116385325,45.625,0.22642789568219968,0.5560606308800348,29.0,4.616268135231989,True,True,emergency_trailing_atr,completed
ASBP,2026-05-06 19:45:00+00:00,,0.19050000607967377,0.19050000607967377,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
ASBP,2026-05-06 19:45:00+00:00,,0.19050000607967377,0.19050000607967377,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BJDX,2026-05-07 16:30:00+00:00,,1.7100000381469727,1.8308000564575195,1.8743000030517578,0.12080001831054688,7.064328398580084,16.0,73.52406823735642,True,True,wyckoff_volume_climax,completed
BBGI,2026-05-07 16:30:00+00:00,,16.774999618530273,17.905000686645508,18.239500045776367,1.1300010681152344,6.736221125555164,15.0,77.15949050558724,True,True,wyckoff_volume_climax,completed
AQMS,2026-05-07 16:45:00+00:00,,5.130000114440918,5.130000114440918,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
CCHH,2026-05-07 18:00:00+00:00,,0.4699000120162964,0.4257571314062391,0.4699000120162964,-0.04414288061005728,-9.394100762126897,8.0,0.0,True,True,emergency_trailing_atr,completed
BH,2026-05-08 16:45:00+00:00,,301.7900085449219,301.7900085449219,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
AIMD,2026-05-08 19:45:00+00:00,,1.7000000476837158,1.7000000476837158,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
ADIL,2026-05-08 19:30:00+00:00,,1.440000057220459,1.3900426966803414,1.4848999977111816,-0.04995736054011757,-3.469261010763229,14.0,-100.0,True,True,emergency_trailing_atr,completed
AMBO,2026-05-11 17:15:00+00:00,,2.2300000190734863,2.109999895095825,2.305000066757202,-0.12000012397766113,-5.3811714327930105,4.0,-100.0,True,True,hmm_distribution_state,completed
AIFA,2026-05-27 14:30:00+00:00,,3.697199821472168,3.697199821472168,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
ACXP,2026-05-11 19:45:00+00:00,,2.1600000858306885,2.1600000858306885,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
ACXP,2026-05-11 19:45:00+00:00,,2.1600000858306885,2.1600000858306885,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BODI,2026-05-12 16:30:00+00:00,,12.279999732971191,12.509357384272985,13.920000076293945,0.2293576513017932,1.8677333574037405,25.0,13.9852197126434,True,True,emergency_trailing_atr,completed
BELFA,2026-05-12 17:30:00+00:00,,266.54998779296875,266.54998779296875,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BNZI,2026-05-12 18:30:00+00:00,,4.815000057220459,6.4899001121521,6.499899864196777,1.6749000549316406,34.78504745643774,42.0,99.4065076152734,True,True,wyckoff_volume_climax,completed
ALGS,2026-05-12 19:45:00+00:00,,6.53000020980835,6.53000020980835,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BBGI,2026-05-12 19:45:00+00:00,,16.18000030517578,16.582927703857422,17.3799991607666,0.4029273986816406,2.4902805382070925,17.0,33.577315245293214,True,True,emergency_trailing_atr,completed
ASTC,2026-05-12 19:45:00+00:00,,2.700000047683716,2.7298998832702637,2.799999952316284,0.02989983558654785,1.10740129846288,23.0,29.89986410128031,True,True,wyckoff_volume_climax,completed
BODI,2026-05-14 14:45:00+00:00,,12.920000076293945,13.079999923706055,13.510000228881836,0.15999984741210938,1.2383889045456165,3.0,27.118611191930945,True,True,wyckoff_volume_climax,completed
BELFA,2026-05-12 19:45:00+00:00,,268.7099914550781,268.7099914550781,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BODI,2026-05-13 19:45:00+00:00,,12.640000343322754,12.640000343322754,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
ADTX,2026-05-13 19:45:00+00:00,,2.273400068283081,2.273400068283081,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
AQMS,2026-05-13 19:45:00+00:00,,5.019999980926514,5.019999980926514,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
CISS,2026-05-13 19:00:00+00:00,,3.2100000381469727,3.0848571913582936,3.2750000953674316,-0.12514284678867904,-3.898531006277492,19.0,-100.0,True,True,emergency_trailing_atr,completed
APWC,2026-05-11 19:15:00+00:00,,1.4500000476837158,1.5,1.5,0.04999995231628418,3.4482724601392922,20.0,100.0,True,True,hmm_distribution_state,completed
BARK,2026-05-14 16:30:00+00:00,,9.350000381469727,9.02618476322719,9.420000076293945,-0.323815618242536,-3.4632685030076487,17.0,-100.0,True,True,emergency_trailing_atr,completed
ARTL,2026-05-14 16:45:00+00:00,,2.319999933242798,2.2019139357975552,2.4226999282836914,-0.11808599744524262,-5.089913829445115,12.0,-100.0,True,True,emergency_trailing_atr,completed
BGMS,2026-05-14 16:45:00+00:00,,1.0199999809265137,1.0199999809265137,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
ANNA,2026-05-14 16:45:00+00:00,,3.630000114440918,3.630000114440918,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BTBD,2026-05-14 16:45:00+00:00,,1.1100000143051147,1.1100000143051147,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
AQMS,2026-05-14 19:45:00+00:00,,4.650000095367432,4.650000095367432,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BCG,2026-05-15 16:30:00+00:00,,1.899999976158142,1.899999976158142,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BNZI,2026-05-15 16:30:00+00:00,,5.910099983215332,7.789999961853027,8.175000190734863,1.8798999786376953,31.8082601644068,13.0,83.0014484698432,True,True,wyckoff_volume_climax,completed
CETX,2026-05-15 16:30:00+00:00,,7.9830002784729,7.9830002784729,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
CDTG,2026-05-15 17:30:00+00:00,,8.304999351501465,7.4258933407919745,8.850000381469727,-0.8791060107094903,-10.585262845933352,7.0,-100.0,True,True,emergency_trailing_atr,completed
CHNR,2026-05-15 18:00:00+00:00,,4.0,4.0,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
AIFA,2026-05-18 09:00:00,,,,,,,,,False,False,,no_previous_day
AKTX,2026-05-15 19:45:00+00:00,,3.490000009536743,3.490000009536743,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
AMCI,2026-05-15 19:45:00+00:00,,5.0,5.0,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
AMBO,2026-05-18 19:45:00+00:00,,2.4644999504089355,2.4644999504089355,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
CDIO,2026-05-19 16:00:00+00:00,,1.340000033378601,1.4481428861618042,1.600000023841858,0.10814285278320312,8.07036194697233,40.0,41.593406442253645,True,True,emergency_trailing_atr,completed
BLRX,2026-05-19 19:45:00+00:00,,2.680000066757202,2.869999885559082,2.869999885559082,0.18999981880187988,7.089545301085738,5.0,100.0,True,True,hmm_distribution_state,completed
BNZI,2026-05-19 19:45:00+00:00,,3.8299999237060547,3.3672857454844882,3.8299999237060547,-0.46271417822156646,-12.08131037699412,23.0,0.0,True,True,emergency_trailing_atr,completed
BDSX,2026-05-20 19:45:00+00:00,,14.399999618530273,14.960000038146973,15.068599700927734,0.5600004196166992,3.8888919059141984,4.0,83.75715683561602,True,True,hmm_distribution_state,completed
AEMD,2026-05-20 19:45:00+00:00,,2.059999942779541,2.075000047683716,2.109999895095825,0.015000104904174805,0.7281604524675513,4.0,30.000238418806475,True,True,hmm_distribution_state,completed
AKTX,2026-05-20 19:45:00+00:00,,3.430000066757202,4.090000152587891,4.199900150299072,0.6600000858306885,19.241984635139296,3.0,85.72542073179228,True,True,wyckoff_volume_climax,completed
BESS,2026-05-20 19:45:00+00:00,,4.150000095367432,4.75,4.929999828338623,0.5999999046325684,14.457828695048397,1.0,76.92309103068999,True,True,wyckoff_volume_climax,completed
AIFA,2026-05-21 22:30:00,,,,,,,,,False,False,,no_previous_day
BQ,2026-05-21 19:45:00+00:00,,0.7200999855995178,0.7200999855995178,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BLRX,2026-05-21 17:15:00+00:00,,2.805000066757202,3.200000047683716,3.369999885559082,0.39499998092651367,14.08199541981346,27.0,69.91152346989026,True,True,hmm_distribution_state,completed
BIYA,2026-05-22 17:30:00+00:00,,1.2450000047683716,1.2450000047683716,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
AIFA,2026-05-26 09:00:00,,,,,,,,,False,False,,no_previous_day
BLRX,2026-05-26 19:45:00+00:00,,3.1600000858306885,3.200000047683716,3.200000047683716,0.039999961853027344,1.265821543245696,2.0,100.0,True,True,hmm_distribution_state,completed
BIYA,2026-05-26 19:45:00+00:00,,1.659999966621399,1.2000999450683594,1.75,-0.45990002155303955,-27.704821132561523,11.0,-100.0,True,True,hmm_distribution_state,completed
ASTC,2026-05-26 19:45:00+00:00,,2.5,7.295899868011475,7.579899787902832,4.795899868011475,191.83599472045898,1.0,94.40934011006145,True,True,wyckoff_volume_climax,completed
ACON,2026-05-27 19:45:00+00:00,,3.130000114440918,3.3299999237060547,3.369999885559082,0.19999980926513672,6.3897700304353116,3.0,83.33333333333334,True,True,hmm_distribution_state,completed
ASBP,2026-05-27 19:45:00+00:00,,4.639999866485596,5.550000190734863,5.769999980926514,0.9100003242492676,19.612076517978767,24.0,80.5309939901645,True,True,wyckoff_volume_climax,completed
CDTG,2026-05-27 19:45:00+00:00,,9.0,8.105535847800118,9.7475004196167,-0.8944641521998822,-9.93849057999869,5.0,-100.0,True,True,emergency_trailing_atr,completed
ACON,2026-05-28 15:15:00+00:00,,3.319999933242798,3.319999933242798,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
AKTX,2026-05-28 19:00:00+00:00,,23.610000610351562,17.175357001168386,25.644100189208984,-6.434643609183176,-27.25389005861344,14.0,-100.0,True,True,emergency_trailing_atr,completed
AZI,2026-05-28 19:45:00+00:00,,1.2100000381469727,1.2100000381469727,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
ADTX,2026-05-29 19:45:00+00:00,,0.11389999836683273,0.11180000007152557,0.11710000038146973,-0.0020999982953071594,-1.8437210934312633,2.0,-65.62490541261057,True,True,hmm_distribution_state,completed
AIRE,2026-05-29 19:45:00+00:00,,2.505000114440918,2.505000114440918,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
AEMD,2026-06-01 19:45:00+00:00,,2.4149999618530273,2.4149999618530273,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BJDX,2026-06-01 19:45:00+00:00,,2.119999885559082,5.809999942779541,6.099999904632568,3.690000057220459,174.0566158685117,1.0,92.71356883258164,True,True,wyckoff_volume_climax,completed
CABO,2026-06-05 19:45:00+00:00,,43.68000030517578,43.68000030517578,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BJDX,2026-06-08 14:30:00+00:00,,5.260000228881836,5.085000038146973,5.261300086975098,-0.17500019073486328,-3.3269996790867937,7.0,0.0,True,True,hmm_distribution_state,completed
AERT,2026-06-05 19:45:00+00:00,,6.379199981689453,6.379199981689453,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
ACON,2026-06-05 19:45:00+00:00,,3.569999933242798,3.569999933242798,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
AMBO,2026-06-05 19:30:00+00:00,,2.2899999618530273,2.615000009536743,2.700000047683716,0.3250000476837158,14.192142056663249,15.0,79.26828771882896,True,True,wyckoff_volume_climax,completed
AIMD,2026-06-05 19:45:00+00:00,,1.9299999475479126,2.067642859050206,2.359999895095825,0.13764291150229324,7.131757266479212,15.0,32.0099833237669,True,True,emergency_trailing_atr,completed
BARK,2026-06-05 19:45:00+00:00,,9.154999732971191,9.154999732971191,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
AIFA,2026-06-05 19:45:00+00:00,,2.075399875640869,2.2693282706396922,2.5493998527526855,0.19392839499882308,9.344146025784035,1.0,40.913165477448,True,True,emergency_trailing_atr,completed
BARK,2026-06-09 16:30:00+00:00,,9.90999984741211,9.90999984741211,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BODI,2026-06-09 16:30:00+00:00,,10.0,10.0,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BARK,2026-06-10 14:30:00+00:00,,9.610099792480469,9.610099792480469,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
ADTX,2026-06-09 19:45:00+00:00,,0.028200000524520874,0.020414287490504127,0.028999999165534973,-0.007785713034016747,-27.608910954617894,7.0,-100.0,True,True,emergency_trailing_atr,completed
ACON,2026-06-09 19:45:00+00:00,,3.2300000190734863,3.180000066757202,3.2799999713897705,-0.04999995231628418,-1.5479861306820204,17.0,-100.0,True,True,hmm_distribution_state,completed
AEMD,2026-06-10 16:30:00+00:00,,2.0450000762939453,2.0450000762939453,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
AUUD,2026-06-10 19:45:00+00:00,,1.2999999523162842,1.399999976158142,1.4299999475479126,0.10000002384185791,7.692309808449005,8.0,76.92309808449005,True,True,wyckoff_volume_climax,completed
BYAH,2026-06-12 15:15:00+00:00,,2.360100030899048,1.8097000122070312,2.450000047683716,-0.5504000186920166,-23.321046205077558,8.0,-100.0,True,True,hmm_distribution_state,completed
BNAI,2026-06-12 19:45:00+00:00,,21.325000762939453,21.325000762939453,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
CDIO,2026-06-12 19:45:00+00:00,,1.9738999605178833,2.0450000762939453,2.069999933242798,0.07110011577606201,3.6020121180512,4.0,73.98557331497435,True,True,hmm_distribution_state,completed
BYAH,2026-06-15 16:45:00+00:00,,1.510699987411499,1.510699987411499,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BARK,2026-06-15 19:45:00+00:00,,8.550000190734863,8.550000190734863,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
CIIT,2026-06-15 19:45:00+00:00,,1.4700000286102295,1.4700000286102295,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
ADV,2026-06-15 19:45:00+00:00,,38.790000915527344,38.79999923706055,39.20000076293945,0.009998321533203125,0.02577551249605893,1.0,2.438615915667247,True,True,wyckoff_volume_climax,completed
BNKK,2026-06-16 19:45:00+00:00,,1.340000033378601,1.340000033378601,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BIAF,2026-06-16 19:45:00+00:00,,0.949999988079071,0.949999988079071,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BIAF,2026-06-16 19:45:00+00:00,,0.949999988079071,0.8148570997374398,0.954800009727478,-0.13514288834163124,-14.225567372363265,1.0,-100.0,True,True,emergency_trailing_atr,completed
AIFA,2026-06-16 19:45:00+00:00,,2.200000047683716,2.200000047683716,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
CDIO,2026-06-17 15:15:00+00:00,,2.0244998931884766,1.9600000381469727,2.0899999141693115,-0.0644998550415039,-3.18596485277755,34.0,-98.47302958937418,True,True,hmm_distribution_state,completed
CIIT,2026-06-17 17:15:00+00:00,,0.6438000202178955,0.6438000202178955,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BGMS,2026-06-17 19:45:00+00:00,,0.8148000240325928,0.8148000240325928,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
BIAF,2026-06-17 19:45:00+00:00,,0.838699996471405,0.838699996471405,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
CIIT,2026-06-22 17:15:00+00:00,,0.48559999465942383,0.48559999465942383,,0.0,0.0,0.0,0.0,False,True,no_accumulation_state,completed
CDIO,2026-06-23 15:10:00,,,,,,,,,False,False,,no_bars_after_news
