ticker,entry_time,exit_time,entry_price,exit_price,peak_price,pnl,pnl_pct,bars_to_exit,peak_capture,signal_valid,hmm_fit_success,exit_reason,status
BNZI,2026-05-05 19:45:00+00:00,,5.644000053405762,5.361800050735473,5.809999465942383,-0.28220000267028844,-5.000000000000006,1.0,-100.0,True,True,stop_loss_5pct,completed
CHSN,2026-05-05 19:45:00+00:00,,2.180000066757202,2.071000063419342,2.200000047683716,-0.1090000033378602,-5.0000000000000036,1.0,-100.0,True,True,stop_loss_5pct,completed
ADV,2026-05-06 17:15:00+00:00,,40.720001220703125,41.470001220703125,41.470001220703125,0.75,1.8418467031348715,1.0,100.0,True,True,hit_sqrt_t_target,completed
ASBP,2026-05-06 19:45:00+00:00,,0.19050000607967377,0.21879999339580536,0.23000000417232513,0.028299987316131592,14.855635912313591,1.0,71.64554096876414,False,True,hit_sqrt_t_target,completed
ASBP,2026-05-06 19:45:00+00:00,,0.19050000607967377,0.21879999339580536,0.23000000417232513,0.028299987316131592,14.855635912313591,1.0,71.64554096876414,False,True,hit_sqrt_t_target,completed
BJDX,2026-05-07 16:30:00+00:00,,1.7100000381469727,1.7899999618530273,1.8700000047683716,0.07999992370605469,4.678358007099575,1.0,49.99996274708924,False,True,hit_sqrt_t_target,completed
BBGI,2026-05-07 16:30:00+00:00,,16.774999618530273,17.270000457763672,17.505300521850586,0.49500083923339844,2.9508247421156573,1.0,67.78039531142267,True,True,hit_sqrt_t_target,completed
AQMS,2026-05-07 16:45:00+00:00,,5.130000114440918,5.110000133514404,5.289999961853027,-0.019999980926513672,-0.38986316725829795,1.0,-12.5,False,True,hit_sqrt_t_target,completed
CCHH,2026-05-07 18:00:00+00:00,,0.4699000120162964,0.44640501141548156,0.4699000120162964,-0.02349500060081483,-5.000000000000003,2.0,0.0,False,True,stop_loss_5pct,completed
BH,2026-05-08 16:45:00+00:00,,301.7900085449219,303.0,303.2799987792969,1.209991455078125,0.400938208959299,3.0,0.0,False,True,hit_sqrt_t_target,completed
AIMD,2026-05-08 19:45:00+00:00,,1.7000000476837158,1.75,1.75,0.04999995231628418,2.941173583166078,1.0,100.0,False,True,hit_sqrt_t_target,completed
ADIL,2026-05-08 19:30:00+00:00,,1.440000057220459,1.4607000350952148,1.4700000286102295,0.02069997787475586,1.4374984064036578,1.0,68.99999205270645,True,True,hit_sqrt_t_target,completed
AMBO,2026-05-11 17:15:00+00:00,,2.2300000190734863,2.118500018119812,2.305000066757202,-0.1115000009536744,-5.0000000000000036,4.0,-100.0,False,True,stop_loss_5pct,completed
AIFA,2026-05-27 14:30:00+00:00,,3.697199821472168,3.697199821472168,,0.0,0.0,0.0,0.0,False,False,insufficient_history,completed
ACXP,2026-05-11 19:45:00+00:00,,2.1600000858306885,2.052000081539154,2.190000057220459,-0.10800000429153434,-4.9999999999999964,1.0,-100.0,False,True,stop_loss_5pct,completed
ACXP,2026-05-11 19:45:00+00:00,,2.1600000858306885,2.052000081539154,2.190000057220459,-0.10800000429153434,-4.9999999999999964,1.0,-100.0,False,True,stop_loss_5pct,completed
BODI,2026-05-12 16:30:00+00:00,,12.279999732971191,12.324999809265137,12.515000343322754,0.04500007629394531,0.3664501406553156,1.0,19.148918901370042,False,True,hit_sqrt_t_target,completed
BELFA,2026-05-12 17:30:00+00:00,,266.54998779296875,267.9700012207031,267.9700012207031,1.420013427734375,0.5327381327202722,2.0,100.0,False,True,hit_sqrt_t_target,completed
BNZI,2026-05-12 18:30:00+00:00,,4.815000057220459,4.840000152587891,4.900000095367432,0.02500009536743164,0.5192127740464322,2.0,29.411863703171807,True,True,hit_sqrt_t_target,completed
ALGS,2026-05-12 19:45:00+00:00,,6.53000020980835,6.559999942779541,6.559999942779541,0.029999732971191406,0.45941396642117216,1.0,0.0,False,True,hit_sqrt_t_target,completed
BBGI,2026-05-12 19:45:00+00:00,,16.18000030517578,16.530000686645508,16.530000686645508,0.35000038146972656,2.163166717356401,1.0,100.0,False,True,hit_sqrt_t_target,completed
ASTC,2026-05-12 19:45:00+00:00,,2.700000047683716,2.759999990463257,2.759999990463257,0.059999942779541016,2.222220063700145,21.0,100.0,True,True,hit_sqrt_t_target,completed
BODI,2026-05-14 14:45:00+00:00,,12.920000076293945,13.149999618530273,13.149999618530273,0.22999954223632812,1.7801822049392946,1.0,100.0,True,True,hit_sqrt_t_target,completed
BELFA,2026-05-12 19:45:00+00:00,,268.7099914550781,255.2744918823242,269.2550048828125,-13.435499572753912,-5.000000000000003,1.0,0.0,False,True,stop_loss_5pct,completed
BODI,2026-05-13 19:45:00+00:00,,12.640000343322754,12.920000076293945,12.930000305175781,0.2799997329711914,2.215187700679968,1.0,96.55164475955894,True,True,hit_sqrt_t_target,completed
ADTX,2026-05-13 19:45:00+00:00,,2.273400068283081,2.159730064868927,2.2950000762939453,-0.11367000341415423,-5.000000000000008,1.0,-100.0,False,True,stop_loss_5pct,completed
AQMS,2026-05-13 19:45:00+00:00,,5.019999980926514,4.768999981880188,5.130000114440918,-0.25099999904632586,-5.0000000000000036,11.0,-100.0,False,True,stop_loss_5pct,completed
CISS,2026-05-13 19:00:00+00:00,,3.2100000381469727,3.2291998863220215,3.255000114440918,0.019199848175048828,0.5981261042642314,3.0,42.66625694061798,False,True,hit_sqrt_t_target,completed
APWC,2026-05-11 19:15:00+00:00,,1.4500000476837158,1.4200999736785889,1.465000033378601,-0.029900074005126953,-2.0620740015071344,1.0,-100.0,True,True,hit_sqrt_t_target,completed
BARK,2026-05-14 16:30:00+00:00,,9.350000381469727,8.88250036239624,9.420000076293945,-0.46750001907348704,-5.000000000000008,18.0,-100.0,False,True,stop_loss_5pct,completed
ARTL,2026-05-14 16:45:00+00:00,,2.319999933242798,2.3399999141693115,2.3399999141693115,0.019999980926513672,0.862068168189925,3.0,100.0,True,True,hit_sqrt_t_target,completed
BGMS,2026-05-14 16:45:00+00:00,,1.0199999809265137,1.034999966621399,1.034999966621399,0.014999985694885254,1.4705868603311214,1.0,100.0,False,True,hit_sqrt_t_target,completed
ANNA,2026-05-14 16:45:00+00:00,,3.630000114440918,3.6500000953674316,3.724299907684326,0.019999980926513672,0.5509636445175157,1.0,21.208934016312618,True,True,hit_sqrt_t_target,completed
BTBD,2026-05-14 16:45:00+00:00,,1.1100000143051147,1.1299999952316284,1.1299999952316284,0.019999980926513672,1.8018000602490185,1.0,100.0,True,True,hit_sqrt_t_target,completed
AQMS,2026-05-14 19:45:00+00:00,,4.650000095367432,4.41750009059906,4.6585001945495605,-0.2325000047683714,-4.9999999999999964,1.0,0.0,False,True,stop_loss_5pct,completed
BCG,2026-05-15 16:30:00+00:00,,1.899999976158142,1.804999977350235,1.899999976158142,-0.0949999988079071,-5.0,9.0,0.0,False,True,stop_loss_5pct,completed
BNZI,2026-05-15 16:30:00+00:00,,5.910099983215332,5.989999771118164,5.989999771118164,0.07989978790283203,1.351919394422213,1.0,100.0,True,True,hit_sqrt_t_target,completed
CETX,2026-05-15 16:30:00+00:00,,7.9830002784729,7.583850264549255,7.9830002784729,-0.399150013923645,-5.0,14.0,0.0,False,True,stop_loss_5pct,completed
CDTG,2026-05-15 17:30:00+00:00,,8.304999351501465,8.850000381469727,8.850000381469727,0.5450010299682617,6.5623247745315085,1.0,100.0,True,True,hit_sqrt_t_target,completed
CHNR,2026-05-15 18:00:00+00:00,,4.0,4.15500020980835,4.15500020980835,0.1550002098083496,3.8750052452087402,1.0,100.0,True,True,hit_sqrt_t_target,completed
AIFA,2026-05-18 09:00:00,,,,,,,,,False,False,,no_previous_day
AKTX,2026-05-15 19:45:00+00:00,,3.490000009536743,3.6666998863220215,3.6666998863220215,0.17669987678527832,5.063033704940682,2.0,100.0,True,True,hit_sqrt_t_target,completed
AMCI,2026-05-15 19:45:00+00:00,,5.0,4.75,5.085000038146973,-0.25,-5.0,2.0,-100.0,True,True,stop_loss_5pct,completed
AMBO,2026-05-18 19:45:00+00:00,,2.4644999504089355,2.819999933242798,2.8399999141693115,0.3554999828338623,14.424832216972616,1.0,94.67377287437594,True,True,hit_sqrt_t_target,completed
CDIO,2026-05-19 16:00:00+00:00,,1.340000033378601,1.350000023841858,1.375,0.009999990463256836,0.7462679264300778,1.0,28.57142857142857,False,True,hit_sqrt_t_target,completed
BLRX,2026-05-19 19:45:00+00:00,,2.680000066757202,2.869999885559082,2.869999885559082,0.18999981880187988,7.089545301085738,1.0,100.0,False,True,hit_sqrt_t_target,completed
BNZI,2026-05-19 19:45:00+00:00,,3.8299999237060547,3.6384999275207517,3.8299999237060547,-0.191499996185303,-5.000000000000007,1.0,0.0,True,True,stop_loss_5pct,completed
BDSX,2026-05-20 19:45:00+00:00,,14.399999618530273,14.833200454711914,14.833200454711914,0.4332008361816406,3.0083392198440557,1.0,100.0,True,True,hit_sqrt_t_target,completed
AEMD,2026-05-20 19:45:00+00:00,,2.059999942779541,2.0799999237060547,2.109999895095825,0.019999980926513672,0.9708728874782327,1.0,40.0,False,True,hit_sqrt_t_target,completed
AKTX,2026-05-20 19:45:00+00:00,,3.430000066757202,3.509999990463257,3.6050000190734863,0.07999992370605469,2.3323592463276066,1.0,45.71425457389139,False,True,hit_sqrt_t_target,completed
BESS,2026-05-20 19:45:00+00:00,,4.150000095367432,4.75,4.929999828338623,0.5999999046325684,14.457828695048397,1.0,76.92309103068999,False,True,hit_sqrt_t_target,completed
AIFA,2026-05-21 22:30:00,,,,,,,,,False,False,,no_previous_day
BQ,2026-05-21 19:45:00+00:00,,0.7200999855995178,0.7315000295639038,0.7315000295639038,0.011400043964385986,1.5831195934401947,1.0,100.0,False,True,hit_sqrt_t_target,completed
BLRX,2026-05-21 17:15:00+00:00,,2.805000066757202,2.990000009536743,2.9902000427246094,0.18499994277954102,6.595363221984352,1.0,99.89199070527881,False,True,hit_sqrt_t_target,completed
BIYA,2026-05-22 17:30:00+00:00,,1.2450000047683716,1.2549999952316284,1.3200000524520874,0.009999990463256836,0.8032120823258392,2.0,13.33331214058422,False,True,hit_sqrt_t_target,completed
AIFA,2026-05-26 09:00:00,,,,,,,,,False,False,,no_previous_day
BLRX,2026-05-26 19:45:00+00:00,,3.1600000858306885,3.1826000213623047,3.1826000213623047,0.02259993553161621,0.7151878138533413,1.0,100.0,True,True,hit_sqrt_t_target,completed
BIYA,2026-05-26 19:45:00+00:00,,1.659999966621399,1.5769999682903288,1.75,-0.08299999833107008,-5.000000000000008,1.0,-92.22218616510496,False,True,stop_loss_5pct,completed
ASTC,2026-05-26 19:45:00+00:00,,2.5,7.295899868011475,7.579899787902832,4.795899868011475,191.83599472045898,1.0,94.40934011006145,True,True,hit_sqrt_t_target,completed
ACON,2026-05-27 19:45:00+00:00,,3.130000114440918,3.319999933242798,3.369999885559082,0.18999981880187988,6.070281528913545,1.0,79.16666666666666,True,True,hit_sqrt_t_target,completed
ASBP,2026-05-27 19:45:00+00:00,,4.639999866485596,5.139999866485596,5.139999866485596,0.5,10.775862379037251,1.0,100.0,True,True,hit_sqrt_t_target,completed
CDTG,2026-05-27 19:45:00+00:00,,9.0,9.274999618530273,9.7475004196167,0.27499961853027344,3.055551317003038,1.0,36.789225974118764,True,True,hit_sqrt_t_target,completed
ACON,2026-05-28 15:15:00+00:00,,3.319999933242798,3.4100000858306885,3.440000057220459,0.09000015258789062,2.710848024023401,1.0,75.00004967048599,True,True,hit_sqrt_t_target,completed
AKTX,2026-05-28 19:00:00+00:00,,23.610000610351562,23.510000228881836,25.644100189208984,-0.10000038146972656,-0.42355094826165496,1.0,-4.916198917159108,False,True,hit_sqrt_t_target,completed
AZI,2026-05-28 19:45:00+00:00,,1.2100000381469727,1.149500036239624,1.215000033378601,-0.06050000190734872,-5.000000000000007,8.0,0.0,False,True,stop_loss_5pct,completed
ADTX,2026-05-29 19:45:00+00:00,,0.11389999836683273,0.10820499844849109,0.11710000038146973,-0.005694999918341645,-5.000000000000007,1.0,-100.0,True,True,stop_loss_5pct,completed
AIRE,2026-05-29 19:45:00+00:00,,2.505000114440918,2.600100040435791,2.6500000953674316,0.09509992599487305,3.7964040578935485,1.0,65.5861644858215,False,True,hit_sqrt_t_target,completed
AEMD,2026-06-01 19:45:00+00:00,,2.4149999618530273,2.2942499637603757,2.4200000762939453,-0.12074999809265163,-5.0000000000000115,1.0,0.0,False,True,stop_loss_5pct,completed
BJDX,2026-06-01 19:45:00+00:00,,2.119999885559082,5.809999942779541,6.099999904632568,3.690000057220459,174.0566158685117,1.0,92.71356883258164,True,True,hit_sqrt_t_target,completed
CABO,2026-06-05 19:45:00+00:00,,43.68000030517578,41.49600028991699,44.51499938964844,-2.184000015258789,-5.0,24.0,-100.0,True,True,stop_loss_5pct,completed
BJDX,2026-06-08 14:30:00+00:00,,5.260000228881836,4.997000217437744,5.261300086975098,-0.2630000114440918,-5.0,10.0,0.0,True,True,stop_loss_5pct,completed
AERT,2026-06-05 19:45:00+00:00,,6.379199981689453,6.600800037384033,6.600800037384033,0.22160005569458008,3.4737906999412176,1.0,100.0,False,True,hit_sqrt_t_target,completed
ACON,2026-06-05 19:45:00+00:00,,3.569999933242798,3.391499936580658,3.5899999141693115,-0.1784999966621399,-5.0,3.0,-100.0,False,True,stop_loss_5pct,completed
AMBO,2026-06-05 19:30:00+00:00,,2.2899999618530273,2.335900068283081,2.335900068283081,0.04590010643005371,2.004371493216627,1.0,100.0,True,True,hit_sqrt_t_target,completed
AIMD,2026-06-05 19:45:00+00:00,,1.9299999475479126,2.049299955368042,2.049299955368042,0.1193000078201294,6.181347723439135,1.0,100.0,True,True,hit_sqrt_t_target,completed
BARK,2026-06-05 19:45:00+00:00,,9.154999732971191,9.949999809265137,10.0,0.7950000762939453,8.683780442186135,1.0,94.08281953440392,False,True,hit_sqrt_t_target,completed
AIFA,2026-06-05 19:45:00+00:00,,2.075399875640869,2.160599946975708,2.5493998527526855,0.08520007133483887,4.105236409370492,1.0,17.974699461797698,False,True,hit_sqrt_t_target,completed
BARK,2026-06-09 16:30:00+00:00,,9.90999984741211,9.960000038146973,9.989999771118164,0.05000019073486328,0.5045428002495913,1.0,62.500298023508094,True,True,hit_sqrt_t_target,completed
BODI,2026-06-09 16:30:00+00:00,,10.0,9.5,10.135000228881836,-0.5,-5.0,13.0,-100.0,False,True,stop_loss_5pct,completed
BARK,2026-06-10 14:30:00+00:00,,9.610099792480469,9.686200141906738,9.994999885559082,0.07610034942626953,0.7918788677492726,1.0,19.77145518921102,False,True,hit_sqrt_t_target,completed
ADTX,2026-06-09 19:45:00+00:00,,0.028200000524520874,0.02679000049829483,0.028999999165534973,-0.0014100000262260437,-5.0,1.0,-100.0,True,True,stop_loss_5pct,completed
ACON,2026-06-09 19:45:00+00:00,,3.2300000190734863,3.2799999713897705,3.2799999713897705,0.04999995231628418,1.5479861306820204,2.0,100.0,False,True,hit_sqrt_t_target,completed
AEMD,2026-06-10 16:30:00+00:00,,2.0450000762939453,2.1287999153137207,2.130000114440918,0.08379983901977539,4.097791486230249,7.0,98.58800166051454,False,True,hit_sqrt_t_target,completed
AUUD,2026-06-10 19:45:00+00:00,,1.2999999523162842,1.315000057220459,1.316499948501587,0.015000104904174805,1.153854265721184,1.0,90.90974770973615,True,True,hit_sqrt_t_target,completed
BYAH,2026-06-12 15:15:00+00:00,,2.360100030899048,2.331700086593628,2.450000047683716,-0.028399944305419922,-1.2033364659802726,1.0,-31.590588434977246,True,True,hit_sqrt_t_target,completed
BNAI,2026-06-12 19:45:00+00:00,,21.325000762939453,20.25875072479248,21.3700008392334,-1.066250038146972,-4.9999999999999964,1.0,0.0,False,True,stop_loss_5pct,completed
CDIO,2026-06-12 19:45:00+00:00,,1.9738999605178833,2.0199999809265137,2.028899908065796,0.04610002040863037,2.335479068378689,1.0,83.81829886014135,False,True,hit_sqrt_t_target,completed
BYAH,2026-06-15 16:45:00+00:00,,1.510699987411499,1.435164988040924,1.5449999570846558,-0.07553499937057495,-5.0,7.0,-100.0,False,True,stop_loss_5pct,completed
BARK,2026-06-15 19:45:00+00:00,,8.550000190734863,8.640000343322754,8.640000343322754,0.09000015258789062,1.0526333401187353,1.0,100.0,True,True,hit_sqrt_t_target,completed
CIIT,2026-06-15 19:45:00+00:00,,1.4700000286102295,1.3965000271797179,1.5499000549316406,-0.07350000143051161,-5.000000000000009,1.0,-91.98995897053355,False,True,stop_loss_5pct,completed
ADV,2026-06-15 19:45:00+00:00,,38.790000915527344,38.79999923706055,39.20000076293945,0.009998321533203125,0.02577551249605893,1.0,2.438615915667247,True,True,hit_sqrt_t_target,completed
BNKK,2026-06-16 19:45:00+00:00,,1.340000033378601,1.4300999641418457,1.5099999904632568,0.09009993076324463,6.7238752626051586,1.0,52.99997265197961,False,True,hit_sqrt_t_target,completed
BIAF,2026-06-16 19:45:00+00:00,,0.949999988079071,0.9024999886751175,0.954800009727478,-0.04749999940395355,-5.0,1.0,-100.0,False,True,stop_loss_5pct,completed
BIAF,2026-06-16 19:45:00+00:00,,0.949999988079071,0.9024999886751175,0.954800009727478,-0.04749999940395355,-5.0,1.0,-100.0,False,True,stop_loss_5pct,completed
AIFA,2026-06-16 19:45:00+00:00,,2.200000047683716,2.259999990463257,2.3299999237060547,0.059999942779541016,2.7272700672307866,1.0,46.15384615384615,False,True,hit_sqrt_t_target,completed
CDIO,2026-06-17 15:15:00+00:00,,2.0244998931884766,2.0350000858306885,2.0350000858306885,0.010500192642211914,0.518656122311505,1.0,100.0,True,True,hit_sqrt_t_target,completed
CIIT,2026-06-17 17:15:00+00:00,,0.6438000202178955,0.6589000225067139,0.6700000166893005,0.01510000228881836,2.3454491790335346,1.0,57.63360428425505,False,True,hit_sqrt_t_target,completed
BGMS,2026-06-17 19:45:00+00:00,,0.8148000240325928,0.7740600228309631,0.8148000240325928,-0.04074000120162968,-5.000000000000005,1.0,0.0,True,True,stop_loss_5pct,completed
BIAF,2026-06-17 19:45:00+00:00,,0.838699996471405,0.8500000238418579,0.859499990940094,0.01130002737045288,1.3473265074513625,13.0,54.32706911275024,False,True,hit_sqrt_t_target,completed
CIIT,2026-06-22 17:15:00+00:00,,0.48559999465942383,0.49900001287460327,0.49900001287460327,0.013400018215179443,2.7594765985484746,2.0,100.0,False,True,hit_sqrt_t_target,completed
CDIO,2026-06-23 15:10:00,,,,,,,,,False,False,,no_bars_after_news
