Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Session,TradeDate,CumPV,CumVol,VWAP,EMA_fast,EMA_slow
2026-07-16 10:04:00-04:00,2.3101999759674072,2.3101999759674072,2.309999942779541,2.309999942779541,1332,0.0,0.0,regular,2026-07-16,121449.0204188029,55650,2.182372334569684,2.245269302377675,2.187939077273682
2026-07-16 10:07:00-04:00,2.3949999809265137,2.4200000762939453,2.3949999809265137,2.4200000762939453,551,0.0,0.0,regular,2026-07-16,122777.84877665837,56201,2.18462035865302,2.280215457160929,2.2100401247994217
2026-07-16 10:08:00-04:00,2.4200000762939453,2.450000047683716,2.400599956512451,2.4100000858306885,10207,0.0,0.0,regular,2026-07-16,147480.83048295975,66408,2.2208292748307397,2.3061723828948812,2.2290839306119232
2026-07-16 10:10:00-04:00,2.369999885559082,2.369999885559082,2.369999885559082,2.369999885559082,1100,0.0,0.0,regular,2026-07-16,150087.83035707474,67508,2.2232599152259693,2.3189378834277217,2.242504497749748
2026-07-16 10:14:00-04:00,2.4000000953674316,2.4049999713897705,2.3801000118255615,2.3864998817443848,3354,0.0,0.0,regular,2026-07-16,158105.6790060997,70862,2.2311772036648656,2.3324502830910543,2.256218343844475
2026-07-16 10:15:00-04:00,2.3864998817443848,2.509999990463257,2.3801000118255615,2.509999990463257,9468,0.0,0.0,regular,2026-07-16,181460.39458322525,80330,2.2589368179164104,2.3679602245654947,2.2803880244748354
2026-07-16 10:16:00-04:00,2.549999952316284,2.690000057220459,2.549999952316284,2.6888999938964844,28316,0.0,0.0,regular,2026-07-16,256298.63874896365,108646,2.35902507914662,2.4321481784316927,2.3192939263245163
2026-07-16 10:17:00-04:00,2.688999891281128,2.8499999046325684,2.6050000190734863,2.75,64059,0.0,0.0,regular,2026-07-16,431500.00211985904,172705,2.4984800794410065,2.4957185427453545,2.360313552388848
2026-07-16 10:18:00-04:00,2.748300075531006,2.880000114440918,2.7000999450683594,2.799999952316284,105798,0.0,0.0,regular,2026-07-16,727032.6091368992,278503,2.6105018945465552,2.5565748246595406,2.4021884476200324
2026-07-16 10:19:00-04:00,2.80430006980896,2.809999942779541,2.680000066757202,2.7500998973846436,88809,0.0,0.0,regular,2026-07-16,970964.286681493,367312,2.6434319779410775,2.595279839204561,2.435322871407138
2026-07-16 10:20:00-04:00,2.7500998973846436,2.8392999172210693,2.7040998935699463,2.7560999393463135,61426,0.0,0.0,regular,2026-07-16,1140899.3105654716,428738,2.6610641243964186,2.627443859232912,2.4658730683537264
2026-07-16 10:21:00-04:00,2.785799980163574,2.890000104904175,2.7400999069213867,2.7699999809265137,88375,0.0,0.0,regular,2026-07-16,1388352.2561852932,517113,2.6848140661427835,2.6559550835716323,2.4948375362178012
2026-07-16 10:22:00-04:00,2.7600998878479004,2.869999885559082,2.5999999046325684,2.8350000381469727,153783,0.0,0.0,regular,2026-07-16,1814074.8523857594,670896,2.7039583667002924,2.6917640744867004,2.5272339649729605
2026-07-16 10:23:00-04:00,2.8499999046325684,3.0799999237060547,2.8201000690460205,3.0799999237060547,293836,0.0,0.0,regular,2026-07-16,2693633.7320698895,964732,2.792105716478659,2.7694112443305716,2.57987834199516
2026-07-16 10:24:00-04:00,3.0799999237060547,3.279900074005127,2.990000009536743,3.140000104904175,415562,0.0,0.0,regular,2026-07-16,3997099.379440228,1380294,2.895831887583535,2.8435290164452924,2.6332232717960187
2026-07-16 10:25:00-04:00,3.139899969100952,3.299999952316284,2.8949999809265137,2.959700107574463,612978,0.0,0.0,regular,2026-07-16,5867642.619980255,1993272,2.9437239975177776,2.8667632346711267,2.664316303774918
2026-07-16 10:26:00-04:00,2.949899911880493,3.1600000858306885,2.859999895095825,3.1593000888824463,432953,0.0,0.0,regular,2026-07-16,7192377.787688255,2426225,2.9644314882948843,2.925270605513391,2.7114576166423014
2026-07-16 10:27:00-04:00,3.119999885559082,3.3399999141693115,3.0999999046325684,3.259999990463257,669560,0.0,0.0,regular,2026-07-16,9357288.411785442,3095785,3.022589880041877,2.9922164825033644,2.7636997474823923
2026-07-16 10:28:00-04:00,3.240000009536743,3.309999942779541,3.1709001064300537,3.2186999320983887,354939,0.0,0.0,regular,2026-07-16,10504877.184373934,3450724,3.044253085547825,3.0375131724223694,2.8070330983982017
2026-07-16 10:29:00-04:00,3.2200000286102295,3.309999942779541,3.059999942779541,3.130000114440918,419401,0.0,0.0,regular,2026-07-16,11832980.351040602,3870125,3.0575189046970324,3.0560105608260795,2.8377918618308415
2026-07-16 10:30:00-04:00,3.140000104904175,3.2799999713897705,3.04010009765625,3.2400999069213867,343355,0.0,0.0,regular,2026-07-16,12927161.171956697,4213480,3.068048542287301,3.092828430045141,2.876106913744227
2026-07-16 10:31:00-04:00,3.223900079727173,3.319999933242798,3.119999885559082,3.280100107192993,432718,0.0,0.0,regular,2026-07-16,14329181.90521558,4646198,3.084066134335123,3.130282765474712,2.9145824559774427
2026-07-16 10:32:00-04:00,3.259999990463257,3.299999952316284,3.1500000953674316,3.2399001121520996,254717,0.0,0.0,regular,2026-07-16,15151909.338219881,4900915,3.091649077411031,3.1522062348101896,2.945565089898839
2026-07-16 10:33:00-04:00,3.2300000190734863,3.2499001026153564,2.900099992752075,3.029900074005127,437636,0.0,0.0,regular,2026-07-16,16491060.935061056,5338551,3.0890518672690503,3.1277450026491773,2.9535969931470567
2026-07-16 10:34:00-04:00,3.0201001167297363,3.140000104904175,3.0201001167297363,3.069999933242798,199439,0.0,0.0,regular,2026-07-16,17104674.91665721,5537990,3.088607042746052,3.1161959887679016,2.9646829874418894
2026-07-16 10:35:00-04:00,3.0762999057769775,3.130000114440918,3.059999942779541,3.0697999000549316,115431,0.0,0.0,regular,2026-07-16,17460964.239613295,5653421,3.0885660628517306,3.1069167710253076,2.974694121976465
2026-07-16 10:36:00-04:00,3.0687999725341797,3.2100000381469727,2.930000066757202,3.1291000843048096,427264,0.0,0.0,regular,2026-07-16,18781081.84736069,6080685,3.0886457442476773,3.111353433681208,2.9893994517220217
2026-07-16 10:37:00-04:00,3.1294000148773193,3.25,3.109999895095825,3.1800999641418457,351593,0.0,0.0,regular,2026-07-16,19899159.29063034,6432278,3.0936410538584216,3.125102739773336,3.0075614052858146
2026-07-16 10:38:00-04:00,3.180000066757202,3.25,3.1500000953674316,3.1512999534606934,149511,0.0,0.0,regular,2026-07-16,20375167.431163788,6581789,3.0956883350657076,3.1303421825108075,3.0212507908262793
2026-07-16 10:39:00-04:00,3.1586999893188477,3.180000066757202,3.015000104904175,3.015000104904175,239556,0.0,0.0,regular,2026-07-16,21110604.3732481,6821345,3.0947862002652116,3.1072737669894814,3.0206554874051266
2026-07-16 10:40:00-04:00,3.009999990463257,3.0599000453948975,2.859999895095825,3.0199999809265137,401810,0.0,0.0,regular,2026-07-16,22307984.76905632,7223155,3.088399012489185,3.089819009776888,3.0205930582166873
2026-07-16 10:41:00-04:00,3.0297000408172607,3.069999933242798,2.940000057220459,3.055000066757202,199970,0.0,0.0,regular,2026-07-16,22912227.456203777,7423125,3.086601324402294,3.082855221172951,3.0238699161729268
2026-07-16 10:42:00-04:00,3.055000066757202,3.069999933242798,2.990000009536743,2.990000009536743,104033,0.0,0.0,regular,2026-07-16,23226060.33788355,7527158,3.085634755891075,3.0642841788457096,3.0206442107790044
2026-07-16 10:43:00-04:00,2.990000009536743,3.0899999141693115,2.9600000381469727,3.0899999141693115,140624,0.0,0.0,regular,2026-07-16,23654494.78495844,7667782,3.0849200961840646,3.0694273259104303,3.0272495158637955
2026-07-16 10:44:00-04:00,3.0615999698638916,3.0899999141693115,3.009999990463257,3.071000099182129,85170,0.0,0.0,regular,2026-07-16,23914859.47506674,7752952,3.084613380176575,3.06974188056477,3.031416238084589
2026-07-16 10:45:00-04:00,3.089900016784668,3.7298998832702637,3.069999933242798,3.434999942779541,754302,0.0,0.0,regular,2026-07-16,26488261.261144716,8507254,3.1136088403078968,3.1427934930077246,3.06985278138887
2026-07-16 10:46:00-04:00,3.4260001182556152,3.838399887084961,3.4260001182556152,3.71560001373291,975911,0.0,0.0,regular,2026-07-16,30060095.52734939,9483165,3.1698378681958386,3.257354797152762,3.131352517802588
2026-07-16 10:47:00-04:00,3.7200000286102295,3.7699999809265137,3.5399999618530273,3.7309999465942383,679429,0.0,0.0,regular,2026-07-16,32560620.698628504,10162594,3.2039674810022425,3.3520838270410573,3.188461796735126
2026-07-16 10:48:00-04:00,3.7499001026153564,3.9200000762939453,3.5999999046325684,3.8805999755859375,738782,0.0,0.0,regular,2026-07-16,35368140.044319235,10901376,3.2443739253025705,3.4577870567500337,3.2543797185304415
2026-07-16 10:49:00-04:00,3.8894999027252197,4.070000171661377,3.799999952316284,3.990000009536743,893802,0.0,0.0,regular,2026-07-16,38901637.324097715,11795178,3.298096673411602,3.564229647307376,3.324438793864375
2026-07-16 10:50:00-04:00,3.990000009536743,4.010000228881836,3.8299999237060547,3.9000000953674316,516528,0.0,0.0,regular,2026-07-16,40922983.60678967,12311706,3.323908449957274,3.6313837369193873,3.379254155912285
2026-07-16 10:51:00-04:00,3.889899969100952,3.940000057220459,3.800100088119507,3.9049999713897705,383059,0.0,0.0,regular,2026-07-16,42409903.74199446,12694765,3.340739568002595,3.686106983813464,3.42932518595776
2026-07-16 10:52:00-04:00,3.916100025177002,4.379899978637695,3.8499999046325684,4.099999904632568,835836,0.0,0.0,regular,2026-07-16,45845161.78170164,13530601,3.3882576081950564,3.7688855679772852,3.493198968688694
2026-07-16 10:53:00-04:00,4.099999904632568,4.119999885559082,3.680000066757202,3.7999000549316406,1081939,0.0,0.0,regular,2026-07-16,50028623.186348915,14612540,3.4236774158598653,3.7750884653681567,3.522408595949927
2026-07-16 10:54:00-04:00,3.7962000370025635,3.9700000286102295,3.680000066757202,3.8450000286102295,679860,0.0,0.0,regular,2026-07-16,52633620.11444473,15292400,3.4418155498446765,3.7890707780165713,3.5531315895366227
2026-07-16 10:55:00-04:00,3.8499999046325684,3.859999895095825,3.7300000190734863,3.839900016784668,326726,0.0,0.0,regular,2026-07-16,53878435.27605835,15619126,3.449516655161009,3.799236625770191,3.5804428683221508
2026-07-16 10:56:00-04:00,3.8299999237060547,3.880000114440918,3.740000009536743,3.8499999046325684,291427,0.0,0.0,regular,2026-07-16,54992657.842170954,15910553,3.4563637003799275,3.8093892815426664,3.606114967018381
2026-07-16 10:57:00-04:00,3.8598999977111816,3.889699935913086,3.75,3.79010009765625,228380,0.0,0.0,regular,2026-07-16,55862770.41939314,16138933,3.461367019702798,3.8055314447653834,3.623637360412464
2026-07-16 10:58:00-04:00,3.805000066757202,4.0,3.7699999809265137,3.884000062942505,418927,0.0,0.0,regular,2026-07-16,57490162.178185776,16557860,3.472076837114565,3.821225168400808,3.648433808272468
2026-07-16 10:59:00-04:00,3.865000009536743,4.069900035858154,3.5299999713897705,3.5999999046325684,1046808,0.0,0.0,regular,2026-07-16,61398210.45383771,17604668,3.487609675674526,3.7769801156471603,3.6438210555448585
2026-07-16 11:00:00-04:00,3.615000009536743,3.700000047683716,3.450000047683716,3.619999885559082,637469,0.0,0.0,regular,2026-07-16,63686724.159784794,18242137,3.4911876914302744,3.745584069629545,3.64155237268907
2026-07-16 11:01:00-04:00,3.625,3.640000104904175,3.569999933242798,3.616300106048584,180000,0.0,0.0,regular,2026-07-16,64336302.16843653,18422137,3.4923365388302416,3.719727276913353,3.6391473949137856
2026-07-16 11:02:00-04:00,3.609999895095825,3.6700000762939453,3.5299999713897705,3.609999895095825,278662,0.0,0.0,regular,2026-07-16,65340414.23645481,18700799,3.493990510055469,3.6977818005498477,3.6363714425501703
2026-07-16 11:03:00-04:00,3.6082000732421875,3.6700000762939453,3.5850000381469727,3.6356000900268555,163913,0.0,0.0,regular,2026-07-16,65935451.220226444,18864712,3.4951740169808287,3.6853454584452496,3.6362979804050926
2026-07-16 11:04:00-04:00,3.630000114440918,3.809999942779541,3.5899999141693115,3.7600998878479004,480721,0.0,0.0,regular,2026-07-16,67723749.32336593,19345433,3.500761617657559,3.70029634432578,3.6480886382567883
2026-07-16 11:05:00-04:00,3.7750000953674316,3.819999933242798,3.630000114440918,3.680000066757202,282837,0.0,0.0,regular,2026-07-16,68773074.6041553,19628270,3.5037766753848048,3.696237088812065,3.6511278219234944
2026-07-16 11:06:00-04:00,3.690000057220459,3.7300000190734863,3.6500000953674316,3.700000047683716,126491,0.0,0.0,regular,2026-07-16,69240248.03765774,19754761,3.50499041915302,3.696989680586395,3.655782319614944
2026-07-16 11:07:00-04:00,3.700000047683716,3.869999885559082,3.690000057220459,3.825000047683716,424440,0.0,0.0,regular,2026-07-16,70850997.83630848,20179201,3.5110903467539907,3.7225917540058595,3.671898293716732
2026-07-16 11:08:00-04:00,3.8297998905181885,3.9600000381469727,3.759999990463257,3.924999952316284,596011,0.0,0.0,regular,2026-07-16,73164513.86418581,20775212,3.5217216490587826,3.763073393667945,3.696003213583356
2026-07-16 11:09:00-04:00,3.940000057220459,3.9600000381469727,3.7850000858306885,3.815000057220459,306974,0.0,0.0,regular,2026-07-16,74347387.02939351,21082186,3.52655018931118,3.773458726378448,3.707336246310699
2026-07-16 11:10:00-04:00,3.808300018310547,3.8698999881744385,3.7200000286102295,3.8499999046325684,291324,0.0,0.0,regular,2026-07-16,75458292.8309625,21373510,3.530458629909757,3.788766962029272,3.7209232613889722
2026-07-16 11:11:00-04:00,3.8450000286102295,3.9000000953674316,3.753200054168701,3.880000114440918,248906,0.0,0.0,regular,2026-07-16,76415187.07926433,21622416,3.534072560590099,3.8070135925116015,3.73607343787011
2026-07-16 11:12:00-04:00,3.869999885559082,3.9000000953674316,3.7799999713897705,3.869999885559082,146075,0.0,0.0,regular,2026-07-16,76977575.82694252,21768491,3.53619255588008,3.819610851121098,3.7488283376500124
2026-07-16 11:13:00-04:00,3.869999885559082,3.9000000953674316,3.7200000286102295,3.75819993019104,328522,0.0,0.0,regular,2026-07-16,78223572.17300773,22097013,3.5400066141522264,3.8073286669350868,3.7497208702729674
2026-07-16 11:14:00-04:00,3.7599000930786133,3.930000066757202,3.744999885559082,3.859999895095825,317691,0.0,0.0,regular,2026-07-16,79445094.05184913,22414704,3.5443293853824316,3.8178629125672345,3.760223634541811
2026-07-16 11:15:00-04:00,3.8596999645233154,4.050000190734863,3.6500000953674316,3.7098000049591064,1073110,0.0,0.0,regular,2026-07-16,83526417.64862943,23487814,3.5561597025857505,3.7962503310456093,3.7554213841053627
2026-07-16 11:16:00-04:00,3.700000047683716,3.759999990463257,3.670099973678589,3.7200000286102295,153078,0.0,0.0,regular,2026-07-16,84095362.6508596,23640892,3.5571992228914033,3.7810002705585335,3.7520479216772546
2026-07-16 11:17:00-04:00,3.740000009536743,4.199999809265137,3.7200000286102295,4.019999980926514,1153223,0.0,0.0,regular,2026-07-16,88685190.12120564,24794115,3.576864514874019,3.82880021263213,3.777567165415279
2026-07-16 11:18:00-04:00,4.000100135803223,4.190000057220459,3.9700000286102295,4.090000152587891,741345,0.0,0.0,regular,2026-07-16,91712348.93012245,25535460,3.591568310503216,3.8810402006232825,3.807322688003147
2026-07-16 11:19:00-04:00,4.079999923706055,4.25,4.039999961853027,4.167699813842773,708202,0.0,0.0,regular,2026-07-16,94653204.89563823,26243662,3.6067072078446305,3.9383721232671807,3.8416443190354923
2026-07-16 11:20:00-04:00,4.170000076293945,4.300000190734863,3.950000047683716,4.068699836730957,861403,0.0,0.0,regular,2026-07-16,98190326.62924957,27105065,3.622582223257888,3.9644376659599363,3.863268654054108
2026-07-16 11:21:00-04:00,4.067599773406982,4.130000114440918,4.010000228881836,4.050000190734863,271354,0.0,0.0,regular,2026-07-16,99292928.43088913,27376419,3.626950932877274,3.981550170914922,3.8810526099284655
2026-07-16 11:22:00-04:00,4.039999961853027,4.130000114440918,4.034999847412109,4.051000118255615,231091,0.0,0.0,regular,2026-07-16,100233930.98905993,27607510,3.630676253999724,3.995440160383061,3.8972380869120036
2026-07-16 11:23:00-04:00,4.070000171661377,4.239999771118164,4.042699813842773,4.199999809265137,498146,0.0,0.0,regular,2026-07-16,102306666.57987197,28105656,3.64007396162082,4.036352090159476,3.926072536659921
2026-07-16 11:24:00-04:00,4.201099872589111,4.239999771118164,4.099999904632568,4.182400226593018,367615,0.0,0.0,regular,2026-07-16,103841140.59323867,28473271,3.6469691379412876,4.065561717446185,3.9504846976059302
2026-07-16 11:25:00-04:00,4.170000076293945,4.369999885559082,4.019999980926514,4.109799861907959,839257,0.0,0.0,regular,2026-07-16,107337988.73345613,29312528,3.66184686402538,4.07440934633854,3.9656575703965995
2026-07-16 11:26:00-04:00,4.110000133514404,4.150000095367432,3.8399999141693115,3.9200000762939453,604728,0.0,0.0,regular,2026-07-16,109738758.91075754,29917256,3.668075672139101,4.043527492329622,3.9613092376249184
2026-07-16 11:27:00-04:00,3.9100000858306885,3.9398999214172363,3.7799999713897705,3.900099992752075,451986,0.0,0.0,regular,2026-07-16,111489451.33351564,30369242,3.6711305252042723,4.014841992414112,3.9554797857322668
2026-07-16 11:28:00-04:00,3.900099992752075,3.9200000762939453,3.880000114440918,3.9000000953674316,175616,0.0,0.0,regular,2026-07-16,112174353.75026369,30544858,3.672446398351686,3.9918736130047763,3.9501960056975207
2026-07-16 11:29:00-04:00,3.8949999809265137,3.9800000190734863,3.7699999809265137,3.9200000762939453,400743,0.0,0.0,regular,2026-07-16,113733244.03045511,30945601,3.6752637000152335,3.9774989056626104,3.9473202028971803
2026-07-16 11:30:00-04:00,3.9200000762939453,3.9600000381469727,3.8499999046325684,3.9000000953674316,208240,0.0,0.0,regular,2026-07-16,114546074.16643636,31153841,3.6767881740950132,3.961999143603575,3.9428135259895853
2026-07-16 11:31:00-04:00,3.890000104904175,3.9100000858306885,3.759999990463257,3.7950000762939453,250302,0.0,0.0,regular,2026-07-16,115502644.98916738,31404143,3.677942906742189,3.9285993301416493,3.9287360545900007
2026-07-16 11:32:00-04:00,3.799999952316284,3.8499999046325684,3.7699999809265137,3.8299999237060547,161648,0.0,0.0,regular,2026-07-16,116119601.51222341,31565791,3.678653308964233,3.9088794488545306,3.9193326135534345
2026-07-16 11:33:00-04:00,3.8299999237060547,3.880000114440918,3.5199999809265137,3.6500000953674316,566230,0.0,0.0,regular,2026-07-16,118205215.38155667,32132021,3.678735781404994,3.857103578157111,3.89368189753572
2026-07-16 11:34:00-04:00,3.6600000858306885,3.690000057220459,3.5999999046325684,3.630000114440918,240133,0.0,0.0,regular,2026-07-16,119079299.50766356,32372154,3.678448443920771,3.8116828854138727,3.8685693467647866
2026-07-16 11:35:00-04:00,3.630000114440918,3.680000066757202,3.5100998878479004,3.6600000858306885,403899,0.0,0.0,regular,2026-07-16,120540081.02640755,32776053,3.677687518579725,3.781346325497236,3.848705607628206
2026-07-16 11:36:00-04:00,3.65910005569458,3.6600000858306885,3.5999999046325684,3.630000114440918,90827,0.0,0.0,regular,2026-07-16,120869783.03958361,32866880,3.6775557351225188,3.751077083285973,3.8278765130389405
2026-07-16 11:37:00-04:00,3.619999885559082,3.7100000381469727,3.5799999237060547,3.674999952316284,246981,0.0,0.0,regular,2026-07-16,121772498.58751743,33113861,3.677387502095193,3.7358616570920353,3.8133168405891635
2026-07-16 11:38:00-04:00,3.6700000762939453,3.7200000286102295,3.5799999237060547,3.680000066757202,279485,0.0,0.0,regular,2026-07-16,122795413.68929434,33393346,3.677241977766898,3.724689339025069,3.8006200049861194
2026-07-16 11:39:00-04:00,3.6649999618530273,3.7499001026153564,3.6500000953674316,3.700000047683716,152165,0.0,0.0,regular,2026-07-16,123358419.12958829,33545511,3.6773450590628443,3.7197514807567984,3.7910371519097
2026-07-16 11:40:00-04:00,3.7049999237060547,3.7899999618530273,3.690000057220459,3.759999990463257,232109,0.0,0.0,regular,2026-07-16,124228054.18365948,33777620,3.6778214149978443,3.7278011826980904,3.7880812317719434
2026-07-16 11:41:00-04:00,3.76990008354187,3.809999942779541,3.700000047683716,3.8073999881744385,149342,0.0,0.0,regular,2026-07-16,124791441.89952938,33926962,3.6782380308478366,3.74372094379336,3.7899211133340858
2026-07-16 11:42:00-04:00,3.7899999618530273,3.809999942779541,3.6500000953674316,3.6500000953674316,217280,0.0,0.0,regular,2026-07-16,125596102.17586605,34144242,3.6783977273786324,3.7249767741081747,3.7765953020991665
2026-07-16 11:43:00-04:00,3.640000104904175,3.6600000858306885,3.5299999713897705,3.5999999046325684,243134,0.0,0.0,regular,2026-07-16,126470574.12610777,34387376,3.6778198524396792,3.6999814002130536,3.7597766928166334
2026-07-16 11:44:00-04:00,3.590100049972534,3.6459999084472656,3.5899999141693115,3.630000114440918,87305,0.0,0.0,regular,2026-07-16,126786792.83427604,34474681,3.677678492058448,3.685985143058627,3.747417018685613
2026-07-16 11:45:00-04:00,3.619999885559082,3.759999990463257,3.609999895095825,3.7300000190734863,161545,0.0,0.0,regular,2026-07-16,127384509.32914066,34636226,3.6777826004813763,3.694788118261599,3.7457582568177914
2026-07-16 11:46:00-04:00,3.7249999046325684,3.819999933242798,3.7200000286102295,3.799999952316284,153577,0.0,0.0,regular,2026-07-16,127965030.38474679,34789803,3.678233831469146,3.7158304850725363,3.7509241325795526
2026-07-16 11:47:00-04:00,3.8076000213623047,3.890000104904175,3.7799999713897705,3.849900007247925,284153,0.0,0.0,regular,2026-07-16,129056168.44089301,35073956,3.67954411646331,3.742644389507614,3.760350406357493
2026-07-16 11:48:00-04:00,3.8399999141693115,3.8499999046325684,3.759999990463257,3.8099000453948975,214321,0.0,0.0,regular,2026-07-16,129872009.89927499,35288277,3.6803159842367763,3.756095520685071,3.7650694195991505
2026-07-16 11:49:00-04:00,3.808300018310547,3.859999895095825,3.7200000286102295,3.7404000759124756,221932,0.0,0.0,regular,2026-07-16,130709462.90351343,35510209,3.680898158146955,3.752956431730552,3.7627199582956576
2026-07-16 11:50:00-04:00,3.75,3.890000104904175,3.740000009536743,3.860100030899048,178398,0.0,0.0,regular,2026-07-16,131392733.19875622,35688607,3.6816436460732755,3.7743851515642515,3.771994250924552
