symbol,date,direction,psi,entry,exit,bars_held,exhausted,ret_pct,relvol,psi_bin,rv_bin
BTC/USDT,2024-06-15 07:33:00,LONG,0.7461,66130.0,66119.2,1,True,-0.0163,2.2695,.70-.80,2-3x
BTC/USDT,2024-06-15 07:35:00,LONG,0.7541,66119.4,66092.2,1,True,-0.0411,0.0133,.70-.80,
BTC/USDT,2024-06-15 07:37:00,LONG,0.721,66106.6,66098.8,2,True,-0.0118,0.8878,.70-.80,
BTC/USDT,2024-06-15 07:38:00,LONG,0.7216,66120.0,66098.8,1,True,-0.0321,0.8775,.70-.80,
BTC/USDT,2024-06-15 07:41:00,LONG,0.7577,66090.6,66093.3,4,True,0.0041,0.3792,.70-.80,
BTC/USDT,2024-06-15 07:42:00,LONG,0.7339,66080.7,66093.3,3,True,0.0191,0.6588,.70-.80,
BTC/USDT,2024-06-15 07:43:00,LONG,0.7394,66108.2,66093.3,2,True,-0.0225,1.6603,.70-.80,1.5-2x
BTC/USDT,2024-06-15 07:44:00,LONG,0.7356,66111.4,66093.3,1,True,-0.0274,0.1943,.70-.80,
BTC/USDT,2024-06-15 07:47:00,LONG,0.723,66082.6,66076.0,2,True,-0.01,0.0901,.70-.80,
BTC/USDT,2024-06-15 07:48:00,LONG,0.7132,66076.0,66076.0,1,True,0.0,0.4186,.70-.80,
BTC/USDT,2024-06-15 07:50:00,LONG,0.7308,66066.1,66076.3,1,True,0.0154,0.6394,.70-.80,
BTC/USDT,2024-06-15 07:55:00,LONG,0.7153,66081.1,66077.7,2,True,-0.0051,0.6415,.70-.80,
BTC/USDT,2024-06-15 07:56:00,LONG,0.7451,66073.5,66077.7,1,True,0.0064,0.6186,.70-.80,
BTC/USDT,2024-06-15 07:59:00,LONG,0.7524,66074.9,66110.4,1,True,0.0537,0.2867,.70-.80,
BTC/USDT,2024-06-15 08:02:00,LONG,0.7135,66122.5,66113.0,2,True,-0.0144,1.7727,.70-.80,1.5-2x
BTC/USDT,2024-06-15 08:03:00,LONG,0.717,66118.9,66113.0,1,True,-0.0089,0.2718,.70-.80,
BTC/USDT,2024-06-15 08:05:00,LONG,0.723,66130.5,66148.1,3,True,0.0266,1.3334,.70-.80,1-1.5x
BTC/USDT,2024-06-15 08:06:00,LONG,0.7214,66128.1,66148.1,2,True,0.0302,0.1859,.70-.80,
BTC/USDT,2024-06-15 08:07:00,LONG,0.713,66143.5,66148.1,1,True,0.007,1.1661,.70-.80,1-1.5x
BTC/USDT,2024-06-15 08:11:00,LONG,0.729,66160.0,66121.3,3,True,-0.0585,0.7153,.70-.80,
BTC/USDT,2024-06-15 08:12:00,LONG,0.7143,66153.8,66121.3,2,True,-0.0491,0.4816,.70-.80,
BTC/USDT,2024-06-15 08:13:00,LONG,0.7188,66148.4,66121.3,1,True,-0.041,0.4216,.70-.80,
BTC/USDT,2024-06-15 08:15:00,LONG,0.7078,66149.6,66163.8,3,True,0.0215,1.8395,.70-.80,1.5-2x
BTC/USDT,2024-06-15 08:16:00,LONG,0.7095,66159.3,66163.8,2,True,0.0068,0.6371,.70-.80,
BTC/USDT,2024-06-15 08:17:00,LONG,0.7772,66166.2,66163.8,1,True,-0.0036,0.4528,.70-.80,
BTC/USDT,2024-06-15 08:19:00,LONG,0.7161,66157.8,66162.6,1,True,0.0073,0.3917,.70-.80,
BTC/USDT,2024-06-15 08:22:00,LONG,0.7441,66190.4,66185.0,1,True,-0.0082,0.7009,.70-.80,
BTC/USDT,2024-06-15 08:25:00,LONG,0.6997,66183.1,66159.2,2,True,-0.0361,0.4254,.60-.70,
BTC/USDT,2024-06-15 08:26:00,LONG,0.7042,66158.7,66159.2,1,True,0.0008,1.821,.70-.80,1.5-2x
BTC/USDT,2024-06-15 08:33:00,LONG,0.7402,66208.1,66208.1,1,True,0.0,0.0975,.70-.80,
BTC/USDT,2024-06-15 08:35:00,LONG,0.7348,66204.1,66204.1,1,True,0.0,0.3541,.70-.80,
BTC/USDT,2024-06-15 08:37:00,LONG,0.7277,66206.0,66184.1,2,True,-0.0331,0.1707,.70-.80,
BTC/USDT,2024-06-15 08:38:00,LONG,0.7561,66191.9,66184.1,1,True,-0.0118,1.2082,.70-.80,1-1.5x
BTC/USDT,2024-06-15 08:40:00,LONG,0.7275,66188.1,66188.0,3,True,-0.0002,0.3412,.70-.80,
BTC/USDT,2024-06-15 08:41:00,LONG,0.7521,66186.1,66188.0,2,True,0.0029,0.1825,.70-.80,
BTC/USDT,2024-06-15 08:42:00,LONG,0.7139,66184.7,66188.0,1,True,0.005,0.1299,.70-.80,
BTC/USDT,2024-06-15 08:48:00,LONG,0.7168,66175.2,66175.7,2,True,0.0008,1.6149,.70-.80,1.5-2x
BTC/USDT,2024-06-15 08:49:00,LONG,0.7394,66178.6,66175.7,1,True,-0.0044,0.2968,.70-.80,
BTC/USDT,2024-06-15 08:52:00,LONG,0.7345,66171.3,66178.5,4,True,0.0109,0.0,.70-.80,
BTC/USDT,2024-06-15 08:53:00,LONG,0.7459,66173.0,66178.5,3,True,0.0083,0.209,.70-.80,
BTC/USDT,2024-06-15 08:54:00,LONG,0.7414,66172.4,66178.5,2,True,0.0092,0.0738,.70-.80,
BTC/USDT,2024-06-15 08:55:00,LONG,0.7453,66171.4,66178.5,1,True,0.0107,0.1233,.70-.80,
BTC/USDT,2024-06-15 09:00:00,LONG,0.709,66242.4,66253.8,5,False,0.0172,2.5526,.70-.80,2-3x
BTC/USDT,2024-06-15 09:01:00,LONG,0.709,66240.9,66253.8,4,True,0.0195,0.1414,.70-.80,
BTC/USDT,2024-06-15 09:02:00,LONG,0.7091,66242.4,66253.8,3,True,0.0172,0.1419,.70-.80,
BTC/USDT,2024-06-15 09:03:00,LONG,0.7292,66252.7,66253.8,2,True,0.0017,0.9627,.70-.80,
BTC/USDT,2024-06-15 09:04:00,LONG,0.7136,66259.2,66253.8,1,True,-0.0081,0.6063,.70-.80,
BTC/USDT,2024-06-15 09:06:00,LONG,0.7198,66256.8,66266.4,2,True,0.0145,0.3042,.70-.80,
BTC/USDT,2024-06-15 09:07:00,LONG,0.7405,66259.3,66266.4,1,True,0.0107,0.2997,.70-.80,
BTC/USDT,2024-06-15 09:11:00,LONG,0.7057,66276.0,66273.1,3,True,-0.0044,0.7112,.70-.80,
BTC/USDT,2024-06-15 09:12:00,LONG,0.7088,66268.9,66273.1,2,True,0.0063,0.9173,.70-.80,
BTC/USDT,2024-06-15 09:13:00,LONG,0.7284,66261.6,66273.1,1,True,0.0174,0.8921,.70-.80,
BTC/USDT,2024-06-15 09:15:00,LONG,0.7399,66276.2,66268.4,1,True,-0.0118,0.3813,.70-.80,
BTC/USDT,2024-06-15 09:17:00,LONG,0.7389,66269.9,66269.7,2,True,-0.0003,0.1811,.70-.80,
BTC/USDT,2024-06-15 09:18:00,LONG,0.7337,66266.1,66269.7,1,True,0.0054,0.4693,.70-.80,
BTC/USDT,2024-06-15 09:20:00,LONG,0.7463,66265.2,66237.7,1,True,-0.0415,0.7843,.70-.80,
BTC/USDT,2024-06-15 09:22:00,LONG,0.7101,66246.4,66231.1,1,True,-0.0231,0.9868,.70-.80,
ETH/USDT,2024-06-15 05:42:00,LONG,0.7651,3524.75,3524.87,1,True,0.0034,1.7476,.70-.80,1.5-2x
ETH/USDT,2024-06-15 05:45:00,LONG,0.7652,3526.19,3526.04,1,True,-0.0043,0.5595,.70-.80,
ETH/USDT,2024-06-15 05:48:00,LONG,0.742,3523.96,3525.1,1,True,0.0323,0.9855,.70-.80,
ETH/USDT,2024-06-15 05:54:00,LONG,0.7288,3522.99,3524.32,2,True,0.0378,0.5187,.70-.80,
ETH/USDT,2024-06-15 05:55:00,LONG,0.7275,3524.59,3524.32,1,True,-0.0077,1.1224,.70-.80,1-1.5x
ETH/USDT,2024-06-15 05:57:00,LONG,0.7237,3526.72,3526.5,2,True,-0.0062,1.6384,.70-.80,1.5-2x
ETH/USDT,2024-06-15 05:58:00,LONG,0.742,3526.89,3526.5,1,True,-0.0111,0.1177,.70-.80,
ETH/USDT,2024-06-15 06:00:00,LONG,0.7265,3528.27,3531.88,3,True,0.1023,1.2394,.70-.80,1-1.5x
ETH/USDT,2024-06-15 06:01:00,LONG,0.7434,3530.0,3531.88,2,True,0.0533,1.1839,.70-.80,1-1.5x
ETH/USDT,2024-06-15 06:02:00,LONG,0.7314,3531.48,3531.88,1,True,0.0113,1.1216,.70-.80,1-1.5x
ETH/USDT,2024-06-15 06:06:00,LONG,0.7326,3537.61,3542.39,1,True,0.1351,0.3637,.70-.80,
ETH/USDT,2024-06-15 06:11:00,LONG,0.7259,3549.0,3555.3,5,False,0.1775,2.0897,.70-.80,2-3x
ETH/USDT,2024-06-15 06:12:00,LONG,0.7379,3544.8,3555.3,4,True,0.2962,1.5733,.70-.80,1.5-2x
ETH/USDT,2024-06-15 06:13:00,LONG,0.7257,3546.6,3555.3,3,True,0.2453,0.6819,.70-.80,
ETH/USDT,2024-06-15 06:14:00,LONG,0.727,3549.95,3555.3,2,True,0.1507,1.2496,.70-.80,1-1.5x
ETH/USDT,2024-06-15 06:15:00,LONG,0.7307,3555.38,3555.3,1,True,-0.0023,1.9159,.70-.80,1.5-2x
ETH/USDT,2024-06-15 06:18:00,LONG,0.7462,3545.71,3545.36,2,True,-0.0099,0.8979,.70-.80,
ETH/USDT,2024-06-15 06:19:00,LONG,0.76,3542.62,3545.36,1,True,0.0773,0.8664,.70-.80,
ETH/USDT,2024-06-15 06:21:00,LONG,0.7297,3544.85,3544.79,2,True,-0.0017,0.142,.70-.80,
ETH/USDT,2024-06-15 06:22:00,LONG,0.7233,3543.0,3544.79,1,True,0.0505,0.5092,.70-.80,
ETH/USDT,2024-06-15 06:29:00,LONG,0.7182,3539.99,3537.02,1,True,-0.0839,0.333,.70-.80,
ETH/USDT,2024-06-15 06:32:00,LONG,0.716,3538.49,3539.6,5,False,0.0314,1.14,.70-.80,1-1.5x
ETH/USDT,2024-06-15 06:33:00,LONG,0.7309,3539.6,3538.46,5,False,-0.0322,0.3476,.70-.80,
ETH/USDT,2024-06-15 06:34:00,LONG,0.7829,3537.2,3540.17,5,False,0.084,0.7736,.70-.80,
ETH/USDT,2024-06-15 06:35:00,LONG,0.7262,3538.79,3540.17,4,True,0.039,0.5654,.70-.80,
ETH/USDT,2024-06-15 06:36:00,LONG,0.746,3537.8,3540.17,3,True,0.067,0.3525,.70-.80,
ETH/USDT,2024-06-15 06:37:00,LONG,0.7522,3539.6,3540.17,2,True,0.0161,0.7092,.70-.80,
ETH/USDT,2024-06-15 06:38:00,LONG,0.7305,3538.46,3540.17,1,True,0.0483,0.4617,.70-.80,
ETH/USDT,2024-06-15 06:43:00,LONG,0.7414,3543.42,3542.81,2,True,-0.0172,1.3546,.70-.80,1-1.5x
ETH/USDT,2024-06-15 06:44:00,LONG,0.7365,3544.85,3542.81,1,True,-0.0575,0.6943,.70-.80,
ETH/USDT,2024-06-15 06:48:00,LONG,0.7341,3541.88,3541.66,1,True,-0.0062,1.1911,.70-.80,1-1.5x
ETH/USDT,2024-06-15 06:51:00,LONG,0.7237,3548.03,3554.9,1,True,0.1936,0.0527,.70-.80,
ETH/USDT,2024-06-15 06:53:00,LONG,0.7171,3554.61,3542.7,5,False,-0.3351,0.1045,.70-.80,
ETH/USDT,2024-06-15 06:54:00,LONG,0.7229,3550.16,3542.7,4,True,-0.2101,1.5184,.70-.80,1.5-2x
ETH/USDT,2024-06-15 06:55:00,LONG,0.7274,3543.47,3542.7,3,True,-0.0217,2.0012,.70-.80,2-3x
ETH/USDT,2024-06-15 06:56:00,LONG,0.7686,3538.33,3542.7,2,True,0.1235,1.4521,.70-.80,1-1.5x
ETH/USDT,2024-06-15 06:57:00,LONG,0.7403,3539.46,3542.7,1,True,0.0915,0.321,.70-.80,
ETH/USDT,2024-06-15 07:00:00,LONG,0.717,3543.39,3539.79,1,True,-0.1016,1.0341,.70-.80,1-1.5x
ETH/USDT,2024-06-15 07:03:00,LONG,0.7068,3540.88,3542.79,3,True,0.0539,0.8122,.70-.80,
ETH/USDT,2024-06-15 07:04:00,LONG,0.7264,3541.95,3542.79,2,True,0.0237,0.289,.70-.80,
ETH/USDT,2024-06-15 07:05:00,LONG,0.7166,3544.34,3542.79,1,True,-0.0437,0.6431,.70-.80,
ETH/USDT,2024-06-15 07:09:00,LONG,0.7331,3539.0,3538.99,1,True,-0.0003,0.5089,.70-.80,
ETH/USDT,2024-06-15 07:13:00,LONG,0.7306,3542.0,3544.6,2,True,0.0734,0.5892,.70-.80,
ETH/USDT,2024-06-15 07:14:00,LONG,0.7233,3541.6,3544.6,1,True,0.0847,0.1328,.70-.80,
ETH/USDT,2024-06-15 07:16:00,LONG,0.7275,3543.81,3544.0,1,True,0.0054,0.3236,.70-.80,
ETH/USDT,2024-06-15 07:18:00,LONG,0.7236,3546.51,3549.11,3,True,0.0733,1.0503,.70-.80,1-1.5x
ETH/USDT,2024-06-15 07:19:00,LONG,0.7214,3546.38,3549.11,2,True,0.077,0.0575,.70-.80,
ETH/USDT,2024-06-15 07:20:00,LONG,0.715,3547.8,3549.11,1,True,0.0369,0.6675,.70-.80,
ETH/USDT,2024-06-15 07:22:00,LONG,0.7056,3547.81,3544.2,2,True,-0.1018,0.683,.70-.80,
ETH/USDT,2024-06-15 07:23:00,LONG,0.7111,3546.49,3544.2,1,True,-0.0646,0.7148,.70-.80,
ETH/USDT,2024-06-15 07:25:00,LONG,0.7341,3543.58,3540.59,3,True,-0.0844,0.3353,.70-.80,
ETH/USDT,2024-06-15 07:26:00,LONG,0.7291,3544.34,3540.59,2,True,-0.1058,0.4173,.70-.80,
ETH/USDT,2024-06-15 07:27:00,LONG,0.7189,3545.99,3540.59,1,True,-0.1523,0.8965,.70-.80,
ETH/USDT,2024-06-15 07:30:00,LONG,0.7139,3533.2,3532.8,1,True,-0.0113,2.4586,.70-.80,2-3x
ETH/USDT,2024-06-15 07:32:00,LONG,0.7305,3531.79,3532.09,5,False,0.0085,0.4379,.70-.80,
ETH/USDT,2024-06-15 07:33:00,LONG,0.7179,3533.05,3534.07,5,False,0.0289,0.5528,.70-.80,
ETH/USDT,2024-06-15 07:34:00,LONG,0.7346,3532.37,3529.64,5,False,-0.0773,0.2982,.70-.80,
ETH/USDT,2024-06-15 07:35:00,LONG,0.7211,3533.19,3529.64,4,True,-0.1005,0.3804,.70-.80,
ETH/USDT,2024-06-15 07:36:00,LONG,0.724,3530.64,3529.64,3,True,-0.0283,1.1586,.70-.80,1-1.5x
ETH/USDT,2024-06-15 07:37:00,LONG,0.7392,3532.09,3529.64,2,True,-0.0694,0.6466,.70-.80,
ETH/USDT,2024-06-15 07:38:00,LONG,0.7373,3534.07,3529.64,1,True,-0.1254,0.8966,.70-.80,
ETH/USDT,2024-06-15 07:41:00,LONG,0.7121,3528.39,3529.99,2,True,0.0453,0.093,.70-.80,
ETH/USDT,2024-06-15 07:42:00,LONG,0.7437,3529.39,3529.99,1,True,0.017,0.4345,.70-.80,
ETH/USDT,2024-06-15 07:44:00,LONG,0.7297,3528.67,3527.4,2,True,-0.036,0.5731,.70-.80,
ETH/USDT,2024-06-15 07:45:00,LONG,0.716,3527.0,3527.4,1,True,0.0113,0.7228,.70-.80,
ETH/USDT,2024-06-15 07:47:00,LONG,0.7139,3529.44,3528.4,1,True,-0.0295,0.8784,.70-.80,
ETH/USDT,2024-06-15 07:49:00,LONG,0.7754,3528.21,3532.42,2,True,0.1193,0.0922,.70-.80,
ETH/USDT,2024-06-15 07:50:00,LONG,0.7088,3527.38,3532.42,1,True,0.1429,0.5197,.70-.80,
ETH/USDT,2024-06-15 07:53:00,LONG,0.7135,3532.9,3533.2,2,True,0.0085,0.7584,.70-.80,
ETH/USDT,2024-06-15 07:54:00,LONG,0.7319,3533.43,3533.2,1,True,-0.0065,0.2648,.70-.80,
ETH/USDT,2024-06-15 07:56:00,LONG,0.7421,3532.2,3532.01,1,True,-0.0054,0.5211,.70-.80,
ETH/USDT,2024-06-15 07:59:00,LONG,0.7055,3529.2,3531.2,1,True,0.0567,1.5779,.70-.80,1.5-2x
ETH/USDT,2024-06-15 08:01:00,LONG,0.727,3527.2,3533.7,1,True,0.1843,2.0999,.70-.80,2-3x
ETH/USDT,2024-06-15 08:05:00,LONG,0.7034,3532.61,3531.83,1,True,-0.0221,0.569,.70-.80,
ETH/USDT,2024-06-15 08:07:00,LONG,0.6947,3533.53,3535.22,2,True,0.0478,0.6911,.60-.70,
ETH/USDT,2024-06-15 08:08:00,LONG,0.7079,3535.1,3535.22,1,True,0.0034,0.6381,.70-.80,
ETH/USDT,2024-06-15 08:11:00,LONG,0.7062,3535.39,3535.14,1,True,-0.0071,0.3641,.70-.80,
ETH/USDT,2024-06-15 08:15:00,LONG,0.695,3536.18,3535.93,4,True,-0.0071,1.306,.60-.70,1-1.5x
ETH/USDT,2024-06-15 08:16:00,LONG,0.6956,3537.18,3535.93,3,True,-0.0353,0.4367,.60-.70,
ETH/USDT,2024-06-15 08:17:00,LONG,0.7422,3535.18,3535.93,2,True,0.0212,0.8533,.70-.80,
ETH/USDT,2024-06-15 08:18:00,LONG,0.7237,3535.56,3535.93,1,True,0.0105,0.1623,.70-.80,
ETH/USDT,2024-06-15 08:22:00,LONG,0.7168,3538.0,3531.39,5,False,-0.1868,0.1072,.70-.80,
ETH/USDT,2024-06-15 08:23:00,LONG,0.7279,3537.64,3531.39,4,True,-0.1767,0.2564,.70-.80,
ETH/USDT,2024-06-15 08:24:00,LONG,0.7002,3537.48,3531.39,3,True,-0.1722,0.1339,.70-.80,
ETH/USDT,2024-06-15 08:25:00,LONG,0.6934,3536.04,3531.39,2,True,-0.1315,1.1733,.60-.70,1-1.5x
ETH/USDT,2024-06-15 08:26:00,LONG,0.6941,3528.8,3531.39,1,True,0.0734,3.5166,.60-.70,3-5x
ETH/USDT,2024-06-15 08:29:00,LONG,0.7159,3529.53,3531.87,2,True,0.0663,0.1243,.70-.80,
ETH/USDT,2024-06-15 08:30:00,LONG,0.6995,3531.92,3531.87,1,True,-0.0014,1.1004,.60-.70,1-1.5x
ETH/USDT,2024-06-15 08:35:00,LONG,0.7402,3534.6,3535.21,2,True,0.0173,0.5119,.70-.80,
ETH/USDT,2024-06-15 08:36:00,LONG,0.7113,3535.6,3535.21,1,True,-0.011,0.4828,.70-.80,
ETH/USDT,2024-06-15 08:40:00,LONG,0.719,3534.21,3535.3,4,True,0.0308,0.2128,.70-.80,
ETH/USDT,2024-06-15 08:41:00,LONG,0.718,3534.52,3535.3,3,True,0.0221,0.1557,.70-.80,
ETH/USDT,2024-06-15 08:42:00,LONG,0.7501,3533.86,3535.3,2,True,0.0407,0.3312,.70-.80,
ETH/USDT,2024-06-15 08:43:00,LONG,0.7197,3535.14,3535.3,1,True,0.0045,0.6339,.70-.80,
ETH/USDT,2024-06-15 08:45:00,LONG,0.7145,3535.29,3534.79,3,True,-0.0141,0.005,.70-.80,
ETH/USDT,2024-06-15 08:46:00,LONG,0.706,3533.19,3534.79,2,True,0.0453,1.7679,.70-.80,1.5-2x
ETH/USDT,2024-06-15 08:47:00,LONG,0.7197,3532.46,3534.79,1,True,0.066,0.6863,.70-.80,
ETH/USDT,2024-06-15 08:49:00,LONG,0.7703,3534.48,3533.35,5,False,-0.032,0.2803,.70-.80,
ETH/USDT,2024-06-15 08:50:00,LONG,0.7082,3534.42,3533.35,4,True,-0.0303,0.0609,.70-.80,
ETH/USDT,2024-06-15 08:51:00,LONG,0.7215,3533.61,3533.35,3,True,-0.0074,0.8049,.70-.80,
ETH/USDT,2024-06-15 08:52:00,LONG,0.718,3533.8,3533.35,2,True,-0.0127,0.1891,.70-.80,
ETH/USDT,2024-06-15 08:53:00,LONG,0.7522,3533.76,3533.35,1,True,-0.0116,0.0431,.70-.80,
ETH/USDT,2024-06-15 08:56:00,LONG,0.7159,3533.27,3532.35,1,True,-0.026,1.1329,.70-.80,1-1.5x
ETH/USDT,2024-06-15 09:00:00,LONG,0.7353,3535.12,3535.59,2,True,0.0133,0.836,.70-.80,
ETH/USDT,2024-06-15 09:01:00,LONG,0.7477,3534.95,3535.59,1,True,0.0181,0.1673,.70-.80,
ETH/USDT,2024-06-15 09:03:00,LONG,0.7205,3535.39,3536.22,1,True,0.0235,0.2055,.70-.80,
ETH/USDT,2024-06-15 09:06:00,LONG,0.7274,3536.09,3536.83,1,True,0.0209,0.1639,.70-.80,
ETH/USDT,2024-06-15 09:09:00,LONG,0.7927,3537.86,3538.7,1,True,0.0237,0.2919,.70-.80,
ETH/USDT,2024-06-15 09:12:00,LONG,0.7475,3538.41,3536.27,1,True,-0.0605,1.0507,.70-.80,1-1.5x
ETH/USDT,2024-06-15 09:15:00,LONG,0.7562,3536.69,3535.33,3,True,-0.0385,1.2211,.70-.80,1-1.5x
ETH/USDT,2024-06-15 09:16:00,LONG,0.7499,3535.81,3535.33,2,True,-0.0136,0.9495,.70-.80,
ETH/USDT,2024-06-15 09:17:00,LONG,0.7323,3534.79,3535.33,1,True,0.0153,1.0936,.70-.80,1-1.5x
ETH/USDT,2024-06-15 09:19:00,LONG,0.742,3534.98,3534.92,1,True,-0.0017,0.3937,.70-.80,
