symbol,date,direction,psi,entry,exit,bars_held,exhausted,ret_pct,relvol,psi_bin,rv_bin
BTC/USDT,2024-08-28,LONG,0.6835,59034.0,59352.1,1,True,0.5388,0.2357,.60-.70,
BTC/USDT,2024-09-01,LONG,0.6977,57296.1,57484.0,2,True,0.3279,1.1055,.60-.70,1-1.5x
BTC/USDT,2024-09-02,LONG,0.5797,59143.2,57484.0,1,True,-2.8054,1.222,.55-.60,1-1.5x
BTC/USDT,2024-09-04,LONG,0.6889,57970.0,56176.0,1,True,-3.0947,0.3267,.60-.70,
BTC/USDT,2024-09-06,LONG,0.5536,53958.8,54875.9,2,True,1.6996,1.4441,.55-.60,1-1.5x
BTC/USDT,2024-09-07,LONG,0.6478,54155.8,54875.9,1,True,1.3297,0.1342,.60-.70,
BTC/USDT,2024-09-09,LONG,0.7465,57030.8,59991.8,5,False,5.1919,1.3693,.70-.80,1-1.5x
BTC/USDT,2024-09-10,LONG,0.5517,57639.7,59991.8,4,True,4.0807,0.389,.55-.60,
BTC/USDT,2024-09-11,LONG,0.7016,57338.3,59991.8,3,True,4.6278,0.1912,.70-.80,
BTC/USDT,2024-09-12,LONG,0.7058,58132.5,59991.8,2,True,3.1984,0.5921,.70-.80,
BTC/USDT,2024-09-17,LONG,0.5658,60314.6,63574.2,5,False,5.4043,1.5162,.55-.60,1.5-2x
BTC/USDT,2024-09-18,LONG,0.6893,61767.7,63336.1,5,False,2.5392,0.9893,.60-.70,
BTC/USDT,2024-09-19,LONG,0.7615,62956.3,64275.8,5,False,2.0959,0.7824,.70-.80,
BTC/USDT,2024-09-20,LONG,0.6069,63200.0,64275.8,4,True,1.7022,0.1577,.60-.70,
BTC/USDT,2024-09-21,LONG,0.6727,63348.0,64275.8,3,True,1.4646,0.1002,.60-.70,
BTC/USDT,2024-09-22,LONG,0.6883,63574.2,64275.8,2,True,1.1036,0.1588,.60-.70,
BTC/USDT,2024-09-23,LONG,0.6083,63336.1,64275.8,1,True,1.4837,0.1759,.60-.70,
BTC/USDT,2024-09-29,LONG,0.6957,65603.5,63327.5,1,True,-3.4693,0.2245,.60-.70,
BTC/USDT,2024-10-03,LONG,0.7736,60753.8,62058.6,2,True,2.1477,0.0943,.70-.80,
BTC/USDT,2024-10-04,LONG,0.7841,62094.1,62058.6,1,True,-0.0572,1.1036,.70-.80,1-1.5x
BTC/USDT,2024-10-07,LONG,0.7981,62222.1,62155.9,1,True,-0.1064,0.5358,.70-.80,
BTC/USDT,2024-10-11,LONG,0.6854,62546.0,66089.8,3,True,5.6659,1.8979,.60-.70,1.5-2x
BTC/USDT,2024-10-12,LONG,0.6878,63209.9,66089.8,2,True,4.5561,0.5426,.60-.70,
BTC/USDT,2024-10-17,LONG,0.7581,67426.5,67421.2,5,False,-0.0079,0.1311,.70-.80,
BTC/USDT,2024-10-18,LONG,0.6618,68431.4,67421.2,4,True,-1.4762,0.6963,.60-.70,
BTC/USDT,2024-10-19,LONG,0.7365,68366.2,67421.2,3,True,-1.3823,0.0446,.70-.80,
BTC/USDT,2024-10-20,LONG,0.8352,69035.6,67421.2,2,True,-2.3385,0.5006,>.80,
BTC/USDT,2024-10-21,LONG,0.6385,67371.7,67421.2,1,True,0.0735,1.3426,.60-.70,1-1.5x
BTC/USDT,2024-10-23,LONG,0.7103,66666.0,68198.5,1,True,2.2988,0.6135,.70-.80,
BTC/USDT,2024-10-26,LONG,0.7308,67095.9,68022.9,1,True,1.3816,0.3024,.70-.80,
BTC/USDT,2024-10-28,LONG,0.8322,69961.2,72345.2,2,True,3.4076,1.4481,>.80,1-1.5x
BTC/USDT,2024-11-01,LONG,0.8498,69495.5,68769.3,2,True,-1.045,0.557,>.80,
BTC/USDT,2024-11-02,LONG,0.6838,69371.0,68769.3,1,True,-0.8674,0.0873,.60-.70,
BTC/USDT,2024-11-08,LONG,0.6356,76499.1,87944.5,4,True,14.9615,0.3154,.60-.70,
BTC/USDT,2024-11-09,LONG,0.9255,76675.0,87944.5,3,True,14.6978,0.0861,>.80,
BTC/USDT,2024-11-10,LONG,0.6249,80360.0,87944.5,2,True,9.4382,1.7581,.60-.70,1.5-2x
BTC/USDT,2024-11-11,LONG,0.634,88640.0,87944.5,1,True,-0.7846,3.0003,.60-.70,3-5x
BTC/USDT,2024-11-15,LONG,0.9401,91022.9,94286.8,5,False,3.5858,1.1895,>.80,1-1.5x
BTC/USDT,2024-11-16,LONG,0.7928,90583.3,94286.8,4,True,4.0885,0.1347,.70-.80,
BTC/USDT,2024-11-17,LONG,0.8791,89860.0,94286.8,3,True,4.9263,0.2215,>.80,
BTC/USDT,2024-11-18,LONG,0.7993,90464.0,94286.8,2,True,4.2258,0.1892,.70-.80,
BTC/USDT,2024-11-19,LONG,0.8313,92307.9,94286.8,1,True,2.1438,0.5767,>.80,
BTC/USDT,2024-11-22,LONG,0.6561,98891.8,91960.1,4,True,-7.0094,0.1732,.60-.70,
BTC/USDT,2024-11-23,LONG,0.7774,97666.5,91960.1,3,True,-5.8427,0.3653,.70-.80,
BTC/USDT,2024-11-24,LONG,0.64,97899.9,91960.1,2,True,-6.0672,0.0717,.60-.70,
BTC/USDT,2024-11-25,LONG,0.713,93002.0,91960.1,1,True,-1.1203,1.3634,.70-.80,1-1.5x
BTC/USDT,2024-11-27,LONG,0.6337,95848.1,96409.0,3,True,0.5852,1.2662,.60-.70,1-1.5x
BTC/USDT,2024-11-28,LONG,0.7496,95636.7,96409.0,2,True,0.8075,0.0658,.70-.80,
BTC/USDT,2024-11-29,LONG,0.7115,97456.1,96409.0,1,True,-1.0744,0.5679,.70-.80,
BTC/USDT,2024-12-07,LONG,0.637,99835.4,96593.2,3,True,-3.2475,0.0457,.60-.70,
BTC/USDT,2024-12-08,LONG,0.8719,101107.7,96593.2,2,True,-4.465,0.5717,>.80,
BTC/USDT,2024-12-09,LONG,0.7425,97267.2,96593.2,1,True,-0.6929,1.5804,.70-.80,1.5-2x
BTC/USDT,2024-12-12,LONG,0.769,100001.1,106066.0,4,True,6.0648,0.4553,.70-.80,
BTC/USDT,2024-12-13,LONG,0.7633,101418.6,106066.0,3,True,4.5824,0.5854,.70-.80,
BTC/USDT,2024-12-14,LONG,0.6126,101421.3,106066.0,2,True,4.5796,0.0011,.60-.70,
BTC/USDT,2024-12-15,LONG,0.5901,104477.4,106066.0,1,True,1.5205,1.3923,.55-.60,1-1.5x
BTC/USDT,2024-12-17,LONG,0.5971,106128.4,97806.4,3,True,-7.8414,0.0298,.55-.60,
BTC/USDT,2024-12-18,LONG,0.7951,100213.1,97806.4,2,True,-2.4016,2.3254,.70-.80,2-3x
BTC/USDT,2024-12-19,LONG,0.7778,97458.1,97806.4,1,True,0.3574,1.1201,.70-.80,1-1.5x
BTC/USDT,2024-12-23,LONG,0.8058,94884.1,94304.1,4,True,-0.6113,0.1231,>.80,
BTC/USDT,2024-12-24,LONG,0.5629,98661.3,94304.1,3,True,-4.4163,1.5605,.55-.60,1.5-2x
BTC/USDT,2024-12-25,LONG,0.5615,99440.3,94304.1,2,True,-5.1651,0.3127,.55-.60,
BTC/USDT,2024-12-26,LONG,0.7388,95783.3,94304.1,1,True,-1.5443,1.4261,.70-.80,1-1.5x
BTC/USDT,2024-12-30,LONG,0.6208,92796.4,94589.5,2,True,1.9323,0.4046,.60-.70,
BTC/USDT,2024-12-31,LONG,0.5671,93585.1,94589.5,1,True,1.0732,0.3826,.55-.60,
BTC/USDT,2025-01-02,LONG,0.6644,96988.4,96957.9,5,False,-0.0314,1.1056,.60-.70,1-1.5x
BTC/USDT,2025-01-03,LONG,0.569,98183.4,95037.0,5,False,-3.2046,0.532,.55-.60,
BTC/USDT,2025-01-04,LONG,0.5883,98221.9,95037.0,4,True,-3.2426,0.0179,.55-.60,
BTC/USDT,2025-01-05,LONG,0.6787,98363.9,95037.0,3,True,-3.3822,0.067,.60-.70,
BTC/USDT,2025-01-07,LONG,0.6114,96957.9,95037.0,1,True,-1.9812,2.2315,.60-.70,2-3x
BTC/USDT,2025-01-10,LONG,0.7509,94726.5,94549.9,2,True,-0.1864,0.9761,.70-.80,
BTC/USDT,2025-01-11,LONG,0.6685,94612.5,94549.9,1,True,-0.0662,0.0511,.60-.70,
BTC/USDT,2025-01-13,LONG,0.8001,94538.5,104551.6,5,False,10.5916,0.0056,>.80,
BTC/USDT,2025-01-16,LONG,0.7657,99990.8,102264.3,4,True,2.2737,0.2283,.70-.80,
BTC/USDT,2025-01-17,LONG,0.5783,104084.4,102264.3,3,True,-1.7487,1.7355,.55-.60,1.5-2x
BTC/USDT,2025-01-18,LONG,0.6105,104551.6,102264.3,2,True,-2.1877,0.1946,.60-.70,
BTC/USDT,2025-01-19,LONG,0.6122,101334.0,102264.3,1,True,0.9181,1.2694,.60-.70,1-1.5x
BTC/USDT,2025-01-22,LONG,0.618,103704.1,103914.8,1,True,0.2032,0.896,.60-.70,
BTC/USDT,2025-01-27,LONG,0.666,102076.1,101349.3,1,True,-0.712,0.2386,.60-.70,
BTC/USDT,2025-01-30,LONG,0.8877,104727.2,100633.2,2,True,-3.9092,0.4812,>.80,
BTC/USDT,2025-01-31,LONG,0.5526,102439.9,100633.2,1,True,-1.7637,1.0512,.55-.60,1-1.5x
BTC/USDT,2025-02-03,LONG,0.8236,101337.5,96616.1,2,True,-4.6591,1.5843,>.80,1.5-2x
BTC/USDT,2025-02-06,LONG,0.9472,96554.7,96504.1,1,True,-0.0524,0.0302,>.80,
BTC/USDT,2025-02-11,LONG,0.5792,95779.9,97504.0,3,True,1.8001,0.9765,.55-.60,
BTC/USDT,2025-02-12,LONG,0.5661,97870.1,97504.0,2,True,-0.3741,1.1956,.55-.60,1-1.5x
BTC/USDT,2025-02-13,LONG,0.7839,96617.0,97504.0,1,True,0.9181,0.7053,.70-.80,
BTC/USDT,2025-02-15,LONG,0.6008,97587.3,95778.3,2,True,-1.8537,0.0476,.60-.70,
BTC/USDT,2025-02-16,LONG,0.6564,96105.6,95778.3,1,True,-0.3406,0.8351,.60-.70,
BTC/USDT,2025-02-19,LONG,0.5572,96644.3,91534.5,5,False,-5.2872,0.6032,.55-.60,
BTC/USDT,2025-02-20,LONG,0.7113,98307.9,88680.7,5,False,-9.7929,1.0015,.70-.80,1-1.5x
BTC/USDT,2025-02-21,LONG,0.5585,96172.9,88680.7,4,True,-7.7903,1.2476,.55-.60,1-1.5x
BTC/USDT,2025-02-22,LONG,0.6183,96552.1,88680.7,3,True,-8.1525,0.2429,.60-.70,
BTC/USDT,2025-02-23,LONG,0.6899,96264.7,88680.7,2,True,-7.8783,0.219,.60-.70,
BTC/USDT,2025-02-24,LONG,0.5631,91534.5,88680.7,1,True,-3.1177,3.1558,.55-.60,3-5x
BTC/USDT,2025-03-01,LONG,0.8709,86056.1,94269.5,1,True,9.5442,0.9924,>.80,
BTC/USDT,2025-03-03,LONG,0.6011,86219.7,87277.9,1,True,1.2273,2.3936,.60-.70,2-3x
BTC/USDT,2025-03-07,LONG,0.9094,86797.1,83691.9,5,False,-3.5775,0.9377,>.80,
BTC/USDT,2025-03-08,LONG,0.6371,86227.9,83691.9,4,True,-2.941,0.1769,.60-.70,
BTC/USDT,2025-03-10,LONG,0.8559,78595.8,83691.9,2,True,6.4839,0.6729,>.80,
BTC/USDT,2025-03-11,LONG,0.8328,82943.2,83691.9,1,True,0.9027,1.3203,>.80,1-1.5x
BTC/USDT,2025-03-14,LONG,0.8028,83988.7,84342.0,1,True,0.4207,0.8238,>.80,
BTC/USDT,2025-03-17,LONG,0.5855,84011.9,86841.0,2,True,3.3675,0.4163,.55-.60,
BTC/USDT,2025-03-23,LONG,0.7642,86083.3,84427.3,5,False,-1.9237,0.8623,.70-.80,
BTC/USDT,2025-03-24,LONG,0.6109,87496.7,82650.1,5,False,-5.5392,0.5299,.60-.70,
BTC/USDT,2025-03-25,LONG,0.5787,87414.6,82650.1,4,True,-5.4505,0.0316,.55-.60,
BTC/USDT,2025-03-26,LONG,0.708,86926.2,82650.1,3,True,-4.9192,0.1883,.70-.80,
BTC/USDT,2025-03-27,LONG,0.6534,87228.0,82650.1,2,True,-5.2482,0.1213,.60-.70,
BTC/USDT,2025-03-30,LONG,0.5898,82398.2,82556.9,1,True,0.1926,0.1207,.55-.60,
BTC/USDT,2025-04-03,LONG,0.6391,83216.3,83534.2,2,True,0.382,0.3923,.60-.70,
BTC/USDT,2025-04-04,LONG,0.5919,83889.0,83534.2,1,True,-0.4229,0.3712,.55-.60,
ETH/USDT,2024-08-28,LONG,0.5748,2528.4,2525.89,2,True,-0.0993,0.8998,.55-.60,
ETH/USDT,2024-08-29,LONG,0.5878,2527.8,2525.89,1,True,-0.0756,0.0076,.55-.60,
ETH/USDT,2024-08-31,LONG,0.6561,2513.2,2368.62,5,False,-5.7528,0.1618,.60-.70,
ETH/USDT,2024-09-02,LONG,0.554,2538.0,2368.62,3,True,-6.6738,1.5352,.55-.60,1.5-2x
ETH/USDT,2024-09-03,LONG,0.5593,2424.94,2368.62,2,True,-2.3225,1.4185,.55-.60,1-1.5x
ETH/USDT,2024-09-04,LONG,0.6053,2450.34,2368.62,1,True,-3.335,0.3408,.60-.70,
ETH/USDT,2024-09-06,LONG,0.5805,2225.1,2297.25,2,True,3.2426,1.7997,.55-.60,1.5-2x
ETH/USDT,2024-09-07,LONG,0.6296,2273.8,2297.25,1,True,1.0313,0.6384,.60-.70,
ETH/USDT,2024-09-09,LONG,0.7552,2359.19,2417.99,5,False,2.4924,0.7745,.70-.80,
ETH/USDT,2024-09-11,LONG,0.7089,2340.5,2417.99,3,True,3.3108,0.5774,.70-.80,
ETH/USDT,2024-09-12,LONG,0.6837,2361.86,2417.99,2,True,2.3765,0.2847,.60-.70,
ETH/USDT,2024-09-15,LONG,0.5577,2316.21,2295.46,1,True,-0.8959,1.2372,.55-.60,1-1.5x
ETH/USDT,2024-09-29,LONG,0.5779,2657.61,2364.0,3,True,-11.0479,0.2938,.55-.60,
ETH/USDT,2024-09-30,LONG,0.6148,2602.16,2364.0,2,True,-9.1524,0.9032,.60-.70,
ETH/USDT,2024-10-01,LONG,0.5945,2448.07,2364.0,1,True,-3.4341,2.2195,.55-.60,2-3x
ETH/USDT,2024-10-04,LONG,0.7093,2414.51,2414.67,1,True,0.0066,1.0004,.70-.80,1-1.5x
ETH/USDT,2024-10-06,LONG,0.5786,2440.01,2439.58,5,False,-0.0176,0.4105,.55-.60,
ETH/USDT,2024-10-07,LONG,0.7811,2422.63,2476.4,5,False,2.2195,0.281,.70-.80,
ETH/USDT,2024-10-08,LONG,0.5891,2440.72,2476.4,4,True,1.4619,0.296,.55-.60,
ETH/USDT,2024-10-09,LONG,0.725,2370.74,2476.4,3,True,4.4568,1.1674,.70-.80,1-1.5x
ETH/USDT,2024-10-10,LONG,0.8174,2386.22,2476.4,2,True,3.7792,0.2872,>.80,
ETH/USDT,2024-10-13,LONG,0.8012,2468.96,2607.3,2,True,5.6032,0.1354,>.80,
ETH/USDT,2024-10-14,LONG,0.5808,2629.77,2607.3,1,True,-0.8544,2.4169,.55-.60,2-3x
ETH/USDT,2024-10-17,LONG,0.787,2605.67,2642.48,1,True,1.4127,0.0837,.70-.80,
ETH/USDT,2024-10-19,LONG,0.7023,2648.55,2666.57,2,True,0.6804,0.0904,.70-.80,
ETH/USDT,2024-10-20,LONG,0.8355,2747.15,2666.57,1,True,-2.9332,1.4218,>.80,1-1.5x
ETH/USDT,2024-10-25,LONG,0.571,2440.8,2508.0,2,True,2.7532,1.5142,.55-.60,1.5-2x
ETH/USDT,2024-10-26,LONG,0.8231,2482.7,2508.0,1,True,1.0191,0.6877,>.80,
ETH/USDT,2024-10-28,LONG,0.7457,2567.4,2639.01,1,True,2.7892,0.9322,.70-.80,
ETH/USDT,2024-10-31,LONG,0.8639,2518.72,2457.52,3,True,-2.4298,1.9037,>.80,1.5-2x
ETH/USDT,2024-11-01,LONG,0.7332,2511.76,2457.52,2,True,-2.1594,0.1002,.70-.80,
ETH/USDT,2024-11-02,LONG,0.7206,2494.3,2457.52,1,True,-1.4746,0.2517,.70-.80,
ETH/USDT,2024-11-04,LONG,0.743,2398.15,2422.4,1,True,1.0112,1.0188,.70-.80,1-1.5x
ETH/USDT,2024-11-06,LONG,0.7759,2721.85,2962.15,2,True,8.8286,3.3286,.70-.80,3-5x
ETH/USDT,2024-11-07,LONG,0.7603,2895.42,2962.15,1,True,2.3047,1.6137,.70-.80,1.5-2x
ETH/USDT,2024-11-10,LONG,0.7508,3183.15,3089.66,5,False,-2.937,0.4567,.70-.80,
ETH/USDT,2024-11-12,LONG,0.7954,3243.8,3089.66,3,True,-4.7518,0.9284,.70-.80,
ETH/USDT,2024-11-13,LONG,0.8894,3187.18,3089.66,2,True,-3.0598,0.4223,>.80,
ETH/USDT,2024-11-14,LONG,0.8728,3058.97,3089.66,1,True,1.0033,0.9692,>.80,
ETH/USDT,2024-11-18,LONG,0.7863,3208.01,3070.0,2,True,-4.302,1.0104,.70-.80,1-1.5x
ETH/USDT,2024-11-19,LONG,0.8475,3107.69,3070.0,1,True,-1.2128,0.7203,>.80,
ETH/USDT,2024-11-21,LONG,0.579,3356.15,3415.0,4,True,1.7535,2.0695,.55-.60,2-3x
ETH/USDT,2024-11-22,LONG,0.6112,3327.68,3415.0,3,True,2.6241,0.1882,.60-.70,
ETH/USDT,2024-11-23,LONG,0.7519,3394.16,3415.0,2,True,0.614,0.4487,.70-.80,
ETH/USDT,2024-11-24,LONG,0.8146,3361.2,3415.0,1,True,1.6006,0.2211,>.80,
ETH/USDT,2024-11-26,LONG,0.8652,3325.13,3578.42,2,True,7.6174,0.7066,>.80,
ETH/USDT,2024-11-27,LONG,0.8556,3653.43,3578.42,1,True,-2.0531,2.4355,>.80,2-3x
ETH/USDT,2024-11-29,LONG,0.8366,3591.99,3707.45,2,True,3.2144,0.0955,>.80,
ETH/USDT,2024-11-30,LONG,0.7191,3703.63,3707.45,1,True,0.1031,0.777,.70-.80,
ETH/USDT,2024-12-02,LONG,0.7893,3643.79,3996.59,5,False,9.6822,0.4613,.70-.80,
ETH/USDT,2024-12-03,LONG,0.6096,3614.65,4004.53,5,False,10.7861,0.2164,.60-.70,
ETH/USDT,2024-12-05,LONG,0.612,3785.63,4004.53,3,True,5.7824,0.3601,.60-.70,
ETH/USDT,2024-12-06,LONG,0.806,3998.81,4004.53,2,True,0.143,1.4466,>.80,1-1.5x
ETH/USDT,2024-12-07,LONG,0.7413,3996.59,4004.53,1,True,0.1987,0.0145,.70-.80,
ETH/USDT,2024-12-09,LONG,0.865,3712.05,3831.53,2,True,3.2187,1.7669,>.80,1.5-2x
ETH/USDT,2024-12-12,LONG,0.9045,3881.75,3959.77,3,True,2.0099,0.3422,>.80,
ETH/USDT,2024-12-13,LONG,0.7992,3906.79,3959.77,2,True,1.3561,0.1688,.70-.80,
ETH/USDT,2024-12-14,LONG,0.6676,3870.27,3959.77,1,True,2.3125,0.2447,.60-.70,
ETH/USDT,2024-12-16,LONG,0.6779,3986.37,3627.03,2,True,-9.0142,0.1794,.60-.70,
ETH/USDT,2024-12-17,LONG,0.5972,3892.62,3627.03,1,True,-6.8229,0.7419,.55-.60,
ETH/USDT,2024-12-20,LONG,0.8124,3472.3,3338.88,1,True,-3.8424,0.4351,>.80,
ETH/USDT,2024-12-24,LONG,0.6004,3493.2,3404.2,4,True,-2.5478,0.5635,.60-.70,
ETH/USDT,2024-12-27,LONG,0.7679,3333.41,3404.2,1,True,2.1237,0.0098,.70-.80,
ETH/USDT,2024-12-29,LONG,0.6841,3356.41,3609.19,5,False,7.5313,0.435,.60-.70,
ETH/USDT,2024-12-30,LONG,0.7375,3361.85,3656.88,5,False,8.7758,0.0506,.70-.80,
ETH/USDT,2024-12-31,LONG,0.561,3337.41,3635.99,5,False,8.9465,0.2525,.55-.60,
ETH/USDT,2025-01-02,LONG,0.6548,3456.25,3635.99,3,True,5.2004,0.9655,.60-.70,
ETH/USDT,2025-01-03,LONG,0.6777,3609.19,3635.99,2,True,0.7425,1.4021,.60-.70,1-1.5x
ETH/USDT,2025-01-07,LONG,0.6382,3380.81,3219.3,2,True,-4.7773,2.5345,.60-.70,2-3x
ETH/USDT,2025-01-10,LONG,0.7727,3267.1,3267.49,2,True,0.0119,0.4953,.70-.80,
ETH/USDT,2025-01-11,LONG,0.6477,3283.2,3267.49,1,True,-0.4785,0.1657,.60-.70,
ETH/USDT,2025-01-13,LONG,0.794,3137.61,3307.91,5,False,5.4277,1.3842,.70-.80,1-1.5x
ETH/USDT,2025-01-14,LONG,0.5718,3225.68,3307.91,4,True,2.5492,0.9472,.55-.60,
ETH/USDT,2025-01-16,LONG,0.7183,3307.96,3307.91,2,True,-0.0015,1.2373,.70-.80,1-1.5x
ETH/USDT,2025-01-19,LONG,0.7036,3215.35,3284.4,1,True,2.1475,0.7524,.70-.80,
ETH/USDT,2025-01-22,LONG,0.7957,3243.15,3338.98,1,True,2.9548,0.6779,.70-.80,
ETH/USDT,2025-01-24,LONG,0.8063,3310.21,3183.0,3,True,-3.843,0.2369,>.80,
ETH/USDT,2025-01-25,LONG,0.5866,3319.4,3183.0,2,True,-4.1092,0.0763,.55-.60,
ETH/USDT,2025-01-30,LONG,0.681,3247.47,3117.31,2,True,-4.008,1.2961,.60-.70,1-1.5x
ETH/USDT,2025-01-31,LONG,0.7071,3301.1,3117.31,1,True,-5.5675,0.4958,.70-.80,
ETH/USDT,2025-02-03,LONG,0.7989,2879.38,2788.22,2,True,-3.166,0.0866,.70-.80,
ETH/USDT,2025-02-06,LONG,0.9847,2686.92,2622.2,1,True,-2.4087,1.1096,>.80,1-1.5x
ETH/USDT,2025-02-08,LONG,0.744,2632.29,2627.22,1,True,-0.1926,0.1213,.70-.80,
ETH/USDT,2025-02-11,LONG,0.5512,2602.6,2738.34,1,True,5.2156,0.714,.55-.60,
ETH/USDT,2025-02-13,LONG,0.72,2675.81,2693.3,2,True,0.6536,0.6944,.70-.80,
ETH/USDT,2025-02-14,LONG,0.7047,2725.52,2693.3,1,True,-1.1822,0.5563,.70-.80,
ETH/USDT,2025-02-16,LONG,0.6301,2661.21,2744.46,1,True,3.1283,0.3595,.60-.70,
ETH/USDT,2025-02-18,LONG,0.5555,2672.0,2819.61,5,False,5.5243,0.7811,.55-.60,
ETH/USDT,2025-03-02,LONG,0.7055,2518.04,2241.61,3,True,-10.978,2.806,.70-.80,2-3x
ETH/USDT,2025-03-03,LONG,0.571,2149.28,2241.61,2,True,4.2959,2.522,.55-.60,2-3x
ETH/USDT,2025-03-04,LONG,0.648,2171.6,2241.61,1,True,3.2239,0.1837,.60-.70,
ETH/USDT,2025-03-07,LONG,0.8789,2141.8,2203.79,1,True,2.8943,0.4822,>.80,
ETH/USDT,2025-03-10,LONG,0.7212,1865.29,1864.8,3,True,-0.0263,1.2602,.70-.80,1-1.5x
ETH/USDT,2025-03-11,LONG,0.6357,1923.45,1864.8,2,True,-3.0492,0.5076,.60-.70,
ETH/USDT,2025-03-14,LONG,0.6965,1911.54,1937.29,1,True,1.3471,0.4133,.60-.70,
ETH/USDT,2025-03-17,LONG,0.5903,1926.27,1931.49,1,True,0.271,0.3621,.55-.60,
ETH/USDT,2025-03-20,LONG,0.5867,1983.79,1980.7,2,True,-0.1558,0.6078,.55-.60,
ETH/USDT,2025-03-21,LONG,0.5936,1965.84,1980.7,1,True,0.7559,0.1556,.55-.60,
ETH/USDT,2025-03-23,LONG,0.6715,2006.02,1897.03,5,False,-5.4331,0.353,.60-.70,
ETH/USDT,2025-03-24,LONG,0.6691,2081.16,1828.28,5,False,-12.1509,1.0063,.60-.70,1-1.5x
ETH/USDT,2025-03-26,LONG,0.6498,2009.47,1822.39,5,False,-9.3099,0.7518,.60-.70,
ETH/USDT,2025-03-27,LONG,0.691,2003.81,1822.39,4,True,-9.0538,0.0777,.60-.70,
ETH/USDT,2025-03-29,LONG,0.5623,1828.28,1822.39,2,True,-0.3222,1.0881,.55-.60,1-1.5x
ETH/USDT,2025-03-30,LONG,0.6014,1807.93,1822.39,1,True,0.7998,0.3875,.60-.70,
ETH/USDT,2025-04-03,LONG,0.652,1816.94,1805.87,2,True,-0.6093,0.3808,.60-.70,
ETH/USDT,2025-04-04,LONG,0.5987,1817.05,1805.87,1,True,-0.6153,0.0019,.55-.60,
BNB/USDT,2024-08-27,LONG,0.6331,533.2,537.1,1,True,0.7314,0.8533,.60-.70,
BNB/USDT,2024-08-31,LONG,0.6801,533.1,507.9,4,True,-4.7271,0.1695,.60-.70,
BNB/USDT,2024-09-05,LONG,0.6808,502.5,493.4,2,True,-1.8109,0.4171,.60-.70,
BNB/USDT,2024-09-08,LONG,0.6684,503.1,517.0,2,True,2.7629,0.9296,.60-.70,
BNB/USDT,2024-09-09,LONG,0.659,518.8,517.0,1,True,-0.347,1.4174,.60-.70,1-1.5x
BNB/USDT,2024-09-12,LONG,0.585,544.6,556.2,1,True,2.13,1.1841,.55-.60,1-1.5x
BNB/USDT,2024-09-14,LONG,0.6565,553.4,567.0,5,False,2.4575,0.2165,.60-.70,
BNB/USDT,2024-09-15,LONG,0.7328,553.2,567.0,4,True,2.4946,0.0173,.70-.80,
BNB/USDT,2024-09-16,LONG,0.7415,533.6,567.0,3,True,6.2594,1.647,.70-.80,1.5-2x
BNB/USDT,2024-09-17,LONG,0.7028,546.2,567.0,2,True,3.8081,1.0688,.70-.80,1-1.5x
BNB/USDT,2024-09-18,LONG,0.7426,559.7,567.0,1,True,1.3043,1.0884,.70-.80,1-1.5x
BNB/USDT,2024-09-20,LONG,0.5764,569.1,604.8,3,True,6.2731,0.1629,.55-.60,
BNB/USDT,2024-09-21,LONG,0.5737,588.7,604.8,2,True,2.7348,1.6097,.55-.60,1.5-2x
BNB/USDT,2024-09-22,LONG,0.7863,588.6,604.8,1,True,2.7523,0.0081,.70-.80,
BNB/USDT,2024-09-29,LONG,0.6248,595.5,567.7,1,True,-4.6683,0.4747,.60-.70,
BNB/USDT,2024-10-02,LONG,0.6247,542.8,544.8,1,True,0.3685,0.3548,.60-.70,
BNB/USDT,2024-10-04,LONG,0.633,555.5,570.5,2,True,2.7003,0.851,.60-.70,
BNB/USDT,2024-10-05,LONG,0.6364,563.0,570.5,1,True,1.3321,0.5804,.60-.70,
BNB/USDT,2024-10-11,LONG,0.5916,573.5,576.4,1,True,0.5057,0.8375,.55-.60,
BNB/USDT,2024-10-15,LONG,0.6268,594.8,600.9,1,True,1.0256,0.4802,.60-.70,
BNB/USDT,2024-10-17,LONG,0.6695,592.8,593.9,5,False,0.1856,0.6804,.60-.70,
BNB/USDT,2024-10-18,LONG,0.6047,599.4,585.1,5,False,-2.3857,0.5603,.60-.70,
BNB/USDT,2024-10-19,LONG,0.7254,597.8,594.7,5,False,-0.5186,0.135,.70-.80,
BNB/USDT,2024-10-20,LONG,0.8036,605.9,594.7,4,True,-1.8485,0.819,>.80,
BNB/USDT,2024-10-21,LONG,0.6632,598.8,594.7,3,True,-0.6847,0.8229,.60-.70,
BNB/USDT,2024-10-23,LONG,0.7405,585.1,594.7,1,True,1.6407,0.9953,.70-.80,
BNB/USDT,2024-10-25,LONG,0.5767,574.9,589.4,2,True,2.5222,2.0004,.55-.60,2-3x
BNB/USDT,2024-10-26,LONG,0.7255,583.4,589.4,1,True,1.0285,0.8852,.70-.80,
BNB/USDT,2024-10-28,LONG,0.699,601.3,606.6,1,True,0.8814,1.266,.60-.70,1-1.5x
BNB/USDT,2024-11-02,LONG,0.6515,568.7,557.8,1,True,-1.9167,0.4581,.60-.70,
BNB/USDT,2024-11-08,LONG,0.7626,597.9,659.8,3,True,10.3529,0.0495,.70-.80,
BNB/USDT,2024-11-09,LONG,0.6695,624.9,659.8,2,True,5.5849,2.0114,.60-.70,2-3x
