ticker,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,bars_held,p_burst_sig,pct_return
BONK/USDT,2026-01-31 14:45:00+00:00,2026-01-31 15:00:00+00:00,7.36e-06,2026-01-31 16:00:00+00:00,7.37e-06,time_stop,5,0.492,0.1903
DYDX/USDT,2026-01-31 14:45:00+00:00,2026-01-31 15:00:00+00:00,0.1346,2026-01-31 16:00:00+00:00,0.1359,time_stop,5,0.4719,0.9658
GALA/USDT,2026-01-31 16:15:00+00:00,2026-01-31 16:30:00+00:00,0.00495,2026-01-31 17:00:00+00:00,0.004706,event,3,0.4922,-4.9293
XLM/USDT,2026-01-31 16:45:00+00:00,2026-01-31 17:00:00+00:00,0.17714,2026-01-31 17:00:00+00:00,0.17324,event,1,0.4478,-2.2016
ARB/USDT,2026-01-31 16:45:00+00:00,2026-01-31 17:00:00+00:00,0.1411,2026-01-31 17:00:00+00:00,0.137,event,1,0.4346,-2.9057
BABYDOGE/USDT,2026-01-31 16:45:00+00:00,2026-01-31 17:00:00+00:00,0.0,2026-01-31 17:00:00+00:00,0.0,event,1,0.4044,-1.4493
UNI/USDT,2026-01-31 17:15:00+00:00,2026-01-31 17:30:00+00:00,3.824,2026-01-31 18:30:00+00:00,3.794,event,5,0.4057,-0.7845
ALGO/USDT,2026-01-31 17:15:00+00:00,2026-01-31 17:30:00+00:00,0.0996,2026-01-31 18:30:00+00:00,0.0998,event,5,0.4358,0.2008
CHZ/USDT,2026-01-31 17:45:00+00:00,2026-01-31 18:00:00+00:00,0.04301,2026-01-31 18:30:00+00:00,0.04295,event,3,0.4787,-0.1395
BABYDOGE/USDT,2026-01-31 19:45:00+00:00,2026-01-31 20:00:00+00:00,0.0,2026-01-31 21:00:00+00:00,0.0,time_stop,5,0.4804,0.0
ONE/USDT,2026-01-31 20:15:00+00:00,2026-01-31 20:30:00+00:00,0.002784,2026-01-31 21:30:00+00:00,0.002859,time_stop,5,0.4218,2.694
YFI/USDT,2026-01-31 20:15:00+00:00,2026-01-31 20:30:00+00:00,2772.0,2026-01-31 21:30:00+00:00,2815.0,time_stop,5,0.4652,1.5512
GMT/USDT,2026-01-31 23:15:00+00:00,2026-01-31 23:30:00+00:00,0.01326,2026-02-01 00:30:00+00:00,0.01342,time_stop,5,0.473,1.2066
SUSHI/USDT,2026-01-31 23:15:00+00:00,2026-01-31 23:30:00+00:00,0.244,2026-02-01 00:30:00+00:00,0.2457,time_stop,5,0.4477,0.6967
APT/USDT,2026-02-01 09:45:00+00:00,2026-02-01 10:00:00+00:00,1.285,2026-02-01 11:00:00+00:00,1.266,time_stop,5,0.4871,-1.4786
SOL/USDT,2026-02-01 13:15:00+00:00,2026-02-01 13:30:00+00:00,105.49,2026-02-01 14:30:00+00:00,102.94,time_stop,5,0.4121,-2.4173
SOL/USDT,2026-02-01 14:15:00+00:00,2026-02-01 14:30:00+00:00,103.2,2026-02-01 15:30:00+00:00,101.69,time_stop,5,0.4994,-1.4632
BTC/USDT,2026-02-01 14:45:00+00:00,2026-02-01 15:00:00+00:00,78213.2,2026-02-01 16:00:00+00:00,77540.0,time_stop,5,0.4124,-0.8607
COMP/USDT,2026-02-01 15:15:00+00:00,2026-02-01 15:30:00+00:00,19.25,2026-02-01 16:30:00+00:00,19.39,time_stop,5,0.4557,0.7273
INJ/USDT,2026-02-01 15:15:00+00:00,2026-02-01 15:30:00+00:00,3.485,2026-02-01 16:30:00+00:00,3.517,time_stop,5,0.4675,0.9182
ZIL/USDT,2026-02-01 15:15:00+00:00,2026-02-01 15:30:00+00:00,0.004018,2026-02-01 16:30:00+00:00,0.00407,time_stop,5,0.4157,1.2942
AXS/USDT,2026-02-01 18:15:00+00:00,2026-02-01 18:30:00+00:00,1.7831,2026-02-01 19:30:00+00:00,1.7518,time_stop,5,0.4044,-1.7554
BTC/USDT,2026-02-01 19:45:00+00:00,2026-02-01 20:00:00+00:00,77176.0,2026-02-01 21:00:00+00:00,76997.9,time_stop,5,0.4156,-0.2308
ETH/USDT,2026-02-01 20:15:00+00:00,2026-02-01 20:30:00+00:00,2301.0,2026-02-01 21:30:00+00:00,2290.9,time_stop,5,0.4405,-0.4389
BTC/USDT,2026-02-01 20:45:00+00:00,2026-02-01 21:00:00+00:00,77111.3,2026-02-01 22:00:00+00:00,77200.1,event,5,0.4801,0.1152
BTC/USDT,2026-02-01 22:15:00+00:00,2026-02-01 22:30:00+00:00,77200.0,2026-02-01 23:00:00+00:00,76806.1,event,3,0.4871,-0.5102
BLUR/USDT,2026-02-01 23:45:00+00:00,2026-02-02 00:00:00+00:00,0.02216,2026-02-02 01:00:00+00:00,0.02287,time_stop,5,0.4356,3.204
SOL/USDT,2026-02-01 23:45:00+00:00,2026-02-02 00:00:00+00:00,100.78,2026-02-02 01:00:00+00:00,102.89,time_stop,5,0.4861,2.0937
ENJ/USDT,2026-02-02 05:15:00+00:00,2026-02-02 05:30:00+00:00,0.02336,2026-02-02 06:30:00+00:00,0.02397,event,5,0.4084,2.6113
DOT/USDT,2026-02-02 05:15:00+00:00,2026-02-02 05:30:00+00:00,1.462,2026-02-02 06:30:00+00:00,1.494,event,5,0.457,2.1888
LTC/USDT,2026-02-02 05:15:00+00:00,2026-02-02 05:30:00+00:00,56.9,2026-02-02 06:30:00+00:00,58.1,event,5,0.4373,2.109
EGLD/USDT,2026-02-02 06:45:00+00:00,2026-02-02 07:00:00+00:00,4.629,2026-02-02 08:00:00+00:00,4.631,time_stop,5,0.45,0.0432
TRX/USDT,2026-02-02 11:15:00+00:00,2026-02-02 11:30:00+00:00,0.28381,2026-02-02 12:30:00+00:00,0.28294,time_stop,5,0.4545,-0.3065
TRX/USDT,2026-02-02 11:45:00+00:00,2026-02-02 12:00:00+00:00,0.28363,2026-02-02 13:00:00+00:00,0.28291,time_stop,5,0.4284,-0.2539
YFI/USDT,2026-02-02 14:45:00+00:00,2026-02-02 15:00:00+00:00,2870.0,2026-02-02 16:00:00+00:00,2956.0,time_stop,5,0.4695,2.9965
TRX/USDT,2026-02-02 14:45:00+00:00,2026-02-02 15:00:00+00:00,0.2832,2026-02-02 16:00:00+00:00,0.28483,time_stop,5,0.455,0.5756
ZIL/USDT,2026-02-02 19:45:00+00:00,2026-02-02 20:00:00+00:00,0.005548,2026-02-02 21:00:00+00:00,0.005533,time_stop,5,0.409,-0.2704
ETH/USDT,2026-02-03 02:45:00+00:00,2026-02-03 03:00:00+00:00,2298.61,2026-02-03 04:00:00+00:00,2333.72,time_stop,5,0.4429,1.5274
BONK/USDT,2026-02-03 04:45:00+00:00,2026-02-03 05:00:00+00:00,7.21e-06,2026-02-03 06:00:00+00:00,7.18e-06,time_stop,5,0.4495,-0.4161
ALGO/USDT,2026-02-03 06:45:00+00:00,2026-02-03 07:00:00+00:00,0.1055,2026-02-03 08:00:00+00:00,0.1064,time_stop,5,0.482,0.8531
YFI/USDT,2026-02-03 11:45:00+00:00,2026-02-03 12:00:00+00:00,2903.0,2026-02-03 13:00:00+00:00,2923.0,time_stop,5,0.4206,0.6889
ONE/USDT,2026-02-03 12:45:00+00:00,2026-02-03 13:00:00+00:00,0.003067,2026-02-03 14:00:00+00:00,0.003054,time_stop,5,0.4363,-0.4239
LTC/USDT,2026-02-03 15:45:00+00:00,2026-02-03 16:00:00+00:00,60.38,2026-02-03 17:00:00+00:00,59.21,time_stop,5,0.4063,-1.9377
NEAR/USDT,2026-02-03 15:45:00+00:00,2026-02-03 16:00:00+00:00,1.206,2026-02-03 17:00:00+00:00,1.167,time_stop,5,0.4629,-3.2338
BONK/USDT,2026-02-03 15:45:00+00:00,2026-02-03 16:00:00+00:00,7.32e-06,2026-02-03 17:00:00+00:00,7.06e-06,time_stop,5,0.4684,-3.5656
LRC/USDT,2026-02-03 17:45:00+00:00,2026-02-03 18:00:00+00:00,0.03965,2026-02-03 19:00:00+00:00,0.04017,time_stop,5,0.4135,1.3115
AXS/USDT,2026-02-03 23:15:00+00:00,2026-02-03 23:30:00+00:00,1.6185,2026-02-04 00:30:00+00:00,1.5883,time_stop,5,0.4111,-1.8659
CRV/USDT,2026-02-04 04:15:00+00:00,2026-02-04 04:30:00+00:00,0.2847,2026-02-04 05:30:00+00:00,0.2826,time_stop,5,0.4214,-0.7376
ZIL/USDT,2026-02-04 16:45:00+00:00,2026-02-04 17:00:00+00:00,0.005835,2026-02-04 18:00:00+00:00,0.005434,time_stop,5,0.4822,-6.8723
SOL/USDT,2026-02-04 16:45:00+00:00,2026-02-04 17:00:00+00:00,91.98,2026-02-04 18:00:00+00:00,91.78,time_stop,5,0.4541,-0.2174
XRP/USDT,2026-02-04 16:45:00+00:00,2026-02-04 17:00:00+00:00,1.5312,2026-02-04 18:00:00+00:00,1.5241,time_stop,5,0.4501,-0.4637
YFI/USDT,2026-02-04 16:45:00+00:00,2026-02-04 17:00:00+00:00,2797.0,2026-02-04 18:00:00+00:00,2805.0,time_stop,5,0.4752,0.286
SHIB/USDT,2026-02-04 17:15:00+00:00,2026-02-04 17:30:00+00:00,6.53e-06,2026-02-04 18:30:00+00:00,6.63e-06,event,5,0.4648,1.624
ARB/USDT,2026-02-04 17:15:00+00:00,2026-02-04 17:30:00+00:00,0.1291,2026-02-04 18:30:00+00:00,0.1309,time_stop,5,0.4711,1.3943
MINA/USDT,2026-02-04 17:15:00+00:00,2026-02-04 17:30:00+00:00,0.06886,2026-02-04 18:30:00+00:00,0.07049,time_stop,5,0.4439,2.3671
APT/USDT,2026-02-04 17:15:00+00:00,2026-02-04 17:30:00+00:00,1.204,2026-02-04 18:30:00+00:00,1.228,time_stop,5,0.4928,1.9934
OP/USDT,2026-02-04 18:15:00+00:00,2026-02-04 18:30:00+00:00,0.2194,2026-02-04 19:30:00+00:00,0.2243,time_stop,5,0.4722,2.2334
MINA/USDT,2026-02-04 18:45:00+00:00,2026-02-04 19:00:00+00:00,0.07072,2026-02-04 20:00:00+00:00,0.07169,time_stop,5,0.4156,1.3716
SAND/USDT,2026-02-04 18:45:00+00:00,2026-02-04 19:00:00+00:00,0.0972,2026-02-04 20:00:00+00:00,0.0987,time_stop,5,0.4103,1.5432
SHIB/USDT,2026-02-04 18:45:00+00:00,2026-02-04 19:00:00+00:00,6.63e-06,2026-02-04 20:00:00+00:00,6.71e-06,time_stop,5,0.4978,1.1458
FLOKI/USDT,2026-02-04 18:45:00+00:00,2026-02-04 19:00:00+00:00,3.426e-05,2026-02-04 20:00:00+00:00,3.452e-05,time_stop,5,0.4758,0.7589
DOGE/USDT,2026-02-04 19:45:00+00:00,2026-02-04 20:00:00+00:00,0.10537,2026-02-04 21:00:00+00:00,0.10352,time_stop,5,0.4306,-1.7557
MINA/USDT,2026-02-04 19:45:00+00:00,2026-02-04 20:00:00+00:00,0.07203,2026-02-04 21:00:00+00:00,0.07066,time_stop,5,0.4475,-1.902
COMP/USDT,2026-02-04 19:45:00+00:00,2026-02-04 20:00:00+00:00,19.74,2026-02-04 21:00:00+00:00,19.53,time_stop,5,0.4223,-1.0638
BNB/USDT,2026-02-04 21:45:00+00:00,2026-02-04 22:00:00+00:00,702.3,2026-02-04 22:00:00+00:00,703.1,event,1,0.4182,0.1139
BNB/USDT,2026-02-04 23:15:00+00:00,2026-02-04 23:30:00+00:00,699.7,2026-02-05 00:30:00+00:00,695.9,time_stop,5,0.4234,-0.5431
TRX/USDT,2026-02-05 01:15:00+00:00,2026-02-05 01:30:00+00:00,0.28316,2026-02-05 02:30:00+00:00,0.28166,time_stop,5,0.4611,-0.5297
MANA/USDT,2026-02-05 02:45:00+00:00,2026-02-05 03:00:00+00:00,0.1084,2026-02-05 04:00:00+00:00,0.1076,time_stop,5,0.4669,-0.738
BTC/USDT,2026-02-05 04:15:00+00:00,2026-02-05 04:30:00+00:00,71023.6,2026-02-05 05:30:00+00:00,70733.5,time_stop,5,0.4539,-0.4085
BABYDOGE/USDT,2026-02-05 05:15:00+00:00,2026-02-05 05:30:00+00:00,0.0,2026-02-05 05:30:00+00:00,0.0,event,1,0.4786,0.0
BTC/USDT,2026-02-05 05:45:00+00:00,2026-02-05 06:00:00+00:00,70733.6,2026-02-05 07:00:00+00:00,71414.4,time_stop,5,0.4608,0.9625
BNB/USDT,2026-02-05 05:45:00+00:00,2026-02-05 06:00:00+00:00,692.6,2026-02-05 07:00:00+00:00,698.5,time_stop,5,0.4106,0.8519
XRP/USDT,2026-02-05 05:45:00+00:00,2026-02-05 06:00:00+00:00,1.4418,2026-02-05 07:00:00+00:00,1.4473,time_stop,5,0.435,0.3815
AVAX/USDT,2026-02-05 06:45:00+00:00,2026-02-05 07:00:00+00:00,9.492,2026-02-05 08:00:00+00:00,9.58,time_stop,5,0.4308,0.9271
XRP/USDT,2026-02-05 07:15:00+00:00,2026-02-05 07:30:00+00:00,1.4471,2026-02-05 08:30:00+00:00,1.4278,time_stop,5,0.4625,-1.3337
BTC/USDT,2026-02-05 07:15:00+00:00,2026-02-05 07:30:00+00:00,71419.1,2026-02-05 08:30:00+00:00,71054.6,time_stop,5,0.4945,-0.5104
BONK/USDT,2026-02-05 10:45:00+00:00,2026-02-05 11:00:00+00:00,6.64e-06,2026-02-05 12:00:00+00:00,6.58e-06,time_stop,5,0.4501,-0.844
SAND/USDT,2026-02-05 11:45:00+00:00,2026-02-05 12:00:00+00:00,0.092,2026-02-05 13:00:00+00:00,0.0898,time_stop,5,0.4167,-2.3913
APT/USDT,2026-02-05 12:15:00+00:00,2026-02-05 12:30:00+00:00,1.159,2026-02-05 13:30:00+00:00,1.157,time_stop,5,0.4979,-0.1726
SAND/USDT,2026-02-05 12:15:00+00:00,2026-02-05 12:30:00+00:00,0.0912,2026-02-05 13:30:00+00:00,0.0895,time_stop,5,0.4571,-1.864
BTC/USDT,2026-02-05 12:45:00+00:00,2026-02-05 13:00:00+00:00,69570.9,2026-02-05 14:00:00+00:00,70129.0,time_stop,5,0.4581,0.8022
ARB/USDT,2026-02-05 14:45:00+00:00,2026-02-05 15:00:00+00:00,0.1222,2026-02-05 15:00:00+00:00,0.115,event,1,0.4839,-5.892
TRX/USDT,2026-02-05 14:45:00+00:00,2026-02-05 15:00:00+00:00,0.27852,2026-02-05 16:00:00+00:00,0.2781,time_stop,5,0.4158,-0.1508
AAVE/USDT,2026-02-05 15:45:00+00:00,2026-02-05 16:00:00+00:00,112.57,2026-02-05 17:00:00+00:00,113.2,time_stop,5,0.4587,0.5597
COMP/USDT,2026-02-05 17:15:00+00:00,2026-02-05 17:30:00+00:00,17.6,2026-02-05 17:30:00+00:00,17.31,event,1,0.4272,-1.6477
MANA/USDT,2026-02-05 17:15:00+00:00,2026-02-05 17:30:00+00:00,0.0985,2026-02-05 18:30:00+00:00,0.0972,time_stop,5,0.4375,-1.3198
DOGE/USDT,2026-02-05 18:15:00+00:00,2026-02-05 18:30:00+00:00,0.09127,2026-02-05 19:30:00+00:00,0.09118,time_stop,5,0.4875,-0.0986
BONK/USDT,2026-02-05 18:45:00+00:00,2026-02-05 19:00:00+00:00,6.18e-06,2026-02-05 20:00:00+00:00,5.87e-06,time_stop,5,0.4497,-5.0016
CRV/USDT,2026-02-05 18:45:00+00:00,2026-02-05 19:00:00+00:00,0.2461,2026-02-05 20:00:00+00:00,0.2327,time_stop,5,0.4341,-5.4449
LINK/USDT,2026-02-05 20:45:00+00:00,2026-02-05 21:00:00+00:00,7.984,2026-02-05 22:00:00+00:00,8.072,time_stop,5,0.4327,1.1022
INJ/USDT,2026-02-05 20:45:00+00:00,2026-02-05 21:00:00+00:00,2.976,2026-02-05 22:00:00+00:00,3.037,time_stop,5,0.41,2.0497
LINK/USDT,2026-02-05 21:15:00+00:00,2026-02-05 21:30:00+00:00,8.117,2026-02-05 22:30:00+00:00,8.031,time_stop,5,0.4001,-1.0595
BCH/USDT,2026-02-05 21:45:00+00:00,2026-02-05 22:00:00+00:00,462.6,2026-02-05 23:00:00+00:00,466.7,time_stop,5,0.4966,0.8863
XRP/USDT,2026-02-05 23:15:00+00:00,2026-02-05 23:30:00+00:00,1.2466,2026-02-06 00:00:00+00:00,1.1542,event,3,0.4136,-7.4122
EGLD/USDT,2026-02-05 23:15:00+00:00,2026-02-05 23:30:00+00:00,4.08,2026-02-06 00:00:00+00:00,3.866,event,3,0.4499,-5.2451
SOL/USDT,2026-02-06 00:45:00+00:00,2026-02-06 01:00:00+00:00,75.51,2026-02-06 02:00:00+00:00,77.27,time_stop,5,0.464,2.3308
SAND/USDT,2026-02-06 01:45:00+00:00,2026-02-06 02:00:00+00:00,0.0807,2026-02-06 03:00:00+00:00,0.0785,time_stop,5,0.4876,-2.7261
ETC/USDT,2026-02-06 01:45:00+00:00,2026-02-06 02:00:00+00:00,8.19,2026-02-06 03:00:00+00:00,7.99,time_stop,5,0.4393,-2.442
APT/USDT,2026-02-06 02:45:00+00:00,2026-02-06 03:00:00+00:00,1.019,2026-02-06 04:00:00+00:00,1.036,time_stop,5,0.4231,1.6683
APT/USDT,2026-02-06 04:15:00+00:00,2026-02-06 04:30:00+00:00,1.034,2026-02-06 05:30:00+00:00,1.063,time_stop,5,0.4165,2.8046
COMP/USDT,2026-02-06 05:45:00+00:00,2026-02-06 06:00:00+00:00,16.41,2026-02-06 07:00:00+00:00,15.87,time_stop,5,0.4395,-3.2907
ADA/USDT,2026-02-06 09:15:00+00:00,2026-02-06 09:30:00+00:00,0.2541,2026-02-06 10:30:00+00:00,0.2621,time_stop,5,0.4901,3.1484
AXS/USDT,2026-02-06 10:15:00+00:00,2026-02-06 10:30:00+00:00,1.3389,2026-02-06 11:30:00+00:00,1.3348,time_stop,5,0.4042,-0.3062
KNC/USDT,2026-02-06 10:15:00+00:00,2026-02-06 10:30:00+00:00,0.1505,2026-02-06 11:30:00+00:00,0.1512,time_stop,5,0.4403,0.4651
BTC/USDT,2026-02-06 11:45:00+00:00,2026-02-06 12:00:00+00:00,66623.2,2026-02-06 13:00:00+00:00,66937.3,time_stop,5,0.4048,0.4715
XRP/USDT,2026-02-06 16:45:00+00:00,2026-02-06 17:00:00+00:00,1.4904,2026-02-06 18:00:00+00:00,1.457,time_stop,5,0.4108,-2.241
ENJ/USDT,2026-02-06 17:15:00+00:00,2026-02-06 17:30:00+00:00,0.02325,2026-02-06 18:30:00+00:00,0.02279,time_stop,5,0.4483,-1.9785
WIF/USDT,2026-02-06 17:15:00+00:00,2026-02-06 17:30:00+00:00,0.2428,2026-02-06 18:30:00+00:00,0.2351,time_stop,5,0.4056,-3.1713
PEPE/USDT,2026-02-06 17:15:00+00:00,2026-02-06 17:30:00+00:00,3.96e-06,2026-02-06 18:30:00+00:00,3.87e-06,time_stop,5,0.4353,-2.2239
BTC/USDT,2026-02-06 17:45:00+00:00,2026-02-06 18:00:00+00:00,70756.7,2026-02-06 19:00:00+00:00,70269.1,time_stop,5,0.4042,-0.6891
KNC/USDT,2026-02-06 18:15:00+00:00,2026-02-06 18:30:00+00:00,0.155,2026-02-06 19:30:00+00:00,0.1549,time_stop,5,0.4438,-0.0645
ZRX/USDT,2026-02-06 21:45:00+00:00,2026-02-06 22:00:00+00:00,0.1072,2026-02-06 23:00:00+00:00,0.1085,time_stop,5,0.4844,1.2127
GMX/USDT,2026-02-07 06:45:00+00:00,2026-02-07 07:00:00+00:00,6.121,2026-02-07 07:00:00+00:00,6.024,event,1,0.4399,-1.5847
BONK/USDT,2026-02-07 06:45:00+00:00,2026-02-07 07:00:00+00:00,6.35e-06,2026-02-07 08:00:00+00:00,6.27e-06,time_stop,5,0.4214,-1.1663
NEAR/USDT,2026-02-07 12:15:00+00:00,2026-02-07 12:30:00+00:00,1.073,2026-02-07 13:30:00+00:00,1.066,time_stop,5,0.4974,-0.6524
SOL/USDT,2026-02-07 17:15:00+00:00,2026-02-07 17:30:00+00:00,87.32,2026-02-07 18:30:00+00:00,88.72,time_stop,5,0.4098,1.6033
COMP/USDT,2026-02-08 08:45:00+00:00,2026-02-08 09:00:00+00:00,17.46,2026-02-08 10:00:00+00:00,17.18,time_stop,5,0.4124,-1.6037
ZRX/USDT,2026-02-08 09:45:00+00:00,2026-02-08 10:00:00+00:00,0.1125,2026-02-08 11:00:00+00:00,0.111,event,5,0.4319,-1.3333
YFI/USDT,2026-02-08 12:15:00+00:00,2026-02-08 12:30:00+00:00,3051.0,2026-02-08 13:30:00+00:00,3078.0,time_stop,5,0.4437,0.885
BTC/USDT,2026-02-08 13:15:00+00:00,2026-02-08 13:30:00+00:00,71452.0,2026-02-08 14:30:00+00:00,71255.7,time_stop,5,0.4748,-0.2747
ETC/USDT,2026-02-08 15:15:00+00:00,2026-02-08 15:30:00+00:00,8.64,2026-02-08 16:30:00+00:00,8.52,event,5,0.4149,-1.3889
NEAR/USDT,2026-02-08 22:45:00+00:00,2026-02-08 23:00:00+00:00,1.042,2026-02-09 00:00:00+00:00,1.035,time_stop,5,0.434,-0.6718
SUI/USDT,2026-02-08 23:15:00+00:00,2026-02-08 23:30:00+00:00,0.9739,2026-02-09 00:30:00+00:00,0.9732,time_stop,5,0.4283,-0.0719
XLM/USDT,2026-02-08 23:15:00+00:00,2026-02-08 23:30:00+00:00,0.16136,2026-02-09 00:30:00+00:00,0.16169,time_stop,5,0.4422,0.2045
NEAR/USDT,2026-02-09 00:15:00+00:00,2026-02-09 00:30:00+00:00,1.036,2026-02-09 01:30:00+00:00,1.036,event,5,0.4915,0.0
ZRX/USDT,2026-02-09 00:15:00+00:00,2026-02-09 00:30:00+00:00,0.1077,2026-02-09 01:30:00+00:00,0.1084,time_stop,5,0.4424,0.65
LRC/USDT,2026-02-09 00:15:00+00:00,2026-02-09 00:30:00+00:00,0.03916,2026-02-09 01:30:00+00:00,0.03977,event,5,0.4727,1.5577
SOL/USDT,2026-02-09 01:45:00+00:00,2026-02-09 02:00:00+00:00,86.42,2026-02-09 03:00:00+00:00,87.14,time_stop,5,0.4081,0.8331
FLOKI/USDT,2026-02-09 01:45:00+00:00,2026-02-09 02:00:00+00:00,3.086e-05,2026-02-09 03:00:00+00:00,3.104e-05,time_stop,5,0.4347,0.5833
ETH/USDT,2026-02-09 06:15:00+00:00,2026-02-09 06:30:00+00:00,2074.54,2026-02-09 07:30:00+00:00,2065.9,time_stop,5,0.4477,-0.4165
CHZ/USDT,2026-02-09 10:15:00+00:00,2026-02-09 10:30:00+00:00,0.03946,2026-02-09 11:30:00+00:00,0.04001,time_stop,5,0.466,1.3938
YFI/USDT,2026-02-09 11:15:00+00:00,2026-02-09 11:30:00+00:00,2971.0,2026-02-09 12:30:00+00:00,2998.0,time_stop,5,0.4316,0.9088
BCH/USDT,2026-02-10 01:15:00+00:00,2026-02-10 01:30:00+00:00,531.1,2026-02-10 02:30:00+00:00,528.2,time_stop,5,0.461,-0.546
SOL/USDT,2026-02-10 06:45:00+00:00,2026-02-10 07:00:00+00:00,84.6,2026-02-10 08:00:00+00:00,84.48,time_stop,5,0.4528,-0.1418
AXS/USDT,2026-02-10 06:45:00+00:00,2026-02-10 07:00:00+00:00,1.4803,2026-02-10 08:00:00+00:00,1.5092,time_stop,5,0.4869,1.9523
ONE/USDT,2026-02-10 06:45:00+00:00,2026-02-10 07:00:00+00:00,0.002445,2026-02-10 08:00:00+00:00,0.002434,time_stop,5,0.495,-0.4499
AXS/USDT,2026-02-10 07:15:00+00:00,2026-02-10 07:30:00+00:00,1.4528,2026-02-10 08:30:00+00:00,1.5406,time_stop,5,0.4475,6.0435
EGLD/USDT,2026-02-10 07:45:00+00:00,2026-02-10 08:00:00+00:00,4.438,2026-02-10 09:00:00+00:00,4.48,time_stop,5,0.4398,0.9464
XRP/USDT,2026-02-10 18:15:00+00:00,2026-02-10 18:30:00+00:00,1.4029,2026-02-10 19:30:00+00:00,1.4009,time_stop,5,0.4353,-0.1426
ARB/USDT,2026-02-11 03:15:00+00:00,2026-02-11 03:30:00+00:00,0.1102,2026-02-11 04:30:00+00:00,0.1088,time_stop,5,0.4178,-1.2704
BONK/USDT,2026-02-11 03:15:00+00:00,2026-02-11 03:30:00+00:00,5.94e-06,2026-02-11 04:30:00+00:00,5.89e-06,time_stop,5,0.4924,-0.8582
SUI/USDT,2026-02-11 03:15:00+00:00,2026-02-11 03:30:00+00:00,0.9276,2026-02-11 04:30:00+00:00,0.9127,time_stop,5,0.4223,-1.6063
SOL/USDT,2026-02-11 04:15:00+00:00,2026-02-11 04:30:00+00:00,82.59,2026-02-11 05:30:00+00:00,81.9,time_stop,5,0.4208,-0.8355
DOGE/USDT,2026-02-11 13:45:00+00:00,2026-02-11 14:00:00+00:00,0.09015,2026-02-11 14:00:00+00:00,0.09098,event,1,0.4041,0.9207
DYDX/USDT,2026-02-11 13:45:00+00:00,2026-02-11 14:00:00+00:00,0.0989,2026-02-11 14:00:00+00:00,0.1007,event,1,0.4724,1.82
SNX/USDT,2026-02-11 14:15:00+00:00,2026-02-11 14:30:00+00:00,0.2798,2026-02-11 15:30:00+00:00,0.2737,time_stop,5,0.4832,-2.1801
AXS/USDT,2026-02-11 14:15:00+00:00,2026-02-11 14:30:00+00:00,1.4855,2026-02-11 15:30:00+00:00,1.486,time_stop,5,0.481,0.0337
APT/USDT,2026-02-11 14:45:00+00:00,2026-02-11 15:00:00+00:00,0.945,2026-02-11 16:00:00+00:00,0.936,time_stop,5,0.4214,-0.9524
UMA/USDT,2026-02-11 14:45:00+00:00,2026-02-11 15:00:00+00:00,0.474,2026-02-11 15:00:00+00:00,0.4748,event,1,0.4926,0.1688
INJ/USDT,2026-02-11 14:45:00+00:00,2026-02-11 15:00:00+00:00,2.971,2026-02-11 16:00:00+00:00,2.985,time_stop,5,0.4611,0.4712
ARB/USDT,2026-02-11 15:15:00+00:00,2026-02-11 15:30:00+00:00,0.1061,2026-02-11 16:00:00+00:00,0.1076,event,3,0.4316,1.4138
BNB/USDT,2026-02-11 15:15:00+00:00,2026-02-11 15:30:00+00:00,592.0,2026-02-11 16:30:00+00:00,594.0,time_stop,5,0.4897,0.3378
CHZ/USDT,2026-02-11 15:45:00+00:00,2026-02-11 16:00:00+00:00,0.03846,2026-02-11 17:00:00+00:00,0.03892,time_stop,5,0.4487,1.196
BNB/USDT,2026-02-11 16:15:00+00:00,2026-02-11 16:30:00+00:00,597.5,2026-02-11 17:30:00+00:00,603.3,time_stop,5,0.4937,0.9707
SOL/USDT,2026-02-11 16:15:00+00:00,2026-02-11 16:30:00+00:00,80.03,2026-02-11 16:30:00+00:00,78.74,event,1,0.4752,-1.6119
1INCH/USDT,2026-02-11 16:45:00+00:00,2026-02-11 17:00:00+00:00,0.0922,2026-02-11 18:00:00+00:00,0.0935,time_stop,5,0.4231,1.41
NEAR/USDT,2026-02-11 17:15:00+00:00,2026-02-11 17:30:00+00:00,0.963,2026-02-11 18:30:00+00:00,0.971,time_stop,5,0.416,0.8307
ADA/USDT,2026-02-11 17:15:00+00:00,2026-02-11 17:30:00+00:00,0.2561,2026-02-11 18:30:00+00:00,0.258,time_stop,5,0.4548,0.7419
YFI/USDT,2026-02-11 17:45:00+00:00,2026-02-11 18:00:00+00:00,2979.0,2026-02-11 19:00:00+00:00,2999.0,time_stop,5,0.4575,0.6714
FLOKI/USDT,2026-02-11 18:15:00+00:00,2026-02-11 18:30:00+00:00,2.915e-05,2026-02-11 19:30:00+00:00,2.914e-05,time_stop,5,0.4608,-0.0343
GALA/USDT,2026-02-11 18:15:00+00:00,2026-02-11 18:30:00+00:00,0.003899,2026-02-11 19:30:00+00:00,0.003883,time_stop,5,0.4981,-0.4104
BNB/USDT,2026-02-11 18:15:00+00:00,2026-02-11 18:30:00+00:00,608.0,2026-02-11 19:30:00+00:00,610.7,time_stop,5,0.4927,0.4441
