ticker,entry_time,exit_time,entry_price,exit_price,peak_price,pnl,pnl_pct,bars_to_exit,peak_capture,vol_div,rsi_div,bb_squeeze,exit_reason
AAVE/USDT,2025-10-06 16:15:00+00:00,2025-10-06 17:30:00+00:00,297.79,298.8,301.48,1.01,0.3392,15,27.37,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-10-08 13:25:00+00:00,2025-10-08 14:35:00+00:00,279.61,281.94,284.24,2.33,0.8333,14,50.32,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-10-09 10:40:00+00:00,2025-10-09 12:05:00+00:00,275.44,274.98,276.53,-0.46,-0.167,17,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-10-25 11:45:00+00:00,2025-10-25 13:15:00+00:00,226.3,226.89,228.45,0.59,0.2607,18,27.44,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-10-27 10:50:00+00:00,2025-10-27 12:50:00+00:00,238.95,237.19,239.65,-1.76,-0.7366,24,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-10-28 04:30:00+00:00,2025-10-28 05:20:00+00:00,235.62,235.1,236.55,-0.52,-0.2207,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-10-28 04:35:00+00:00,2025-10-28 05:30:00+00:00,235.58,235.0,236.55,-0.58,-0.2462,11,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-10-28 05:10:00+00:00,2025-10-28 06:00:00+00:00,235.55,233.54,235.75,-2.01,-0.8533,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-10-31 22:30:00+00:00,2025-10-31 23:35:00+00:00,230.34,229.22,230.96,-1.12,-0.4862,13,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-10-31 23:05:00+00:00,2025-10-31 23:55:00+00:00,229.73,228.44,230.4,-1.29,-0.5615,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-11-02 21:05:00+00:00,2025-11-02 22:00:00+00:00,225.1,225.73,226.87,0.63,0.2799,11,35.59,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-11-19 03:05:00+00:00,2025-11-19 04:30:00+00:00,177.66,174.79,178.3,-2.87,-1.6154,17,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-11-20 18:35:00+00:00,2025-11-20 20:10:00+00:00,161.42,162.24,164.43,0.82,0.508,19,27.24,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-11-24 01:35:00+00:00,2025-11-24 02:45:00+00:00,166.6,170.31,171.71,3.71,2.2269,14,72.6,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-11-26 01:25:00+00:00,2025-11-26 02:20:00+00:00,179.47,179.54,180.92,0.07,0.039,11,4.83,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-11-26 01:30:00+00:00,2025-11-26 02:20:00+00:00,179.96,179.54,180.92,-0.42,-0.2334,10,-43.75,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-01 05:10:00+00:00,2025-12-01 06:10:00+00:00,166.7,166.56,167.27,-0.14,-0.084,12,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-01 15:05:00+00:00,2025-12-01 16:25:00+00:00,166.74,163.68,167.3,-3.06,-1.8352,16,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-02 01:40:00+00:00,2025-12-02 02:30:00+00:00,170.78,169.65,171.11,-1.13,-0.6617,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-02 07:00:00+00:00,2025-12-02 07:50:00+00:00,169.18,168.67,169.44,-0.51,-0.3015,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-03 17:30:00+00:00,2025-12-03 18:25:00+00:00,192.95,194.83,195.73,1.88,0.9743,11,67.63,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-08 00:25:00+00:00,2025-12-08 01:15:00+00:00,186.99,189.48,190.37,2.49,1.3316,10,73.67,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-08 00:30:00+00:00,2025-12-08 01:20:00+00:00,188.0,188.95,190.37,0.95,0.5053,10,40.08,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-16 02:15:00+00:00,2025-12-16 04:50:00+00:00,189.55,185.56,192.0,-3.99,-2.105,31,-100.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-19 11:05:00+00:00,2025-12-19 12:15:00+00:00,180.88,181.79,182.33,0.91,0.5031,14,62.76,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-20 03:00:00+00:00,2025-12-20 03:50:00+00:00,180.95,181.57,182.46,0.62,0.3426,10,41.06,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-20 20:00:00+00:00,2025-12-20 20:50:00+00:00,181.08,181.16,181.5,0.08,0.0442,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-25 04:50:00+00:00,2025-12-25 05:40:00+00:00,150.29,150.31,150.82,0.02,0.0133,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-25 05:00:00+00:00,2025-12-25 05:50:00+00:00,150.06,150.6,150.82,0.54,0.3599,10,71.05,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-26 01:00:00+00:00,2025-12-26 01:50:00+00:00,149.75,150.07,150.54,0.32,0.2137,10,40.51,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-26 18:15:00+00:00,2025-12-26 20:40:00+00:00,155.04,154.81,155.49,-0.23,-0.1483,29,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-26 18:30:00+00:00,2025-12-26 20:40:00+00:00,155.1,154.81,155.48,-0.29,-0.187,26,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-26 18:40:00+00:00,2025-12-26 20:40:00+00:00,155.18,154.81,155.35,-0.37,-0.2384,24,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2025-12-30 10:40:00+00:00,2025-12-30 11:30:00+00:00,150.95,150.26,151.04,-0.69,-0.4571,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-07 21:50:00+00:00,2026-01-07 23:00:00+00:00,166.8,166.11,168.23,-0.69,-0.4137,14,-48.25,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-13 12:20:00+00:00,2026-01-13 13:10:00+00:00,169.47,169.31,169.93,-0.16,-0.0944,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-15 12:20:00+00:00,2026-01-15 14:25:00+00:00,174.94,175.21,176.82,0.27,0.1543,25,14.36,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-15 20:30:00+00:00,2026-01-15 21:20:00+00:00,170.09,170.39,170.49,0.3,0.1764,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-17 19:25:00+00:00,2026-01-17 20:25:00+00:00,175.16,174.9,175.5,-0.26,-0.1484,12,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-17 19:30:00+00:00,2026-01-17 20:25:00+00:00,175.18,174.9,175.5,-0.28,-0.1598,11,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-19 01:50:00+00:00,2026-01-19 02:40:00+00:00,162.93,163.33,164.16,0.4,0.2455,10,32.52,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-19 02:15:00+00:00,2026-01-19 03:05:00+00:00,163.79,163.71,164.16,-0.08,-0.0488,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-19 02:20:00+00:00,2026-01-19 03:10:00+00:00,163.81,163.58,164.16,-0.23,-0.1404,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-20 10:55:00+00:00,2026-01-20 11:45:00+00:00,159.63,159.73,160.32,0.1,0.0626,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-20 19:05:00+00:00,2026-01-20 21:15:00+00:00,154.79,154.91,155.83,0.12,0.0775,26,11.54,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-22 22:05:00+00:00,2026-01-22 22:55:00+00:00,156.75,156.94,157.43,0.19,0.1212,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-23 10:50:00+00:00,2026-01-23 11:50:00+00:00,157.22,158.08,158.37,0.86,0.547,12,74.78,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-24 05:55:00+00:00,2026-01-24 07:15:00+00:00,157.3,157.83,158.09,0.53,0.3369,16,67.09,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-27 11:20:00+00:00,2026-01-27 12:10:00+00:00,153.33,153.89,154.04,0.56,0.3652,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-01-28 17:30:00+00:00,2026-01-28 18:25:00+00:00,159.01,159.87,161.78,0.86,0.5408,11,31.05,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-01 04:40:00+00:00,2026-02-01 05:45:00+00:00,129.55,127.79,129.74,-1.76,-1.3585,13,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-04 00:25:00+00:00,2026-02-04 01:45:00+00:00,125.62,127.07,127.95,1.45,1.1543,16,62.23,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-06 22:25:00+00:00,2026-02-06 23:15:00+00:00,114.27,113.85,115.28,-0.42,-0.3676,10,-41.58,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-07 09:15:00+00:00,2026-02-07 10:45:00+00:00,112.17,110.45,112.36,-1.72,-1.5334,18,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-07 09:20:00+00:00,2026-02-07 10:45:00+00:00,112.17,110.45,112.17,-1.72,-1.5334,17,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-11 16:45:00+00:00,2026-02-11 18:00:00+00:00,106.22,105.99,106.97,-0.23,-0.2165,15,-30.67,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-14 19:15:00+00:00,2026-02-14 20:30:00+00:00,129.72,129.52,130.16,-0.2,-0.1542,15,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-15 15:10:00+00:00,2026-02-15 16:05:00+00:00,126.4,126.16,126.78,-0.24,-0.1899,11,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-16 15:10:00+00:00,2026-02-16 17:05:00+00:00,126.14,124.81,126.62,-1.33,-1.0544,23,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-17 22:25:00+00:00,2026-02-17 23:15:00+00:00,127.0,126.63,127.33,-0.37,-0.2913,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-20 15:50:00+00:00,2026-02-20 18:00:00+00:00,116.5,117.4,119.12,0.9,0.7725,26,34.35,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-20 15:55:00+00:00,2026-02-20 18:00:00+00:00,117.57,117.4,119.12,-0.17,-0.1446,25,-10.97,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-21 20:10:00+00:00,2026-02-21 21:00:00+00:00,123.42,122.65,123.71,-0.77,-0.6239,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-21 20:15:00+00:00,2026-02-21 21:05:00+00:00,123.65,122.61,123.71,-1.04,-0.8411,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-02-28 02:50:00+00:00,2026-02-28 03:40:00+00:00,112.61,111.75,112.75,-0.86,-0.7637,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-01 00:50:00+00:00,2026-03-01 03:15:00+00:00,111.92,116.41,118.71,4.49,4.0118,29,66.13,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-01 00:55:00+00:00,2026-03-01 03:15:00+00:00,112.0,116.41,118.71,4.41,3.9375,28,65.72,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-01 11:35:00+00:00,2026-03-01 12:25:00+00:00,113.2,113.27,113.68,0.07,0.0618,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-01 11:45:00+00:00,2026-03-01 12:35:00+00:00,113.12,113.04,113.68,-0.08,-0.0707,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-06 16:15:00+00:00,2026-03-06 17:25:00+00:00,110.06,110.57,111.4,0.51,0.4634,14,38.06,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-08 14:40:00+00:00,2026-03-08 15:30:00+00:00,106.55,106.06,107.1,-0.49,-0.4599,10,-89.09,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-10 00:20:00+00:00,2026-03-10 01:10:00+00:00,107.15,107.24,107.86,0.09,0.084,10,12.68,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-15 15:55:00+00:00,2026-03-15 16:55:00+00:00,112.85,113.23,113.66,0.38,0.3367,12,46.91,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-16 15:55:00+00:00,2026-03-16 19:05:00+00:00,120.0,122.12,123.07,2.12,1.7667,38,69.06,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-16 16:05:00+00:00,2026-03-16 19:05:00+00:00,120.07,122.12,123.07,2.05,1.7073,36,68.33,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-21 11:50:00+00:00,2026-03-21 12:45:00+00:00,111.37,111.47,111.63,0.1,0.0898,11,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-23 13:45:00+00:00,2026-03-23 15:25:00+00:00,110.42,110.76,111.99,0.34,0.3079,20,21.66,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-23 13:50:00+00:00,2026-03-23 15:25:00+00:00,110.58,110.76,111.99,0.18,0.1628,19,12.77,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-26 07:30:00+00:00,2026-03-26 08:20:00+00:00,108.02,107.89,108.42,-0.13,-0.1203,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-26 08:00:00+00:00,2026-03-26 09:30:00+00:00,108.28,106.63,108.4,-1.65,-1.5238,18,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-30 10:55:00+00:00,2026-03-30 12:20:00+00:00,98.02,98.56,99.08,0.54,0.5509,17,50.94,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-30 16:35:00+00:00,2026-03-30 17:45:00+00:00,98.66,97.72,98.8,-0.94,-0.9528,14,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-03-30 16:40:00+00:00,2026-03-30 17:45:00+00:00,98.56,97.72,98.75,-0.84,-0.8523,13,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-01 00:20:00+00:00,2026-04-01 01:15:00+00:00,97.79,97.91,98.39,0.12,0.1227,11,20.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-01 11:25:00+00:00,2026-04-01 12:20:00+00:00,99.16,99.07,99.35,-0.09,-0.0908,11,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-04 21:40:00+00:00,2026-04-04 22:35:00+00:00,94.66,94.76,94.92,0.1,0.1056,11,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-06 18:35:00+00:00,2026-04-06 19:25:00+00:00,95.36,95.12,95.48,-0.24,-0.2517,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-06 18:45:00+00:00,2026-04-06 19:35:00+00:00,95.23,95.07,95.48,-0.16,-0.168,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-09 12:30:00+00:00,2026-04-09 13:20:00+00:00,89.96,89.72,90.23,-0.24,-0.2668,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-09 12:45:00+00:00,2026-04-09 13:35:00+00:00,90.0,89.74,90.2,-0.26,-0.2889,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-12 03:55:00+00:00,2026-04-12 05:00:00+00:00,89.98,89.86,90.14,-0.12,-0.1334,13,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-17 04:20:00+00:00,2026-04-17 05:40:00+00:00,113.76,111.86,113.92,-1.9,-1.6702,16,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-17 15:45:00+00:00,2026-04-17 17:05:00+00:00,115.96,118.04,118.63,2.08,1.7937,16,77.9,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-17 19:45:00+00:00,2026-04-17 20:45:00+00:00,117.61,116.48,117.69,-1.13,-0.9608,12,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-18 21:00:00+00:00,2026-04-19 01:00:00+00:00,104.61,99.33,107.79,-5.28,-5.0473,48,-100.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-22 16:20:00+00:00,2026-04-22 17:10:00+00:00,93.98,94.31,94.79,0.33,0.3511,10,40.74,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-04-25 00:55:00+00:00,2026-04-25 03:10:00+00:00,94.26,94.85,95.05,0.59,0.6259,27,74.68,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-05-03 02:55:00+00:00,2026-05-03 04:45:00+00:00,92.11,91.97,92.29,-0.14,-0.152,22,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-05-15 16:05:00+00:00,2026-05-15 16:55:00+00:00,93.44,93.84,93.92,0.4,0.4281,10,83.33,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-05-15 21:25:00+00:00,2026-05-15 23:10:00+00:00,92.8,92.9,93.14,0.1,0.1078,21,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-05-17 03:00:00+00:00,2026-05-17 05:55:00+00:00,89.59,90.52,91.09,0.93,1.0381,35,62.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-05-19 06:40:00+00:00,2026-05-19 07:50:00+00:00,89.4,89.58,89.79,0.18,0.2013,14,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-05-19 21:15:00+00:00,2026-05-19 22:05:00+00:00,88.3,87.84,88.38,-0.46,-0.521,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-05-24 02:00:00+00:00,2026-05-24 03:30:00+00:00,86.79,86.32,86.87,-0.47,-0.5415,18,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-05-25 18:35:00+00:00,2026-05-25 19:25:00+00:00,87.01,87.25,87.25,0.24,0.2758,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-05-28 05:40:00+00:00,2026-05-28 06:30:00+00:00,80.89,80.35,80.97,-0.54,-0.6676,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-05-29 23:30:00+00:00,2026-05-30 00:20:00+00:00,82.12,82.62,82.7,0.5,0.6089,10,86.21,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-05-31 12:10:00+00:00,2026-05-31 13:10:00+00:00,82.71,82.71,82.85,0.0,0.0,12,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-06-02 09:05:00+00:00,2026-06-02 09:55:00+00:00,77.62,77.4,77.86,-0.22,-0.2834,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-06-03 09:40:00+00:00,2026-06-03 11:30:00+00:00,75.86,76.52,76.95,0.66,0.87,22,60.55,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-06-07 17:05:00+00:00,2026-06-07 17:55:00+00:00,63.18,62.78,63.24,-0.4,-0.6331,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-06-08 02:55:00+00:00,2026-06-08 03:50:00+00:00,63.06,63.09,63.58,0.03,0.0476,11,5.77,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-06-08 03:25:00+00:00,2026-06-08 04:15:00+00:00,62.98,62.62,63.16,-0.36,-0.5716,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-06-09 09:25:00+00:00,2026-06-09 10:20:00+00:00,62.59,62.08,62.87,-0.51,-0.8148,11,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-06-12 17:15:00+00:00,2026-06-12 18:05:00+00:00,64.81,64.58,64.91,-0.23,-0.3549,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-06-17 21:00:00+00:00,2026-06-17 21:50:00+00:00,74.2,73.47,74.25,-0.73,-0.9838,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-06-17 21:15:00+00:00,2026-06-17 22:10:00+00:00,73.87,73.28,74.09,-0.59,-0.7987,11,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-06-17 21:20:00+00:00,2026-06-17 22:10:00+00:00,73.88,73.28,74.09,-0.6,-0.8121,10,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-06-19 09:05:00+00:00,2026-06-19 10:55:00+00:00,72.42,72.51,72.78,0.09,0.1243,22,0.0,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-06-19 09:25:00+00:00,2026-06-19 10:55:00+00:00,72.35,72.51,72.78,0.16,0.2211,18,37.21,True,True,True,bearish_vol_divergence
AAVE/USDT,2026-06-20 19:40:00+00:00,2026-06-20 23:25:00+00:00,73.97,76.62,77.11,2.65,3.5825,45,84.39,True,True,True,bearish_vol_divergence
ADA/USDT,2025-06-23 08:05:00+00:00,2025-06-23 08:55:00+00:00,0.5489,0.5476,0.5504,-0.0013,-0.2368,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-06-28 04:15:00+00:00,2025-06-28 06:40:00+00:00,0.56,0.5594,0.5607,-0.0006,-0.1071,29,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-07-01 07:00:00+00:00,2025-07-01 08:40:00+00:00,0.5626,0.5623,0.5679,-0.0003,-0.0533,20,-5.66,True,True,True,bearish_vol_divergence
ADA/USDT,2025-07-01 10:15:00+00:00,2025-07-01 11:10:00+00:00,0.5624,0.5603,0.5639,-0.0021,-0.3734,11,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-07-01 10:20:00+00:00,2025-07-01 11:10:00+00:00,0.5639,0.5603,0.5639,-0.0036,-0.6384,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-07-01 10:25:00+00:00,2025-07-01 11:15:00+00:00,0.562,0.56,0.5636,-0.002,-0.3559,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-07-04 01:35:00+00:00,2025-07-04 02:30:00+00:00,0.601,0.5921,0.602,-0.0089,-1.4809,11,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-07-07 05:40:00+00:00,2025-07-07 06:30:00+00:00,0.5871,0.5857,0.5876,-0.0014,-0.2385,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-07-10 20:05:00+00:00,2025-07-10 21:55:00+00:00,0.653,0.6713,0.6767,0.0183,2.8025,22,77.22,True,True,True,bearish_vol_divergence
ADA/USDT,2025-07-11 23:55:00+00:00,2025-07-12 01:00:00+00:00,0.7095,0.7124,0.7148,0.0029,0.4087,13,54.72,True,True,True,bearish_vol_divergence
ADA/USDT,2025-07-12 07:25:00+00:00,2025-07-12 08:30:00+00:00,0.7178,0.7146,0.7187,-0.0032,-0.4458,13,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-07-18 16:40:00+00:00,2025-07-18 17:35:00+00:00,0.8306,0.8334,0.8351,0.0028,0.3371,11,62.22,True,True,True,bearish_vol_divergence
ADA/USDT,2025-07-23 02:45:00+00:00,2025-07-23 03:35:00+00:00,0.8851,0.8845,0.887,-0.0006,-0.0678,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-07-27 15:10:00+00:00,2025-07-27 16:55:00+00:00,0.8158,0.8248,0.8337,0.009,1.1032,21,50.28,True,True,True,bearish_vol_divergence
ADA/USDT,2025-07-30 17:20:00+00:00,2025-07-30 18:10:00+00:00,0.7746,0.772,0.7789,-0.0026,-0.3357,10,-60.47,True,True,True,bearish_vol_divergence
ADA/USDT,2025-08-01 11:15:00+00:00,2025-08-01 13:20:00+00:00,0.7207,0.7291,0.7342,0.0084,1.1655,25,62.22,True,True,True,bearish_vol_divergence
ADA/USDT,2025-08-08 20:55:00+00:00,2025-08-08 21:55:00+00:00,0.7963,0.7958,0.7987,-0.0005,-0.0628,12,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-08-16 12:10:00+00:00,2025-08-16 13:40:00+00:00,0.9093,0.911,0.9191,0.0017,0.187,18,17.35,True,True,True,bearish_vol_divergence
ADA/USDT,2025-08-16 12:15:00+00:00,2025-08-16 13:40:00+00:00,0.908,0.911,0.9191,0.003,0.3304,17,27.03,True,True,True,bearish_vol_divergence
ADA/USDT,2025-08-21 18:45:00+00:00,2025-08-21 20:15:00+00:00,0.8565,0.853,0.8668,-0.0035,-0.4086,18,-33.98,True,True,True,bearish_vol_divergence
ADA/USDT,2025-08-25 09:30:00+00:00,2025-08-25 10:20:00+00:00,0.8678,0.8621,0.8726,-0.0057,-0.6568,10,-100.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-08-25 22:15:00+00:00,2025-08-25 23:05:00+00:00,0.8328,0.8351,0.8431,0.0023,0.2762,10,22.33,True,True,True,bearish_vol_divergence
ADA/USDT,2025-08-26 09:55:00+00:00,2025-08-26 10:55:00+00:00,0.8403,0.8426,0.8472,0.0023,0.2737,12,33.33,True,True,True,bearish_vol_divergence
ADA/USDT,2025-08-30 14:40:00+00:00,2025-08-30 15:55:00+00:00,0.8121,0.8236,0.8246,0.0115,1.4161,15,92.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-09-05 23:40:00+00:00,2025-09-06 01:30:00+00:00,0.8318,0.8324,0.8361,0.0006,0.0721,22,13.95,True,True,True,bearish_vol_divergence
ADA/USDT,2025-09-06 07:10:00+00:00,2025-09-06 08:15:00+00:00,0.8251,0.8242,0.8261,-0.0009,-0.1091,13,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-09-11 14:45:00+00:00,2025-09-11 15:35:00+00:00,0.8795,0.8769,0.8806,-0.0026,-0.2956,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-09-16 12:35:00+00:00,2025-09-16 13:40:00+00:00,0.8707,0.8664,0.8755,-0.0043,-0.4939,13,-89.58,True,True,True,bearish_vol_divergence
ADA/USDT,2025-09-18 21:05:00+00:00,2025-09-18 22:00:00+00:00,0.9281,0.9272,0.932,-0.0009,-0.097,11,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-09-20 11:15:00+00:00,2025-09-20 12:20:00+00:00,0.8891,0.8928,0.8956,0.0037,0.4162,13,56.92,True,True,True,bearish_vol_divergence
ADA/USDT,2025-09-22 04:10:00+00:00,2025-09-22 05:00:00+00:00,0.8518,0.8517,0.856,-0.0001,-0.0117,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-09-22 04:15:00+00:00,2025-09-22 05:05:00+00:00,0.8528,0.85,0.856,-0.0028,-0.3283,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-09-22 04:30:00+00:00,2025-09-22 05:20:00+00:00,0.8545,0.8523,0.856,-0.0022,-0.2575,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-09-22 18:25:00+00:00,2025-09-22 19:15:00+00:00,0.8192,0.8184,0.8217,-0.0008,-0.0977,10,0.0,True,True,True,bearish_vol_divergence
ADA/USDT,2025-09-23 05:50:00+00:00,2025-09-23 06:55:00+00:00,0.819,0.8264,0.8275,0.0074,0.9035,13,87.06,True,True,True,bearish_vol_divergence
ADA/USDT,2025-09-25 08:30:00+00:00,2025-09-25 09:55:00+00:00,0.7935,0.786,0.7942,-0.0075,-0.9452,17,0.0,True,True,True,bearish_vol_divergence
